skill,reader,adapter,modelname,timestamp,answer,logits_answer,data_id,dataset,question,context,choices,answer_dataset
multiple-choice,roberta-base,race,onnx,2023-01-24 00:09:39.257105,People from different cultures have different ideas about numbers and math.,[[5.661136   0.73228383 2.1498344  1.6347672 ]],middle4690.txt,race,What is the main idea of the passage?,How quickly can you count from one to ten?Do you use ten different words to do it?Can you ,"['People from different cultures have different ideas about numbers and math.', 'Chinese people can count more easily on their fingers than Americans.', ""In some aboriginal cultures,people don't even know how to count."", ""Some languages don't have number words because people don't need numbers.""]",People from different cultures have different ideas about numbers and math.
multiple-choice,roberta-base,race,onnx,2023-01-24 00:09:43.595833,using an English-Chinese dictionary,[[ 2.3665457  -0.12398762  3.3224366   5.550102  ]],middle163.txt,race,This passage is about  _  .,"When you are reading something in English, you may often meet with a new word. What's the ","['new words in writing', 'different dictionaries', 'the best way of reading', 'using an English-Chinese dictionary']",using an English-Chinese dictionary
multiple-choice,roberta-base,race,onnx,2023-01-24 00:09:48.188183,how to use the word,[[-2.1612678  0.5028996  1.4332812  3.2512317]],middle163.txt,race,In the dictionary you may not find  _  .,"When you are reading something in English, you may often meet with a new word. What's the ","['how to pronounce the word', 'the spelling of the word', 'who used the word first', 'how to use the word']",who used the word first
multiple-choice,roberta-base,race,onnx,2023-01-24 00:09:53.019884,begins with A,[[1.405419  5.1495743 1.3489391 2.4018297]],middle163.txt,race,"In an English-Chinese dictionary, the last word  _  .","When you are reading something in English, you may often meet with a new word. What's the ","['begins with Z', 'begins with A', 'is a short one', 'is not often used']",begins with Z
multiple-choice,roberta-base,race,onnx,2023-01-24 00:09:57.132465,"perhaps, produce, plenty",[[ 2.3170037   1.8696345  -0.4171973   0.17070645]],middle163.txt,race,Which group of words is in the right order in an English-Chinese dictionary?,"When you are reading something in English, you may often meet with a new word. What's the ","['perhaps, produce, plenty', 'straight, subject, surprise', 'century, center, business', 'foreign, entrance, headache']","straight, subject, surprise"
multiple-choice,roberta-base,race,onnx,2023-01-24 00:10:01.466203,an English-Chinese dictionary can help us a lot in our English study,[[ 0.6316495  2.6206536 11.577649  -8.8753605]],middle163.txt,race,In the passage the writer tries to tell us that  _  .,"When you are reading something in English, you may often meet with a new word. What's the ","['we have to use a dictionary when we read something in English', 'an English-Chinese dictionary can tell us everything about a word', 'an English-Chinese dictionary can help us a lot in our English study', 'all English-Chinese dictionary are the same']",we have to use a dictionary when we read something in English
multiple-choice,roberta-base,race,onnx,2023-01-24 00:10:06.075631,The death of Cao's mother influenced Cao a lot.,[[10.3521185   0.48017454  3.3652482  -6.248168  ]],middle4052.txt,race,Which of the following is true?,"An Dun is a daily newspaper reporter in Beijing. And she has a great ""Chinese dream"".
Ever","[""The death of Cao's mother influenced Cao a lot."", ""Cao's sister lives in the poor countryside now."", 'The Chinese Dream series will be written in English.', 'An dislkes to be a reporter and interview people.']",The death of Cao's mother influenced Cao a lot.
multiple-choice,roberta-base,race,onnx,2023-01-24 00:10:10.885106,three,[[1.3428187 1.0954244 5.914387  1.5179826]],middle4052.txt,race,An's book will be  written in  languages.,"An Dun is a daily newspaper reporter in Beijing. And she has a great ""Chinese dream"".
Ever","['one', 'two', 'three', 'four']",two
multiple-choice,roberta-base,race,onnx,2023-01-24 00:10:15.724573,Society.,[[-2.9957175  1.5193646  2.226747   1.6466331]],middle4052.txt,race,In which column  can An Dun's The Chinese Dream be found?,"An Dun is a daily newspaper reporter in Beijing. And she has a great ""Chinese dream"".
Ever","['Business.', 'Arts.', 'Society.', 'Movies.']",Society.
multiple-choice,roberta-base,race,onnx,2023-01-24 00:10:19.756416,writer  `,[[-4.603973  -2.7261326 -2.8896058 -2.7591968]],middle1638.txt,race,Mr Jones was a   _  .,Mr Jones was a millionaire . One day he went to stay at a hotel in New York. He hoped to h,"['rich man', 'writer  `', 'worker', 'farmer']",rich man
multiple-choice,roberta-base,race,onnx,2023-01-24 00:10:24.657959,a dear,[[5.0523186 5.816538  2.251989  4.0381374]],middle1638.txt,race,Mr Jones wanted to have  _   room to live in.,Mr Jones was a millionaire . One day he went to stay at a hotel in New York. He hoped to h,"['a beautiful', 'a dear', 'the cheapest', 'a larger']",the cheapest
multiple-choice,roberta-base,race,onnx,2023-01-24 00:10:27.757376,no the cheapest,[[-4.8600807 -5.8245625 -5.4449444 -5.2697926]],middle1638.txt,race,The boss told Mr Jones that they had  _   room.,Mr Jones was a millionaire . One day he went to stay at a hotel in New York. He hoped to h,"['no the cheapest', 'the cheapest', 'no the dearest', 'no small']",the cheapest
multiple-choice,roberta-base,race,onnx,2023-01-24 00:10:30.765362,the dearest,[[-4.805096  -7.144392  -9.479843  -2.9297495]],middle1638.txt,race,Mr Jones' son often stays at   _  room.,Mr Jones was a millionaire . One day he went to stay at a hotel in New York. He hoped to h,"['the smallest', 'a cheap', 'a small', 'the dearest']",the dearest
multiple-choice,roberta-base,race,onnx,2023-01-24 00:10:33.730711,big,[[ 1.13108    2.4481423  1.794716  -1.8682148]],middle1638.txt,race,Mr Jones was born   in a   _  family.,Mr Jones was a millionaire . One day he went to stay at a hotel in New York. He hoped to h,"['rich', 'big', 'poor', ""a farmer's""]",poor
multiple-choice,roberta-base,race,onnx,2023-01-24 00:10:40.170304,playing the piano,[[1.1196699  0.5397762  0.37639332 2.009833  ]],middle7193.txt,race,"According to the chart, the pop star was good at   _  .",Many young people want to be pop stars. Pop stars are rich. Many people think they are lea,"['singing', 'dancing', 'making faces', 'playing the piano']",singing
multiple-choice,roberta-base,race,onnx,2023-01-24 00:10:46.742279,tired,[[ 3.3351784 -0.8441784  2.221763   3.1473584]],middle7193.txt,race,The pop star felt   _   after the performance.,Many young people want to be pop stars. Pop stars are rich. Many people think they are lea,"['tired', 'excited', 'sad', 'both A and B']",both A and B
multiple-choice,roberta-base,race,onnx,2023-01-24 00:10:53.658902,in the show as bad as,[[-9.782075 -8.995207 -8.606628 -8.662337]],middle7193.txt,race,The band did   _   in the rehearsal   in the night's show.,Many young people want to be pop stars. Pop stars are rich. Many people think they are lea,"['better in the show than', 'worse in the show than', 'in the show as bad as', 'not tell us how the band did']",better in the show than
multiple-choice,roberta-base,race,onnx,2023-01-24 00:11:00.166159,pop stars don't have an easy life as they seem to have,[[-4.593567   2.4630227  2.734721   7.41648  ]],middle7193.txt,race,This passage mainly tells us that   _  .,Many young people want to be pop stars. Pop stars are rich. Many people think they are lea,"['pop stars are not rich in fact', 'young people had better not be pop stars', 'there are many young people wanting to be pop stars', ""pop stars don't have an easy life as they seem to have""]",pop stars don't have an easy life as they seem to have
multiple-choice,roberta-base,race,onnx,2023-01-24 00:11:05.835389,to study English,[[ -3.112949  -11.967934   -7.052652   -6.8803015]],middle1734.txt,race,All the three teenagers went abroad  _  .,This month in Travelers Corner there are three teenagers' experiences in year-abroad progr,"['to study English', 'to visit friends', 'to have a holiday', 'to find a job']",to study English
multiple-choice,roberta-base,race,onnx,2023-01-24 00:11:11.676868,Alvin.,[[ 2.0418828   2.137598    2.1954517  -0.44916338]],middle1734.txt,race,Who didn't really enjoy the stay in a foreign country very much?,This month in Travelers Corner there are three teenagers' experiences in year-abroad progr,"['Mariko.', 'Carla.', 'Alvin.', 'None of them.']",Carla.
multiple-choice,roberta-base,race,onnx,2023-01-24 00:11:17.575549,a travel magazine,[[1.3636817 8.866935  9.775497  9.427221 ]],middle1734.txt,race,Travelers Corner is most probably  _  .,This month in Travelers Corner there are three teenagers' experiences in year-abroad progr,"['a sports club newsletter', 'a science documentary', 'a travel magazine', 'a news website']",a travel magazine
multiple-choice,roberta-base,race,onnx,2023-01-24 00:11:20.790982,3.30 p.m.,[[ -6.6544614  -5.7139606  -2.9684126 -13.069071 ]],middle635.txt,race,Schools in the UK usually start at   _  .,"Hello, my name is Peter. I study at a school in the UK. School days usually begin at 9 a.m","['8.45 a.m.', '9 a.m.', '3.30 p.m.', '8.30 a.m.']",9 a.m.
multiple-choice,roberta-base,race,onnx,2023-01-24 00:11:23.924626,"A, B and C",[[ -4.7762356 -10.673021  -14.310093    5.3481827]],middle635.txt,race,"After lunch, the students can   _  .","Hello, my name is Peter. I study at a school in the UK. School days usually begin at 9 a.m","['listen to music', 'write e-mails', 'play ball games', 'A, B and C']","A, B and C"
multiple-choice,roberta-base,race,onnx,2023-01-24 00:11:27.480995,School is over at 3.30 p.m. in the UK.,[[11.536736    0.53645444 -7.9374466   5.375122  ]],middle635.txt,race,Which one isn't right?,"Hello, my name is Peter. I study at a school in the UK. School days usually begin at 9 a.m","['School is over at 3.30 p.m. in the UK.', 'Peter is good at all his lessons.', 'Peter has no time to go to clubs every day.', 'Peter has a wonderful time at school.']",Peter has no time to go to clubs every day.
multiple-choice,roberta-base,race,onnx,2023-01-24 00:11:36.798456,Moms take care of their children and dads bring home food and make the family rules.,[[21.039892  5.81457  -2.183269  4.024087]],middle6065.txt,race,What are the common roles of moms and dads in all cultures?,Moms take care of their children and dads bring home food and make the family rules. These,"['Moms take care of their children and dads bring home food and make the family rules.', 'Moms bring home food by having fulltime jobs and dads take care of their children at home.', 'Both parents take care of their children at home.', 'Both parents go out to work,while grandparents take care of their children at home.']",Moms take care of their children and dads bring home food and make the family rules.
multiple-choice,roberta-base,race,onnx,2023-01-24 00:11:43.285968,They are trying to complete a set of tasks with their kids. They are also trying hard to find the best way to raise their children and keep a closer relationship with them.,[[ 20.01238   21.764606 -17.591007 -13.484681]],middle6065.txt,race,What are the young dads trying to do in the show?,Moms take care of their children and dads bring home food and make the family rules. These,"['They are trying hard to find the best way to raise their children and keep a closer relationship with them.', 'They are trying to complete a set of tasks with their kids. They are also trying hard to find the best way to raise their children and keep a closer relationship with them.', 'They are trying to make more money.', 'They are trying to be cold to their kids.']",They are trying to complete a set of tasks with their kids. They are also trying hard to find the best way to raise their children and keep a closer relationship with them.
multiple-choice,roberta-base,race,onnx,2023-01-24 00:11:49.196984,Drop out of school and get into trouble.,[[ 2.207529   -0.34240735  4.064145    9.2605295 ]],middle6065.txt,race,What is a child more possible to do without a dad?,Moms take care of their children and dads bring home food and make the family rules. These,"['Stay out late.', 'Get into trouble and do badly in school work.', 'Drop out of school', 'Drop out of school and get into trouble.']",Drop out of school and get into trouble.
multiple-choice,roberta-base,race,onnx,2023-01-24 00:11:55.744474,A child feels safer with both parents.,[[13.440909  -1.8884164 12.765816   6.867103 ]],middle6065.txt,race,Why does it take both parents to raise a child?,Moms take care of their children and dads bring home food and make the family rules. These,"['A child feels safer with both parents.', 'A child feels happier with both parents.', 'Both parents need to consider that children have different needs at different ages.', ""It is both the father's and the mother's duty to raise a child.""]",Both parents need to consider that children have different needs at different ages.
multiple-choice,roberta-base,race,onnx,2023-01-24 00:11:58.101074,how to sing songs,[[0.69395566 1.988295   0.7607136  0.6392621 ]],middle3349.txt,race,The man teaches the bird   _  .,"A man has a bird. It is very clever. Every day the man speaks to the bird. "" Hello! "" he s","['how to say something', 'how to sing songs', 'how to eat something', 'how to dance']",how to say something
multiple-choice,roberta-base,race,onnx,2023-01-24 00:12:00.384845,very clever,[[2.69206   3.7165737 2.5032308 2.5213406]],middle3349.txt,race,The bird is   _  .,"A man has a bird. It is very clever. Every day the man speaks to the bird. "" Hello! "" he s","['very nice', 'very clever', 'very beautiful', 'very silly']",very clever
multiple-choice,roberta-base,race,onnx,2023-01-24 00:12:02.724725,every day,[[1.609595  1.4307859 1.6601928 2.3361957]],middle3349.txt,race,The man speaks to the bird   _  .,"A man has a bird. It is very clever. Every day the man speaks to the bird. "" Hello! "" he s","['sometimes', 'once a week', 'every week', 'every day']",every day
multiple-choice,roberta-base,race,onnx,2023-01-24 00:12:05.075982,afraid,[[8.060315  8.966749  7.8754625 6.52872  ]],middle3349.txt,race,The thief feels   _   when he hears the bird's words.,"A man has a bird. It is very clever. Every day the man speaks to the bird. "" Hello! "" he s","['sad', 'afraid', 'happy', 'excited']",afraid
multiple-choice,roberta-base,race,onnx,2023-01-24 00:12:07.529395,no,[[14.145593 13.805067 11.492424 13.978751]],middle3349.txt,race,"At last, the thief takes   _   things from the house.","A man has a bird. It is very clever. Every day the man speaks to the bird. "" Hello! "" he s","['no', 'many', 'a lot of', 'some']",no
multiple-choice,roberta-base,race,onnx,2023-01-24 00:12:11.757925,with neither of her eyes,[[ 2.6445992 -0.9323712  4.3903537  4.8071074]],middle6023.txt,race,The mother camel can see things   _,A mother camel is walking with her son through the desert .They are looking for water and ,"['only with the left eye', 'only with the right eye', 'with both of her eyes', 'with neither of her eyes']",only with the right eye
multiple-choice,roberta-base,race,onnx,2023-01-24 00:12:16.085143,not only on the left but also on the fight,[[-3.1545575 -5.954958   0.725822   1.3779548]],middle6023.txt,race,The young camel sees the oasis   _  .,A mother camel is walking with her son through the desert .They are looking for water and ,"['just on the left', 'just on the right', 'neither on the left nor on the right', 'not only on the left but also on the fight']",just on the left
multiple-choice,roberta-base,race,onnx,2023-01-24 00:12:20.536563,when they meet the water and grass for the first time,[[6.959692 4.872982 5.036744 5.513011]],middle6023.txt,race,The son does not know what water and grass look like   _  .,A mother camel is walking with her son through the desert .They are looking for water and ,"['when they meet the water and grass for the first time', 'when he finds the second oasis', 'before he meets the first oasis', 'after they meet the water and grass for the second time.']",before he meets the first oasis
multiple-choice,roberta-base,race,onnx,2023-01-24 00:12:24.829967,she thinks she knows more than her son and can't be wrong,[[0.5443145  2.248101   6.2111845  0.64323676]],middle6023.txt,race,The mother camel does not believe her son because   _  .,A mother camel is walking with her son through the desert .They are looking for water and ,"['the son is a foolish child', 'the son is too young to know what water and grass look like', ""she thinks she knows more than her son and can't be wrong"", ""she doesn't like her son .""]",she thinks she knows more than her son and can't be wrong
multiple-choice,roberta-base,race,onnx,2023-01-24 00:12:31.632771,"$15,000 per year",[[-8.75816  -6.508682 -9.986475 -9.603437]],middle5210.txt,race,How much will a college student spend in total every year?,College is an exciting time to learn and to make friends that will last a lifetime. Many s,"['$10,000 per year', '$15,000 per year', '$30, 000 per year', '$500 per year']","$30, 000 per year"
multiple-choice,roberta-base,race,onnx,2023-01-24 00:12:38.996272,books,[[-4.7376366 -7.2601304 -7.803256  -4.603079 ]],middle5210.txt,race,Students who live in university pay thousands more per year for  _  .,College is an exciting time to learn and to make friends that will last a lifetime. Many s,"['rooms', 'clothes', 'travelling', 'books']",rooms
multiple-choice,roberta-base,race,onnx,2023-01-24 00:12:45.822314,food,[[-6.32794  -7.237367 -6.175864 -5.834862]],middle5210.txt,race,Expenses that do not change include   _  .,College is an exciting time to learn and to make friends that will last a lifetime. Many s,"['tuition', 'clothes', 'phone', 'food']",tuition
multiple-choice,roberta-base,race,onnx,2023-01-24 00:12:52.844597,It's important to follow the advisors' advice.,[[ -6.6611013  13.747895   -9.304842  -11.493256 ]],middle5210.txt,race,What can we infer from the passage?,College is an exciting time to learn and to make friends that will last a lifetime. Many s,"[""College students needn't worry about money."", ""It's important to follow the advisors' advice."", 'Students can spend more than their income.', 'Borrowing money from others is very easy.']",It's important to follow the advisors' advice.
multiple-choice,roberta-base,race,onnx,2023-01-24 00:42:54.140782,Spending money wisely at college,[[ -0.26987654   2.1904078  -11.664162    11.1921425 ]],middle5210.txt,race,What is the passage mainly about?,College is an exciting time to learn and to make friends that will last a lifetime. Many s,"['The cost of a college education', 'How to pay for a college education', 'How to borrow money from family', 'Spending money wisely at college']",Spending money wisely at college
multiple-choice,roberta-base,race,onnx,2023-01-24 00:42:58.786329,She worked too hard and became ill.,[[-8.134777    2.503478   10.499603    0.86586845]],middle487.txt,race,Why couldn't the young student go to sleep?,The story is about a young student.She worked very hard at her lessons.She worked so hard ,"['She was worried about her lessons.', ""She always couldn't finish her homework."", 'She worked too hard and became ill.', 'Her bed was too small.']",She worked too hard and became ill.
multiple-choice,roberta-base,race,onnx,2023-01-24 00:43:07.658329,To eat more yin foods and count numbers when she was lying in bed in the evening.,[[14.824804  -8.113668  -4.875844  -2.1735873]],middle487.txt,race,What did the doctor ask the young student to do?,The story is about a young student.She worked very hard at her lessons.She worked so hard ,"['To eat more yin foods and count numbers when she was lying in bed in the evening.', 'To exercise more in the morning.', 'To do more reading.', 'To take some medicine.']",To eat more yin foods and count numbers when she was lying in bed in the evening.
multiple-choice,roberta-base,race,onnx,2023-01-24 00:43:38.878013,She fell asleep.,[[11.906518   1.3432485 -7.777362  -2.725482 ]],middle487.txt,race,What did the young student do after she felt sleepy?,The story is about a young student.She worked very hard at her lessons.She worked so hard ,"['She fell asleep.', 'She got up to have some coffee.', 'She listened to some music.', 'She got up to do some homework.']",She got up to have some coffee.
multiple-choice,roberta-base,race,onnx,2023-01-24 00:44:04.514397,The doctor's advice,[[10.161724   1.8925675  3.352883   4.7646694]],middle487.txt,race,What made the girl unable  be asleep during the night after she went to see the doctor?,The story is about a young student.She worked very hard at her lessons.She worked so hard ,"[""The doctor's advice"", ""The student's lesson."", ""The student's illness"", 'The coffee.']",The coffee.
multiple-choice,roberta-base,race,onnx,2023-01-24 00:44:25.366407,at Peter's house,[[ 0.19962388 -4.1776567  -7.036426   -1.9698985 ]],middle2462.txt,race,The party was held   _  .,"Peter wondered why he didn't have many friends. The reason was he was always taking, never","[""at Peter's house"", 'in a large hall', ""at Peter's friend's house"", 'in a secret place']",at Peter's friend's house
multiple-choice,roberta-base,race,onnx,2023-01-24 00:44:41.492721,Betty made the best cake.,[[-8.950315 -9.415259 -9.117894 -9.01366 ]],middle2462.txt,race,Which of the following is NOT TRUE?,"Peter wondered why he didn't have many friends. The reason was he was always taking, never","['Betty made the best cake.', 'Mary Jackson sang well.', 'Bill played the violin well.', 'The Jacksons did hard work for the party.']",Mary Jackson sang well.
multiple-choice,roberta-base,race,onnx,2023-01-24 00:45:00.341295,All his friends,[[-4.684529   -0.97716516  0.42802206  0.6554301 ]],middle2462.txt,race,_  liked Peter.,"Peter wondered why he didn't have many friends. The reason was he was always taking, never","['Many of his friends', 'Few people', 'Everyone', 'All his friends']",Few people
multiple-choice,roberta-base,race,onnx,2023-01-24 00:45:19.329674,did everything,[[ 0.32675    1.6628144 -0.8358032  2.3104715]],middle2462.txt,race,Peter  _  to give the party.,"Peter wondered why he didn't have many friends. The reason was he was always taking, never","['tried his best', 'did nothing', 'only invited some friends', 'did everything']",only invited some friends
multiple-choice,roberta-base,race,onnx,2023-01-24 00:45:39.513802,a warm -hearted man,[[ 1.0350919 -6.8656797 -1.7990007  0.6496881]],middle2462.txt,race,"From the story, we can see Peter was  _  .","Peter wondered why he didn't have many friends. The reason was he was always taking, never","['a warm -hearted man', 'good at making friends', 'a selfish man', 'a welcomed friend']",a selfish man
multiple-choice,roberta-base,race,onnx,2023-01-24 00:45:57.112439,they think their parents are too busy,[[-5.5388994  4.443704  -5.200356  -6.05968  ]],middle2080.txt,race,Some students help their parents on the farm because  _  .,Last Monday we asked our students about how often they do the housework in Beishan Middle ,"['they think they are old enough', 'they think their parents are too busy', ""they don't have too much homework"", 'it is fun']",they think their parents are too busy
multiple-choice,roberta-base,race,onnx,2023-01-24 00:46:13.188688,never,[[-1.9648675 -4.5662317 -1.0141289  0.6642066]],middle2080.txt,race,How often do most students wash their clothes?  _,Last Monday we asked our students about how often they do the housework in Beishan Middle ,"['Once a week.', 'Twice a week.', 'Three to four times a week.', 'never']",Once a week.
multiple-choice,roberta-base,race,onnx,2023-01-24 00:46:28.311615,Liu Ying has to do much housework.,[[2.2520912 0.4212621 2.5652611 2.7999604]],middle2080.txt,race,From the passage we know that  _  .,Last Monday we asked our students about how often they do the housework in Beishan Middle ,"['Liu Ying is not a healthy student', 'Liu Ying is good at housework', ""Liu Ying doesn't want to do housework."", 'Liu Ying has to do much housework.']",Liu Ying has to do much housework.
multiple-choice,roberta-base,race,onnx,2023-01-24 00:46:45.734224,Most students don't do the housework.,[[-11.850172 -12.132103 -12.40839  -12.051136]],middle2080.txt,race,Which of the following is NOT true?  _,Last Monday we asked our students about how often they do the housework in Beishan Middle ,"[""Most students don't do the housework."", 'Liu Ying is a student from Class 6, Grade 8.', 'Liu Ying cooks three times a day sometimes.', 'Liu Ying washes the dishes and cleans the floor every day.']",Most students don't do the housework.
multiple-choice,roberta-base,race,onnx,2023-01-24 00:47:04.718126,go to so much trouble,[[-2.9298177 -0.7555547 -9.713292  -5.09523  ]],middle6637.txt,race,"If we wait very late in the evening, our work will   _",Never try to work when you are very hungry. If you decided to do your homework right after,"['look very easy', 'go to so much trouble', 'become a bit hard', 'seem much harder']",seem much harder
multiple-choice,roberta-base,race,onnx,2023-01-24 00:47:25.130329,want to keep up with what is happening in the school,[[-12.642204  -8.474192 -11.973377 -12.802097]],middle6637.txt,race,Some students in schools won't enjoy their free time so much because they   _  .,Never try to work when you are very hungry. If you decided to do your homework right after,"['never finish their homework in time', 'want to keep up with what is happening in the school', 'have to do their homework each night', 'will have too much catching up to do']",never finish their homework in time
multiple-choice,roberta-base,race,onnx,2023-01-24 00:47:39.672066,Some good habits at home.,[[-1.6131508  5.8863688 -7.928905   5.352891 ]],middle6637.txt,race,What is the passage mainly about?,Never try to work when you are very hungry. If you decided to do your homework right after,"['How to spend your free time.', 'Some good habits at home.', 'How to do your homework.', ""Some don't do and do in schools.""]",How to do your homework.
multiple-choice,roberta-base,race,onnx,2023-01-24 00:47:51.224063,a newspaper,[[ 7.018506   1.6730645  2.6659276 -3.1435273]],middle4717.txt,race,The passage is probably from   _  .,The Red Cross Society of China(RCSC) has so far received 150 million yuan (18 million U.S.,"['a newspaper', 'an advertisement', 'an instruction   book', 'a storybook']",a newspaper
multiple-choice,roberta-base,race,onnx,2023-01-24 00:47:58.841722,"Indonesia, Sri Lanka, and Thailand.",[[-11.845489    1.5957456  -8.924968    1.1751475]],middle4717.txt,race,Which countries were hit by a tsunami  ?,The Red Cross Society of China(RCSC) has so far received 150 million yuan (18 million U.S.,"['Indonesia, China.', 'Indonesia, Sri Lanka, and Thailand.', 'Thailand, Japan and Maldives.', 'Sri Lanka, Australia.']","Indonesia, Sri Lanka, and Thailand."
multiple-choice,roberta-base,race,onnx,2023-01-24 00:48:01.506775,Four.,[[-9.814386 -6.620161 -5.21388  -4.212484]],middle4717.txt,race,How many RCSC's rescue teams have arrived in the tsunami-hit countries?,The Red Cross Society of China(RCSC) has so far received 150 million yuan (18 million U.S.,"['One.', 'Two.', 'Three.', 'Four.']",Two.
multiple-choice,roberta-base,race,onnx,2023-01-24 00:48:04.618930,"villages, schools and orphanages",[[-17.537647  -17.830252  -13.65572    -4.4475985]],middle4717.txt,race,The rest of the money will be used to rebuild   _   in the disaster area.,The Red Cross Society of China(RCSC) has so far received 150 million yuan (18 million U.S.,"['schools, airports and shops', 'villages, factories and stations', 'orphanages, gyms and schools', 'villages, schools and orphanages']","villages, schools and orphanages"
multiple-choice,roberta-base,race,onnx,2023-01-24 00:48:06.599760,mother,[[ 2.3614771  -2.0981975  -6.652462   -0.57662636]],middle1292.txt,race,Anna goes shopping with her   _  .,It is Sunday today. Anna goes shopping with her mother. She wants her mother to buy a new ,"['mother', 'father', 'friends', 'sister']",mother
multiple-choice,roberta-base,race,onnx,2023-01-24 00:48:08.504022,coat,[[-7.5233254 -8.163879  -0.7939795 -5.8950977]],middle1292.txt,race,Anna wants a new   _  .,It is Sunday today. Anna goes shopping with her mother. She wants her mother to buy a new ,"['shirt', 'skirt', 'coat', 'dress']",coat
multiple-choice,roberta-base,race,onnx,2023-01-24 00:48:10.595926,short,[[-3.885235  -7.1981516 -0.980166  -3.980964 ]],middle1292.txt,race,The yellow coat is too   _   for Anna in Snoopy Shop.,It is Sunday today. Anna goes shopping with her mother. She wants her mother to buy a new ,"['long', 'big', 'short', 'small']",small
