skill,reader,adapter,modelname,timestamp,answer,logits_answer,data_id,dataset,question,context,choices,answer_dataset
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:08:53.964626,People from different cultures have different ideas about numbers and math.,"tensor([[ 7.0880, -3.2592,  4.1011,  1.4122]])",middle4690.txt,race,What is the main idea of the passage?,How quickly can you count from one to ten?Do you use ten different words to do it?Can you ,"['People from different cultures have different ideas about numbers and math.', 'Chinese people can count more easily on their fingers than Americans.', ""In some aboriginal cultures,people don't even know how to count."", ""Some languages don't have number words because people don't need numbers.""]",People from different cultures have different ideas about numbers and math.
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:08:55.873048,using an English-Chinese dictionary,"tensor([[ -8.7482, -11.0831, -12.1867,   0.2207]])",middle163.txt,race,This passage is about  _  .,"When you are reading something in English, you may often meet with a new word. What's the ","['new words in writing', 'different dictionaries', 'the best way of reading', 'using an English-Chinese dictionary']",using an English-Chinese dictionary
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:08:57.778993,who used the word first,"tensor([[ -5.7026,  -3.9388,  -0.1380, -10.1547]])",middle163.txt,race,In the dictionary you may not find  _  .,"When you are reading something in English, you may often meet with a new word. What's the ","['how to pronounce the word', 'the spelling of the word', 'who used the word first', 'how to use the word']",who used the word first
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:08:59.736374,is not often used,"tensor([[-5.8428, -8.6675, -9.3534, -4.9076]])",middle163.txt,race,"In an English-Chinese dictionary, the last word  _  .","When you are reading something in English, you may often meet with a new word. What's the ","['begins with Z', 'begins with A', 'is a short one', 'is not often used']",begins with Z
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:09:01.711712,"perhaps, produce, plenty","tensor([[-7.4096, -7.8779, -9.3570, -9.5695]])",middle163.txt,race,Which group of words is in the right order in an English-Chinese dictionary?,"When you are reading something in English, you may often meet with a new word. What's the ","['perhaps, produce, plenty', 'straight, subject, surprise', 'century, center, business', 'foreign, entrance, headache']","straight, subject, surprise"
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:09:03.804774,an English-Chinese dictionary can help us a lot in our English study,"tensor([[  1.8558,  -2.0549,   8.2002, -13.3040]])",middle163.txt,race,In the passage the writer tries to tell us that  _  .,"When you are reading something in English, you may often meet with a new word. What's the ","['we have to use a dictionary when we read something in English', 'an English-Chinese dictionary can tell us everything about a word', 'an English-Chinese dictionary can help us a lot in our English study', 'all English-Chinese dictionary are the same']",we have to use a dictionary when we read something in English
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:09:05.934744,The death of Cao's mother influenced Cao a lot.,"tensor([[ 13.0127,  -9.7940,   3.0906, -11.8447]])",middle4052.txt,race,Which of the following is true?,"An Dun is a daily newspaper reporter in Beijing. And she has a great ""Chinese dream"".
Ever","[""The death of Cao's mother influenced Cao a lot."", ""Cao's sister lives in the poor countryside now."", 'The Chinese Dream series will be written in English.', 'An dislkes to be a reporter and interview people.']",The death of Cao's mother influenced Cao a lot.
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:09:08.018721,four,"tensor([[-0.1725,  0.6163,  1.5504,  2.6155]])",middle4052.txt,race,An's book will be  written in  languages.,"An Dun is a daily newspaper reporter in Beijing. And she has a great ""Chinese dream"".
Ever","['one', 'two', 'three', 'four']",two
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:09:10.109440,Society.,"tensor([[-17.9106, -13.3869, -11.4634, -16.6304]])",middle4052.txt,race,In which column  can An Dun's The Chinese Dream be found?,"An Dun is a daily newspaper reporter in Beijing. And she has a great ""Chinese dream"".
Ever","['Business.', 'Arts.', 'Society.', 'Movies.']",Society.
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:09:11.651927,rich man,"tensor([[  3.0309, -15.5582, -16.4326, -17.5710]])",middle1638.txt,race,Mr Jones was a   _  .,Mr Jones was a millionaire . One day he went to stay at a hotel in New York. He hoped to h,"['rich man', 'writer  `', 'worker', 'farmer']",rich man
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:09:13.292652,the cheapest,"tensor([[-13.4364, -12.8630,  13.1786,  -2.3695]])",middle1638.txt,race,Mr Jones wanted to have  _   room to live in.,Mr Jones was a millionaire . One day he went to stay at a hotel in New York. He hoped to h,"['a beautiful', 'a dear', 'the cheapest', 'a larger']",the cheapest
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:09:14.816130,no the cheapest,"tensor([[-2.1656, -6.0775, -5.5786, -6.0076]])",middle1638.txt,race,The boss told Mr Jones that they had  _   room.,Mr Jones was a millionaire . One day he went to stay at a hotel in New York. He hoped to h,"['no the cheapest', 'the cheapest', 'no the dearest', 'no small']",the cheapest
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:09:16.172727,the dearest,"tensor([[-2.6370, -4.0990, -5.9445, 15.8165]])",middle1638.txt,race,Mr Jones' son often stays at   _  room.,Mr Jones was a millionaire . One day he went to stay at a hotel in New York. He hoped to h,"['the smallest', 'a cheap', 'a small', 'the dearest']",the dearest
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:09:17.626389,rich,"tensor([[-5.2652, -7.1896, -7.9225, -9.2808]])",middle1638.txt,race,Mr Jones was born   in a   _  family.,Mr Jones was a millionaire . One day he went to stay at a hotel in New York. He hoped to h,"['rich', 'big', 'poor', ""a farmer's""]",poor
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:09:20.368861,singing,"tensor([[-11.2110, -15.4413, -17.2726, -15.4670]])",middle7193.txt,race,"According to the chart, the pop star was good at   _  .",Many young people want to be pop stars. Pop stars are rich. Many people think they are lea,"['singing', 'dancing', 'making faces', 'playing the piano']",singing
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:09:23.370076,both A and B,"tensor([[  9.7743, -10.8060,   1.5371,  15.9018]])",middle7193.txt,race,The pop star felt   _   after the performance.,Many young people want to be pop stars. Pop stars are rich. Many people think they are lea,"['tired', 'excited', 'sad', 'both A and B']",both A and B
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:09:26.442020,better in the show than,"tensor([[-2.5246, -6.3808, -4.9169, -5.1631]])",middle7193.txt,race,The band did   _   in the rehearsal   in the night's show.,Many young people want to be pop stars. Pop stars are rich. Many people think they are lea,"['better in the show than', 'worse in the show than', 'in the show as bad as', 'not tell us how the band did']",better in the show than
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:09:29.514248,pop stars don't have an easy life as they seem to have,"tensor([[ -8.5527,  -3.6524, -12.2743,  14.3913]])",middle7193.txt,race,This passage mainly tells us that   _  .,Many young people want to be pop stars. Pop stars are rich. Many people think they are lea,"['pop stars are not rich in fact', 'young people had better not be pop stars', 'there are many young people wanting to be pop stars', ""pop stars don't have an easy life as they seem to have""]",pop stars don't have an easy life as they seem to have
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:09:32.516238,to study English,"tensor([[ -1.1124, -18.3360, -12.7931, -18.3518]])",middle1734.txt,race,All the three teenagers went abroad  _  .,This month in Travelers Corner there are three teenagers' experiences in year-abroad progr,"['to study English', 'to visit friends', 'to have a holiday', 'to find a job']",to study English
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:09:35.146504,None of them.,"tensor([[-17.0983, -10.9107, -12.4101, -10.8230]])",middle1734.txt,race,Who didn't really enjoy the stay in a foreign country very much?,This month in Travelers Corner there are three teenagers' experiences in year-abroad progr,"['Mariko.', 'Carla.', 'Alvin.', 'None of them.']",Carla.
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:09:37.711051,a travel magazine,"tensor([[-18.3795, -18.2301,  11.4369,   1.7018]])",middle1734.txt,race,Travelers Corner is most probably  _  .,This month in Travelers Corner there are three teenagers' experiences in year-abroad progr,"['a sports club newsletter', 'a science documentary', 'a travel magazine', 'a news website']",a travel magazine
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:09:39.269777,9 a.m.,"tensor([[ -6.1669,  10.8774,   0.8311, -10.9675]])",middle635.txt,race,Schools in the UK usually start at   _  .,"Hello, my name is Peter. I study at a school in the UK. School days usually begin at 9 a.m","['8.45 a.m.', '9 a.m.', '3.30 p.m.', '8.30 a.m.']",9 a.m.
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:09:40.921334,"A, B and C","tensor([[-10.3004, -13.8891,   0.9767,  17.1158]])",middle635.txt,race,"After lunch, the students can   _  .","Hello, my name is Peter. I study at a school in the UK. School days usually begin at 9 a.m","['listen to music', 'write e-mails', 'play ball games', 'A, B and C']","A, B and C"
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:09:42.468807,Peter has no time to go to clubs every day.,"tensor([[-16.8173, -17.3511,   7.7819, -18.2399]])",middle635.txt,race,Which one isn't right?,"Hello, my name is Peter. I study at a school in the UK. School days usually begin at 9 a.m","['School is over at 3.30 p.m. in the UK.', 'Peter is good at all his lessons.', 'Peter has no time to go to clubs every day.', 'Peter has a wonderful time at school.']",Peter has no time to go to clubs every day.
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:09:45.014863,Moms take care of their children and dads bring home food and make the family rules.,"tensor([[22.3440, 11.3953, -1.9676, -6.7526]])",middle6065.txt,race,What are the common roles of moms and dads in all cultures?,Moms take care of their children and dads bring home food and make the family rules. These,"['Moms take care of their children and dads bring home food and make the family rules.', 'Moms bring home food by having fulltime jobs and dads take care of their children at home.', 'Both parents take care of their children at home.', 'Both parents go out to work,while grandparents take care of their children at home.']",Moms take care of their children and dads bring home food and make the family rules.
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:09:47.527012,They are trying hard to find the best way to raise their children and keep a closer relationship with them.,"tensor([[ 22.3948,  22.3135, -18.3534, -17.0715]])",middle6065.txt,race,What are the young dads trying to do in the show?,Moms take care of their children and dads bring home food and make the family rules. These,"['They are trying hard to find the best way to raise their children and keep a closer relationship with them.', 'They are trying to complete a set of tasks with their kids. They are also trying hard to find the best way to raise their children and keep a closer relationship with them.', 'They are trying to make more money.', 'They are trying to be cold to their kids.']",They are trying to complete a set of tasks with their kids. They are also trying hard to find the best way to raise their children and keep a closer relationship with them.
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:09:50.270814,Drop out of school and get into trouble.,"tensor([[-9.0745, 16.4722, 22.2845, 22.3775]])",middle6065.txt,race,What is a child more possible to do without a dad?,Moms take care of their children and dads bring home food and make the family rules. These,"['Stay out late.', 'Get into trouble and do badly in school work.', 'Drop out of school', 'Drop out of school and get into trouble.']",Drop out of school and get into trouble.
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:09:52.906987,Both parents need to consider that children have different needs at different ages.,"tensor([[ -5.8663, -13.5158,  18.3667,  15.7304]])",middle6065.txt,race,Why does it take both parents to raise a child?,Moms take care of their children and dads bring home food and make the family rules. These,"['A child feels safer with both parents.', 'A child feels happier with both parents.', 'Both parents need to consider that children have different needs at different ages.', ""It is both the father's and the mother's duty to raise a child.""]",Both parents need to consider that children have different needs at different ages.
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:09:54.065797,how to say something,"tensor([[ -2.9660,  -4.7091, -11.1272, -15.7121]])",middle3349.txt,race,The man teaches the bird   _  .,"A man has a bird. It is very clever. Every day the man speaks to the bird. "" Hello! "" he s","['how to say something', 'how to sing songs', 'how to eat something', 'how to dance']",how to say something
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:09:55.177660,very clever,"tensor([[ -9.4906,  12.2168, -12.8017,  -7.9166]])",middle3349.txt,race,The bird is   _  .,"A man has a bird. It is very clever. Every day the man speaks to the bird. "" Hello! "" he s","['very nice', 'very clever', 'very beautiful', 'very silly']",very clever
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:09:56.218633,every day,"tensor([[ 2.0598, -5.2425, -4.9968, 18.3622]])",middle3349.txt,race,The man speaks to the bird   _  .,"A man has a bird. It is very clever. Every day the man speaks to the bird. "" Hello! "" he s","['sometimes', 'once a week', 'every week', 'every day']",every day
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:09:57.289748,afraid,"tensor([[-1.6239, 12.8162, -1.2194, -0.6191]])",middle3349.txt,race,The thief feels   _   when he hears the bird's words.,"A man has a bird. It is very clever. Every day the man speaks to the bird. "" Hello! "" he s","['sad', 'afraid', 'happy', 'excited']",afraid
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:09:58.400457,many,"tensor([[0.0357, 7.8664, 5.6329, 4.8837]])",middle3349.txt,race,"At last, the thief takes   _   things from the house.","A man has a bird. It is very clever. Every day the man speaks to the bird. "" Hello! "" he s","['no', 'many', 'a lot of', 'some']",no
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:10:00.215075,only with the left eye,"tensor([[  3.8540, -11.4983, -10.6003,  -6.6039]])",middle6023.txt,race,The mother camel can see things   _,A mother camel is walking with her son through the desert .They are looking for water and ,"['only with the left eye', 'only with the right eye', 'with both of her eyes', 'with neither of her eyes']",only with the right eye
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:10:02.134987,not only on the left but also on the fight,"tensor([[-11.3668, -13.4103,  -8.6721,  -3.4064]])",middle6023.txt,race,The young camel sees the oasis   _  .,A mother camel is walking with her son through the desert .They are looking for water and ,"['just on the left', 'just on the right', 'neither on the left nor on the right', 'not only on the left but also on the fight']",just on the left
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:10:04.057560,before he meets the first oasis,"tensor([[ 2.1647, -6.7381,  3.4097, -2.7864]])",middle6023.txt,race,The son does not know what water and grass look like   _  .,A mother camel is walking with her son through the desert .They are looking for water and ,"['when they meet the water and grass for the first time', 'when he finds the second oasis', 'before he meets the first oasis', 'after they meet the water and grass for the second time.']",before he meets the first oasis
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:10:05.888558,she thinks she knows more than her son and can't be wrong,"tensor([[-10.3369, -12.1663,  16.9153, -14.2926]])",middle6023.txt,race,The mother camel does not believe her son because   _  .,A mother camel is walking with her son through the desert .They are looking for water and ,"['the son is a foolish child', 'the son is too young to know what water and grass look like', ""she thinks she knows more than her son and can't be wrong"", ""she doesn't like her son .""]",she thinks she knows more than her son and can't be wrong
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:10:08.653188,"$15,000 per year","tensor([[-10.1882,  -5.0076,  -7.5171, -12.6309]])",middle5210.txt,race,How much will a college student spend in total every year?,College is an exciting time to learn and to make friends that will last a lifetime. Many s,"['$10,000 per year', '$15,000 per year', '$30, 000 per year', '$500 per year']","$30, 000 per year"
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:10:11.342710,rooms,"tensor([[11.3917, -4.8560, -4.5543, -1.0747]])",middle5210.txt,race,Students who live in university pay thousands more per year for  _  .,College is an exciting time to learn and to make friends that will last a lifetime. Many s,"['rooms', 'clothes', 'travelling', 'books']",rooms
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:10:14.029757,tuition,"tensor([[-15.1025, -17.9967, -17.1204, -17.3369]])",middle5210.txt,race,Expenses that do not change include   _  .,College is an exciting time to learn and to make friends that will last a lifetime. Many s,"['tuition', 'clothes', 'phone', 'food']",tuition
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:10:17.066049,It's important to follow the advisors' advice.,"tensor([[-17.8499,  -2.3299,  -7.3962, -12.2234]])",middle5210.txt,race,What can we infer from the passage?,College is an exciting time to learn and to make friends that will last a lifetime. Many s,"[""College students needn't worry about money."", ""It's important to follow the advisors' advice."", 'Students can spend more than their income.', 'Borrowing money from others is very easy.']",It's important to follow the advisors' advice.
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:10:22.039334,Spending money wisely at college,"tensor([[  3.0579,  -0.5892, -18.2912,  13.1679]])",middle5210.txt,race,What is the passage mainly about?,College is an exciting time to learn and to make friends that will last a lifetime. Many s,"['The cost of a college education', 'How to pay for a college education', 'How to borrow money from family', 'Spending money wisely at college']",Spending money wisely at college
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:10:24.830938,She worked too hard and became ill.,"tensor([[-12.3255, -16.3205,  22.0170, -12.7106]])",middle487.txt,race,Why couldn't the young student go to sleep?,The story is about a young student.She worked very hard at her lessons.She worked so hard ,"['She was worried about her lessons.', ""She always couldn't finish her homework."", 'She worked too hard and became ill.', 'Her bed was too small.']",She worked too hard and became ill.
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:10:27.021174,To eat more yin foods and count numbers when she was lying in bed in the evening.,"tensor([[ 15.5275, -15.1232, -14.6015, -12.6623]])",middle487.txt,race,What did the doctor ask the young student to do?,The story is about a young student.She worked very hard at her lessons.She worked so hard ,"['To eat more yin foods and count numbers when she was lying in bed in the evening.', 'To exercise more in the morning.', 'To do more reading.', 'To take some medicine.']",To eat more yin foods and count numbers when she was lying in bed in the evening.
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:10:29.044069,She got up to have some coffee.,"tensor([[ -9.2985,  19.5938, -16.4592, -17.1232]])",middle487.txt,race,What did the young student do after she felt sleepy?,The story is about a young student.She worked very hard at her lessons.She worked so hard ,"['She fell asleep.', 'She got up to have some coffee.', 'She listened to some music.', 'She got up to do some homework.']",She got up to have some coffee.
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:10:31.035667,The doctor's advice,"tensor([[  5.0234, -10.7567,  -8.2004,   1.7935]])",middle487.txt,race,What made the girl unable  be asleep during the night after she went to see the doctor?,The story is about a young student.She worked very hard at her lessons.She worked so hard ,"[""The doctor's advice"", ""The student's lesson."", ""The student's illness"", 'The coffee.']",The coffee.
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:10:33.017981,at Peter's house,"tensor([[ -3.5469, -10.7699,  -7.1939, -14.2955]])",middle2462.txt,race,The party was held   _  .,"Peter wondered why he didn't have many friends. The reason was he was always taking, never","[""at Peter's house"", 'in a large hall', ""at Peter's friend's house"", 'in a secret place']",at Peter's friend's house
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:10:35.181158,Mary Jackson sang well.,"tensor([[-15.3188,  -1.8376, -11.6557, -17.6319]])",middle2462.txt,race,Which of the following is NOT TRUE?,"Peter wondered why he didn't have many friends. The reason was he was always taking, never","['Betty made the best cake.', 'Mary Jackson sang well.', 'Bill played the violin well.', 'The Jacksons did hard work for the party.']",Mary Jackson sang well.
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:10:37.164607,Few people,"tensor([[-10.8198,  -4.8637,  -9.0446, -10.5705]])",middle2462.txt,race,_  liked Peter.,"Peter wondered why he didn't have many friends. The reason was he was always taking, never","['Many of his friends', 'Few people', 'Everyone', 'All his friends']",Few people
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:10:39.207079,only invited some friends,"tensor([[-11.3573, -14.6541,  -1.6355,  -5.4764]])",middle2462.txt,race,Peter  _  to give the party.,"Peter wondered why he didn't have many friends. The reason was he was always taking, never","['tried his best', 'did nothing', 'only invited some friends', 'did everything']",only invited some friends
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:10:41.402134,a selfish man,"tensor([[-0.5741, -9.2826,  6.1619, -5.2405]])",middle2462.txt,race,"From the story, we can see Peter was  _  .","Peter wondered why he didn't have many friends. The reason was he was always taking, never","['a warm -hearted man', 'good at making friends', 'a selfish man', 'a welcomed friend']",a selfish man
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:10:43.419513,they think their parents are too busy,"tensor([[ -7.6578,  20.9125, -10.5419, -10.9761]])",middle2080.txt,race,Some students help their parents on the farm because  _  .,Last Monday we asked our students about how often they do the housework in Beishan Middle ,"['they think they are old enough', 'they think their parents are too busy', ""they don't have too much homework"", 'it is fun']",they think their parents are too busy
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:10:45.491057,Once a week.,"tensor([[  9.4220,  -4.8730, -11.0141, -13.7115]])",middle2080.txt,race,How often do most students wash their clothes?  _,Last Monday we asked our students about how often they do the housework in Beishan Middle ,"['Once a week.', 'Twice a week.', 'Three to four times a week.', 'never']",Once a week.
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:10:47.404485,Liu Ying has to do much housework.,"tensor([[ -9.1186,  -3.4336, -13.5810,  11.3749]])",middle2080.txt,race,From the passage we know that  _  .,Last Monday we asked our students about how often they do the housework in Beishan Middle ,"['Liu Ying is not a healthy student', 'Liu Ying is good at housework', ""Liu Ying doesn't want to do housework."", 'Liu Ying has to do much housework.']",Liu Ying has to do much housework.
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:10:49.430984,Most students don't do the housework.,"tensor([[  4.6756, -18.2304, -17.9679, -18.1112]])",middle2080.txt,race,Which of the following is NOT true?  _,Last Monday we asked our students about how often they do the housework in Beishan Middle ,"[""Most students don't do the housework."", 'Liu Ying is a student from Class 6, Grade 8.', 'Liu Ying cooks three times a day sometimes.', 'Liu Ying washes the dishes and cleans the floor every day.']",Most students don't do the housework.
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:10:51.775098,become a bit hard,"tensor([[-10.8559,  -8.1893,  -1.5095,  -3.1653]])",middle6637.txt,race,"If we wait very late in the evening, our work will   _",Never try to work when you are very hungry. If you decided to do your homework right after,"['look very easy', 'go to so much trouble', 'become a bit hard', 'seem much harder']",seem much harder
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:10:54.116691,never finish their homework in time,"tensor([[-5.8449, -9.2203, -8.8946, -6.5081]])",middle6637.txt,race,Some students in schools won't enjoy their free time so much because they   _  .,Never try to work when you are very hungry. If you decided to do your homework right after,"['never finish their homework in time', 'want to keep up with what is happening in the school', 'have to do their homework each night', 'will have too much catching up to do']",never finish their homework in time
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:10:56.210324,How to do your homework.,"tensor([[-6.1777, -3.5679, -2.4210, -7.6043]])",middle6637.txt,race,What is the passage mainly about?,Never try to work when you are very hungry. If you decided to do your homework right after,"['How to spend your free time.', 'Some good habits at home.', 'How to do your homework.', ""Some don't do and do in schools.""]",How to do your homework.
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:10:57.891952,a newspaper,"tensor([[ 13.1460, -14.0689, -14.1406, -12.1887]])",middle4717.txt,race,The passage is probably from   _  .,The Red Cross Society of China(RCSC) has so far received 150 million yuan (18 million U.S.,"['a newspaper', 'an advertisement', 'an instruction   book', 'a storybook']",a newspaper
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:10:59.652633,"Indonesia, Sri Lanka, and Thailand.","tensor([[-12.1982,   9.0228, -10.4286, -17.7404]])",middle4717.txt,race,Which countries were hit by a tsunami  ?,The Red Cross Society of China(RCSC) has so far received 150 million yuan (18 million U.S.,"['Indonesia, China.', 'Indonesia, Sri Lanka, and Thailand.', 'Thailand, Japan and Maldives.', 'Sri Lanka, Australia.']","Indonesia, Sri Lanka, and Thailand."
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:11:01.244225,Two.,"tensor([[-11.5175,  -0.1659,  -4.5861,  -6.6901]])",middle4717.txt,race,How many RCSC's rescue teams have arrived in the tsunami-hit countries?,The Red Cross Society of China(RCSC) has so far received 150 million yuan (18 million U.S.,"['One.', 'Two.', 'Three.', 'Four.']",Two.
multiple-choice,roberta-base,race,quant_base,2023-01-24 00:11:02.884294,"villages, schools and orphanages","tensor([[-9.5643, -4.6698,  3.8896, 17.3368]])",middle4717.txt,race,The rest of the money will be used to rebuild   _   in the disaster area.,The Red Cross Society of China(RCSC) has so far received 150 million yuan (18 million U.S.,"['schools, airports and shops', 'villages, factories and stations', 'orphanages, gyms and schools', 'villages, schools and orphanages']","villages, schools and orphanages"
