skill,reader,adapter,modelname,timestamp,answer,logits_answer,data_id,dataset,question,context,choices,answer_dataset
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:46:29.486754,that her long legs were very nice.,"tensor([[ 2.5014, -5.9486, -0.2959, -2.1096]])",f141_10,quail,Larry believes that,Candy watched the bearded man drive his silver BMW into the convenience store parking lot ,"['that her long legs were very nice.', 'not enough information', 'her blond hair made her pretty.', 'candy looks young']",candy looks young
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:46:32.561958,Candy is a clean hooker,"tensor([[-6.8485, -6.2586,  0.4782, -6.3975]])",f141_11,quail,Larry believes that:,Candy watched the bearded man drive his silver BMW into the convenience store parking lot ,"['Candy is homeless', 'not enough information', 'Candy is a clean hooker', 'Candy is too old']",Candy is a clean hooker
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:46:35.730919,Online,"tensor([[-3.1734, -3.2215, -3.4369, -6.3319]])",f141_12,quail,Where did Larry buy his car?,Candy watched the bearded man drive his silver BMW into the convenience store parking lot ,"['Online', 'On a Craigslist', 'not enough information', 'From a friend.']",not enough information
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:46:38.839249,Candy,"tensor([[-7.6706,  3.9208,  0.9393, -4.1663]])",f141_13,quail,Who shivered,Candy watched the bearded man drive his silver BMW into the convenience store parking lot ,"['not enough information', 'Candy', 'Larry Luzor', 'Bearded man']",Candy
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:46:42.007494,A few minutes,"tensor([[-1.4180,  0.1677, -3.3140,  3.1116]])",f141_14,quail,How long was Larry probably talking to Candy?,Candy watched the bearded man drive his silver BMW into the convenience store parking lot ,"['A whole day', 'An hour', 'not enough information', 'A few minutes']",A few minutes
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:46:45.318606,"""I'm Candy. You got a sweet tooth tonight?""","tensor([[ 4.9811,  3.6935,  6.9888, -4.3978]])",f141_15,quail,What did candy say when Larry stepped out of the car.,Candy watched the bearded man drive his silver BMW into the convenience store parking lot ,"['""Nice car, Honey.""', '""Uh,Thanks.""', '""I\'m Candy. You got a sweet tooth tonight?""', 'not enough information']","""Nice car, Honey."""
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:46:48.498519,let's Candy check out his car,"tensor([[-0.5682, -5.9059, -5.1052, -0.6311]])",f141_16,quail,"After the end of the story, Larry probably:",Candy watched the bearded man drive his silver BMW into the convenience store parking lot ,"[""let's Candy check out his car"", 'buys Candy a soda', 'not enough information', 'sleeps with Candy']",sleeps with Candy
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:46:51.692196,As he got out of the car,"tensor([[-0.8458, -5.3115,  0.4821, -1.1135]])",f141_17,quail,When Candy approached Larry:,Candy watched the bearded man drive his silver BMW into the convenience store parking lot ,"['While he was still in the car', 'not enough information', 'As he got out of the car', 'While he was inside the store']",As he got out of the car
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:46:54.984721,After he finished his fiction story.,"tensor([[ 1.3603, -6.3909, -1.8077, -1.1623]])",f142_0,quail,"When Larry klicked ""Publish""?",Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"['After he finished his fiction story.', 'not enough information', 'While he was communicating with some of the readers', 'Before he made changes to the original plot']",After he finished his fiction story.
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:46:58.162833,not enough information,"tensor([[-5.5886,  1.6201, -6.2936, -5.8806]])",f142_1,quail,Who is Erin?,Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"[""Larry's love interest."", 'not enough information', ""Larry's girlfriend"", ""Larry's wife.""]",not enough information
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:47:01.379088,The previous submition was accidentally deleted.,"tensor([[-2.3453, -4.2912, -4.6370, -6.2833]])",f142_2,quail,Why Larry hits 'Publish'?,Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"['The previous submition was accidentally deleted.', 'To share his novel with his readers', 'To send a draft to his parents.', 'not enough information']",To share his novel with his readers
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:47:04.675802,Larry,"tensor([[-5.0228, -3.8468,  2.7944, -0.6364]])",f142_3,quail,"Who wrote ""Illusion of Luck""?",Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"['Erin', 'not enough information', 'Larry', 'Barry']",Larry
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:47:08.008193,Erin,"tensor([[-4.1543, -1.6239,  2.8592,  1.0728]])",f142_4,quail,Who was incinerated?,Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"['not enough information', 'Barry', 'Erin', 'Larry']",Larry
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:47:11.423215,Barry murdered her.,"tensor([[ 4.7026,  0.4307, -2.8898,  4.5297]])",f142_5,quail,What probably happened to Erin?,Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"['Barry murdered her.', 'She was involved in an affair.', 'not enough information', 'Larry murdered her.']",Larry murdered her.
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:47:14.932636,A chapter in his serial novel.,"tensor([[ 1.0760, -1.2385,  0.7281,  1.3309]])",f142_6,quail,What was Barry working on?,Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"['Sketching out a plot.', 'not enough information', 'Incinerating Erin.', 'A chapter in his serial novel.']",A chapter in his serial novel.
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:47:18.688441,Articulating the scene.,"tensor([[-2.8212,  0.0593, -1.2563, -4.5558]])",f142_7,quail,What does Larry think is so easy?,Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"['Coming up with character names.', 'Articulating the scene.', 'Writing the title.', 'not enough information']",Articulating the scene.
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:47:22.275681,Excited,"tensor([[-3.7308, -4.4013, -4.3439, -1.5046]])",f142_8,quail,How does Larry feel after hitting 'Publish'?,Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"['Scared', 'not enough information', 'Annoyed', 'Excited']",Excited
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:47:25.916341,Writer,"tensor([[-3.2595, -2.3150, -1.8780, -0.8929]])",f142_9,quail,What does Larry most likely do for a living?,Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"['Painter', 'not enough information', 'Calligraphy Artist', 'Writer']",Writer
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:47:29.429552,not enough information,"tensor([[-2.0784, -6.2263, -5.5237, -6.5985]])",f142_10,quail,How long is Larry's book?,Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"['not enough information', '100 pages', '250 pages', '500 pages']",not enough information
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:47:32.889625,He had incinerated Erin.,"tensor([[ 0.3019,  2.6897,  1.3788, -6.0629]])",f142_11,quail,Why did he change his plot?,Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"['He wanted to take a different approach.', 'He had incinerated Erin.', 'He had a better real world experience.', 'not enough information']",He had a better real world experience.
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:47:36.409690,In a 55-gallon drum.,"tensor([[-1.9018, -1.9565,  4.9400,  3.1096]])",f142_12,quail,Where would Erin's burned corpse end up being stored?,Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"['In a locker.', 'not enough information', 'In a 55-gallon drum.', 'In a shallow grave.']",In a 55-gallon drum.
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:47:39.758454,Original plot has made to the novel,"tensor([[-1.2528,  1.2182, -1.3939, -4.6456]])",f142_13,quail,What Larry Belives?,Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"['not enough information', 'Original plot has made to the novel', 'It is very easy to write a novel', 'He should learn to type faster']",It is very easy to write a novel
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:47:43.002894,not enough information,"tensor([[-1.8777, -4.0417, -8.3935, -2.0890]])",f142_14,quail,What happened to Larry after he wrote the murder scene?,Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"['not enough information', 'He was bored', 'He was hungry', 'He was excited']",He was excited
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:47:46.294819,A few minutes.,"tensor([[-1.2205, -0.7567, -3.1539,  4.9919]])",f142_15,quail,How long did it take for Barry to finish his chapter?,Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"['Multiple days.', 'The whole day.', 'not enough information', 'A few minutes.']",The whole day.
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:47:49.491703,a couple hours,"tensor([[ 3.5224,  2.9086, -0.6681, -1.4831]])",f142_16,quail,How much time it probably took Larry to finish writing the novel?,Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"['a couple hours', 'a couple seconds', 'a week', 'not enough information']",a couple hours
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:47:52.698039,Waiting for a feedback,"tensor([[-3.0803,  1.0519, -1.1024, -3.6225]])",f142_17,quail,"After the end of the story, Larry:",Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"['not enough information', 'Waiting for a feedback', 'Calling Erin', 'Starts writing a new movie']",Waiting for a feedback
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:47:56.164618,He wanted to go fishing.,"tensor([[-2.5749, -2.0681, -2.1982, -5.6418]])",f143_0,quail,Why was the principal upset?,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['Because it was warm for February.', 'He wanted to go fishing.', 'Jim took the kids out of school to go fishing.', 'not enough information']",Jim took the kids out of school to go fishing.
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:47:59.597933,Near Lake Texoma.,"tensor([[-0.3913, -6.4805, -4.8274, -3.0319]])",f143_1,quail,Where is this scene taking place?,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['Near Lake Texoma.', ""At Jim's home."", 'At the school.', 'not enough information']",Near Lake Texoma.
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:48:03.013511,He puts a lot of value on education.,"tensor([[ 0.5184, -4.7093, -0.0182,  6.0382]])",f143_2,quail,What is probably true about Jim?,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['He disagrees with Barb a lot.', 'not enough information', 'He thinks there is more to life than school.', 'He puts a lot of value on education.']",He thinks there is more to life than school.
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:48:06.471904,After Jim came to talk to him.,"tensor([[-1.6091, -3.6194, -3.8268, -2.0251]])",f143_3,quail,When Larry and Jim met?,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['After Jim came to talk to him.', 'While Larry was doing his BBQ.', 'not enough information', 'Before they went fishing.']",After Jim came to talk to him.
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:48:09.839386,Will continue fishing,"tensor([[-4.2234, -2.5871, -4.7233, -1.8942]])",f143_4,quail,"Immediately after this story ends, Larry","It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['Will stop fishing', 'Will return home.', 'not enough information', 'Will continue fishing']",Will continue fishing
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:48:13.411143,Larry,"tensor([[-0.2053, -0.4922, -5.0372,  2.0582]])",f143_5,quail,Who says there needs to be balance in life?,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['Jim', 'Barb', 'not enough information', 'Larry']",Jim
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:48:17.038627,not enough information,"tensor([[-2.8764, -7.9265, -1.9245, -7.2215]])",f143_6,quail,What was Larry cooking?,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['Fish', 'Squirrel', 'not enough information', 'Deer']",not enough information
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:48:20.574234,Larry.,"tensor([[ 0.4006,  1.8609, -3.8388,  1.0256]])",f143_7,quail,Who said that something smells good?,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['Barb.', 'Larry.', 'not enough information', 'Jim.']",Jim.
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:48:24.065992,Because he heard a loud voice in the darkness.,"tensor([[-0.2135,  1.3874, -5.8445, -3.1190]])",f143_8,quail,Why did Larry jump?,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['Because he caught a fish.', 'Because he heard a loud voice in the darkness.', 'not enough information', 'Because Jim is a large man.']",Because he heard a loud voice in the darkness.
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:48:27.505963,not enough information,"tensor([[-2.6823, -6.1766, -8.3685, -7.6511]])",f143_9,quail,What is Larry having for dinner?,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['not enough information', 'He is not hungry', 'Pizza', 'BBQ']",BBQ
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:48:31.076481,One day.,"tensor([[-0.7579, -2.2175, -0.9051, -1.3484]])",f143_10,quail,How long is Jim's fishing trip likely to be?,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['One day.', 'not enough information', 'Three days.', 'Five days.']",Three days.
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:48:34.513168,During the fishing trip.,"tensor([[-2.4337, -4.5244, -1.8976, -2.3456]])",f143_11,quail,When did Jim talk with the principal?,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['Before the fishing trip.', 'not enough information', 'During the fishing trip.', 'After the fishing trip.']",Before the fishing trip.
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:48:38.102079,not enough information,"tensor([[-6.8522, -6.2209, -6.4633,  0.0133]])",f143_12,quail,How old is Jim's oldest son?,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['Sixteen.', 'Fourteen.', 'Fifteen.', 'not enough information']",not enough information
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:48:41.828605,An 8 pound largemouth bass.,"tensor([[ 6.1825, -2.0545, -2.1210, -1.6896]])",f143_13,quail,What did Jim catch earlier in the day?,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['An 8 pound largemouth bass.', 'not enough information', 'A 4 pound trout.', 'A 16 pound salmon.']",An 8 pound largemouth bass.
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:48:45.594356,One day,"tensor([[-2.1487, -4.2979, -2.0175, -0.1048]])",f143_14,quail,The boys probably missed this many days of school to go fishing:,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['Seven days', 'not enough information', 'Thirty days', 'One day']",One day
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:48:49.405218,not enough information,"tensor([[-5.3564, -5.4373, -4.2906, -2.8739]])",f143_15,quail,What will Larry do next?,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['He will invite Jim and his family to eat with him.', 'He will tell Jim that his wife is pretty.', 'He will tell Jim to stop talking.', 'not enough information']",He will invite Jim and his family to eat with him.
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:48:53.001242,Larry's.,"tensor([[ 0.7682, -1.0969, -5.0641, -0.2162]])",f143_16,quail,Who's eyes had adjusted to the lamp?,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","[""Larry's."", ""The principal's."", 'not enough information', ""Jim's.""]",Larry's.
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:48:56.642959,Larry,"tensor([[ 3.2236, -0.9846,  4.5046,  2.8874]])",f143_17,quail,Who caught an 8 pound bass?,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['Jim', 'not enough information', 'Larry', 'The principal']",Jim
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:49:00.208661,earlier that day.,"tensor([[-3.4519, -0.8505, -0.9091, -5.0799]])",f143_18,quail,When Jim went fishing:,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['a week prior.', 'earlier that day.', 'after he met Larry.', 'not enough information']",earlier that day.
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:49:03.585883,When she arrived at the cabin.,"tensor([[-5.4049, -1.2985, -3.5325, -1.7625]])",f144_0,quail,When Erin looked at Larry's laptop:,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"['not enough information', 'When she arrived at the cabin.', 'While travelling from Plano to the cabin.', 'Before she left her home in Plano.']",When she arrived at the cabin.
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:49:06.961416,she is frustrated with him,"tensor([[ 0.0703, -1.4253,  4.7526, -2.8697]])",f144_1,quail,how does Erin probably feel about Larry?,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"['she is still attracted to him', 'like he will eventually get published', 'she is frustrated with him', 'not enough information']",she is frustrated with him
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:49:10.342370,not enough information,"tensor([[-4.0956, -4.6195, -3.0374, -5.5835]])",f144_2,quail,What did Erin enjoy doing most nights?,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"['Fishing at the lake', 'Working on her newest book', 'not enough information', 'Partying with her friends']",Partying with her friends
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:49:13.561138,She is a supportive girlfriend.,"tensor([[ 1.6611, -0.1721,  1.7122, -4.9668]])",f144_3,quail,What is probably true about Erin?,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"['She will be a great author someday.', 'She lives in an expencive house.', 'She is a supportive girlfriend.', 'not enough information']",She lives in an expencive house.
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:49:16.728289,He does his best writing there,"tensor([[-6.3599, -4.7515,  4.1594, -4.3394]])",f144_4,quail,Why is Larry at the fish camp?,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"['He wanted to surprise his girlfriend', 'He was invited to the party', 'He does his best writing there', 'not enough information']",He does his best writing there
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:49:19.837783,Because it smelled like dead fish.,"tensor([[ 1.6809,  1.2646,  0.9122, -5.4716]])",f144_5,quail,Why did Erin hate the cabin?,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"['Because it smelled like dead fish.', 'Because it was far from Plano.', 'Because Larry did his writing there.', 'not enough information']",Because it smelled like dead fish.
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:49:23.045653,not enough information,"tensor([[-6.7057, -7.6449, -6.7010,  0.4863]])",f144_6,quail,Who is the guy at the fish camp?,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"[""Larry's school friend"", 'a publishing agent', 'the girls boyfriend', 'not enough information']",not enough information
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:49:26.293414,Larry is not a good writer,"tensor([[-0.6416, -2.9246, -1.5546,  4.9010]])",f144_7,quail,Erin belives that:,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"['Driving at night is dangerous.', 'not enough information', ""Larry's pipe smoking is making him ill."", 'Larry is not a good writer']",Larry is not a good writer
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:49:29.436583,Why he was looking up a girl from high school on his lap top.,"tensor([[-2.4869, -4.7323, -2.7282, -3.9100]])",f144_8,quail,Larry plans to explain to Erin:,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"['Why he was looking up a girl from high school on his lap top.', 'How he plans to clean up the cabin.', 'When he expects to get a viable book contract.', 'not enough information']",Why he was looking up a girl from high school on his lap top.
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:49:32.529237,when Erin got out of the car,"tensor([[-6.2098, -0.6108, -0.8625, -1.5399]])",f144_9,quail,When did the door slam?,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"['not enough information', 'when Erin got out of the car', 'when Erin got to the fish camp', 'when Erin left the party']",when Erin got to the fish camp
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:49:35.579381,not enough information,"tensor([[-6.8830, -2.0269, -5.0401, -7.8616]])",f144_10,quail,Where is the camp located?,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"['Near the Plato', 'not enough information', 'Near the lake Tahoma', 'Near his old school']",Near the lake Tahoma
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:49:38.661891,will get his book published,"tensor([[-3.8733, -1.1604,  0.0126, -3.2247]])",f144_11,quail,When the text is done Larry,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"['will get married', 'will have an argument with Erin', 'will get his book published', 'not enough information']",will have an argument with Erin
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:49:41.785009,Several years.,"tensor([[-0.4967,  1.5928, -2.1915,  3.4564]])",f144_12,quail,How long had Larry been probably trying to publish a book?,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"['A week.', 'Since he arrived at the fish camp.', 'not enough information', 'Several years.']",Several years.
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:49:44.883496,Her friends',"tensor([[-1.3530, -2.6685, -1.5124, -3.4997]])",f144_13,quail,Whose smoking did Erin hate?,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"[""Her friends'"", ""The owner of the fish camp's"", ""Larry's"", 'not enough information']",Larry's
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:49:47.836308,that Erin is very beautiful,"tensor([[-4.3993, -4.1804, -2.7727, -6.0819]])",f144_14,quail,Larry think,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"['that Erin can be a writer', 'that he can get a contract', 'that Erin is very beautiful', 'not enough information']",that Erin is very beautiful
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:49:50.918509,not enough information,"tensor([[-0.4697, -1.5621, -2.2019, -6.3627]])",f144_15,quail,Who was Erin's boyfriend?,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"['not enough information', 'A boy he went to school with', 'Larry', 'Honey']",Larry
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:49:54.116032,Tell her he was breaking up with her for the girl from his high school.,"tensor([[-3.9289, -1.5617, -3.2366,  1.3733]])",f144_16,quail,Larry had Erin come up to the cabin to:,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"['not enough information', 'Tell her he had finally received a publishing contract for his latest book.', 'Tell her he was planning to move the fish camp permanently.', 'Tell her he was breaking up with her for the girl from his high school.']",not enough information
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:49:57.235397,for many years,"tensor([[-2.0833,  0.7165,  0.6678,  1.4916]])",f144_17,quail,how long has Larry been writing?,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"['not enough information', 'since last month', 'for about a year', 'for many years']",for many years
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:50:00.342618,Marry was married,"tensor([[-0.0396, -4.0310,  0.6302, -5.9420]])",f145_0,quail,Kate believes that:,Greg Tenorly was the luckiest man in the world. The woman of his wildest dreams was standi,"['Marry was not a good guest', 'Marry was his friend', 'Marry was married', 'not enough information']",Marry was not a good guest
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:50:03.410461,After he started hitting her,"tensor([[ 2.5289, -5.5615, -3.3277,  0.1690]])",f145_1,quail,When Troy's love become nothing,Greg Tenorly was the luckiest man in the world. The woman of his wildest dreams was standi,"['After he started hitting her', 'not enough information', 'After he started his new job', 'After they got married']",After he started hitting her
multiple-choice,bert-base-uncased,quail,quant_base,2023-01-26 00:50:06.525988,Marry,"tensor([[-3.1915, -7.5853, -6.6820, -5.7908]])",f145_2,quail,Who drink the juice?,Greg Tenorly was the luckiest man in the world. The woman of his wildest dreams was standi,"['Marry', 'Kate', ""Kate's wife"", 'not enough information']",Kate
