skill,reader,adapter,modelname,timestamp,answer,logits_answer,data_id,dataset,question,context,choices,answer_dataset
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:53:25.396238,more,[[-0.23190092  1.2266538 ]],QRQA-10271-3,quartz,"Dogs, compared to camels, will have differences in their DNA that is","The longer the amount of time since species diverged, the more differences there will be i","['less', 'more']",more
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:53:25.655807,less,[[-0.33628893 -1.4546665 ]],QRQA-10007-5-flip,quartz,The planet gets cooler when there are more or less greenhouse gases?,More greenhouse gases trap more heat and warm the atmosphere.,"['less', 'more']",less
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:53:25.984810,cold,[[-0.5036091 -0.3777939]],QRQA-10239-3-flip,quartz,Clare stopped rubbing two sticks together. The sticks became,"Friction causes the molecules on rubbing surfaces to move faster, so they have more heat e","['hot', 'cold']",cold
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:53:26.402553,slower,[[-2.442148  -0.9108908]],QRQA-10372-5,quartz,"If particles drift apart, they will pass energy to each other","When particles of matter are closer together, they can more quickly pass the energy of vib","['quicker', 'slower']",slower
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:53:27.063963,closer together,[[1.1728832 3.3149676]],QRQA-10372-2,quartz,"Two batteries are sitting on a table, one has energy being passed quickly around, the other has energy passed slowly around. The battery with energy being passed quickly has particles of matter that are","When particles of matter are closer together, they can more quickly pass the energy of vib","['further apart', 'closer together']",closer together
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:53:27.624272,Will,[[0.14570357 0.05946678]],QRQA-10082-4-flip,quartz,Will drilled 1000 feet to find a rock. Harry picked a rock up off of the ground. Whose rock is likely older?,"Therefore, deeper rock layers must be older than layers closer to the surface.","['Will', 'Harry']",Will
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:53:28.272040,a very short time,[[-1.3938215 -1.7574356]],QRQA-10390-4-flip,quartz,In order to take a photo of the flashlight right in front of us we would need our camera's shutter to be open,A camera shutter stays open longer in dim light to let more light in.,"['a very short time', 'a very long time']",a very short time
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:53:28.999080,older,[[-0.46169737 -0.79262424]],QRQA-10082-1-flip,quartz,"Simon was digging in his yard and found that the rocks that were shallower in the ground, compared to the surface rocks, were likely","Therefore, deeper rock layers must be older than layers closer to the surface.","['older', 'younger']",younger
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:53:29.774758,it will increase,[[ 1.2733366 -1.782999 ]],QRQA-10120-1-flip,quartz,What will happen to the acidity of the ocean if production of greenhouse gas is reduced?,An increase in greenhouse gases will increase the changes that are already being seen incl,"['it will increase', 'it will decrease']",it will decrease
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:53:30.336892,less,[[-0.8374517 -0.5393714]],QRQA-10002-3-flip,quartz,If there are any waves in the ocean that are very short there will be _____ of them,"As wavelength increases, frequency decreases.","['more', 'less']",more
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:53:31.149707,more,[[ 1.470609   -0.70592785]],QRQA-10271-4-flip,quartz,Species that diverged more recently than two other species diverged will have _____ differences in their DNA.,"The longer the amount of time since species diverged, the more differences there will be i","['more', 'less']",less
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:53:31.877322,cooler,[[-1.3645301  3.0799608]],QRQA-10394-1,quartz,"As an object speeds up, it will become _____.","At a lower temperature, particles of the medium are moving more slowly, so it takes them l","['warmer', 'cooler']",warmer
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:53:32.474165,increased,[[-1.5075144   0.33100206]],QRQA-10004-1,quartz,"As Wren hugged her boyfriend, the gravitational pull was _____.",The gravitational force increases with mass and decreases with the distance between the bo,"['decreased', 'increased']",increased
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:53:34.173969,smaller.,[[-1.1412663 -1.1153034]],QRQA-10126-4,quartz,"Jason fills up a balloon with helium. After a while, he decides to fill a smaller balloon with the helium with the balloon. The gas in the smaller balloon will have a density that is","If we take a certain amount of gas from one container and place it into another, larger co","['higher', 'smaller.']",higher
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:53:35.001108,gets smaller,[[-2.178972   -0.82445014]],QRQA-10072-1-flip,quartz,If the mass of an object gets smaller what will happen to the amount of matter contained within it?,"The greater the mass of an object, the more matter it contains.","['gets bigger', 'gets smaller']",gets smaller
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:53:36.567323,high,[[-0.66395193 -0.5333523 ]],QRQA-10042-2-flip,quartz,When two things are not attracted to each other what are their energy levels?,"Places where particles of a medium crowd closer together are called compressions, and plac","['low', 'high']",low
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:53:37.564700,move slower,[[-2.387189  -0.8164999]],QRQA-10241-3-flip,quartz,"If Jim decreases the amount of energy in the sound wave he is producing, the particles inside the water he is screaming into","The more energy the wave has, the farther the particles of the medium move.","['move faster', 'move slower']",move slower
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:53:38.299497,warm up,[[-0.43891957 -1.0466973 ]],QRQA-10007-4-flip,quartz,What would happen to Earth's atmosphere if the amount of greenhouse gases in it was decreased?,More greenhouse gases trap more heat and warm the atmosphere.,"['warm up', 'cool down']",cool down
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:53:39.177902,lighter,[[-0.80101216 -0.8718147 ]],QRQA-10142-2-flip,quartz,Dell added very little silica to her magma project. The magma will be _____ in color.,Magmas that produce lighter colored minerals are higher in silica.,"['lighter', 'darker']",darker
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:53:40.197696,increase it,[[-1.821639   -0.95838296]],QRQA-10099-4-flip,quartz,"If Milo wants to decrease the rate at which his bonfire is burning, what should he do to the temperature?","When the temperature of reactants is higher, the rate of the reaction is faster.","['decrease it', 'increase it']",decrease it
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:53:41.211457,decreased,[[-2.7933183 -1.5130998]],QRQA-10120-5-flip,quartz,"Micah sees that there are less new changes going on to the ocean acidity, and can know that the greenhouse gases have",An increase in greenhouse gases will increase the changes that are already being seen incl,"['increased', 'decreased']",decreased
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:53:43.107165,shrank,[[-2.1019557 -1.4566586]],QRQA-10126-5,quartz,"Dinah is moving gas to different sized containers. The gas was filling a small container, but when she moved it to a larger container, it also filled that one, because the gas","If we take a certain amount of gas from one container and place it into another, larger co","['expanded', 'shrank']",expanded
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:53:44.077204,increased,[[-0.8025571 -1.0633621]],QRQA-10024-3,quartz,"If Milo breaks his cookie into small pieces, what happens to the surface area of the pieces compared to before the cookie was broken?","As rock breaks into smaller pieces, the surface area of the pieces increases.","['increased', 'decreased']",increased
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:53:44.970740,decrease,[[-0.71222055 -0.96906495]],QRQA-10390-1-flip,quartz,If Mary is taking a picture and she shuts the camera shutter narrower what will happen to the amount of light that gets in?,A camera shutter stays open longer in dim light to let more light in.,"['decrease', 'increase']",decrease
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:53:45.910233,more mitochondria,[[1.7877234 1.2937288]],QRQA-10322-2-flip,quartz,Bonnie is studying cells. She notices that certain cells are inactive. The cells that are inactive have,Cells that are very active would typically have more mitochondria than cells that are less,"['more mitochondria', 'less mitochondria.']",less mitochondria.
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:53:47.020269,quickly,[[-1.2337976  -0.92264974]],QRQA-10158-1,quartz,"Carla is pushing two carts down a street. One cart is heavy, the other is light. The light cart, compared to the heavy one, will accelerate","The greater the mass of an object, the less it will accelerate when a given force is appli","['slowly', 'quickly']",quickly
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:53:47.829459,the short resistor,[[ 0.0446165 -0.7886317]],QRQA-10367-3-flip,quartz,Jay had a small resistor and a large resistor; which likely has less resistance?,"The shorter the resistor, the less resistance it has.","['the short resistor', 'the large resistor']",the short resistor
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:53:49.023707,slower,[[-2.104299  -0.7266393]],QRQA-10001-3-flip,quartz,"There is a limit on how much gasoline exists, and it is being used normally. However, now gasoline will be less costly to produce, so the gasoline will be used up","If the energy cost of obtaining energy increases, the resource will be used even faster.","['faster', 'slower']",slower
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:53:50.235468,less,[[-0.19042826 -0.20019595]],QRQA-10296-3-flip,quartz,"If the Nile's flooding was prevented from covering the Egyptian bottomlands, it might ultimately result in _____ crops.","As more water covered the land, sand and silt were washed in and covered the dead vegetati","['less', 'more']",less
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:53:50.989180,smaller,[[-1.4246821   0.67270046]],QRQA-10087-1-flip,quartz,Sarah puts two pieces of candy into water. The piece that will break down the slowest is the one that is,Smaller pieces dissolve more easily.,"['larger', 'smaller']",larger
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:53:52.196491,truck,[[-1.1536888 -1.1830279]],QRQA-10158-4,quartz,"If Mona is pushing some toy cars around and she knows that the mass of the truck is less then the mass of the car, which one will accelerate faster when she pushes it?","The greater the mass of an object, the less it will accelerate when a given force is appli","['truck', 'car']",truck
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:53:52.988840,slower,[[-1.1259935  0.6853973]],QRQA-10394-5-flip,quartz,When it gets hot things move,"At a lower temperature, particles of the medium are moving more slowly, so it takes them l","['faster', 'slower']",faster
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:53:53.990627,more light,[[ 3.5531125 -0.7012848]],QRQA-10228-1,quartz,"Compared to a 1 inch wide telescope, would a 100 meter telescope collect","The larger the light collecting area, the more light a telescope gathers and the higher re","['more light', 'less light?']",more light
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:53:55.494478,increases,[[-0.47292235 -1.4906976 ]],QRQA-10115-2-flip,quartz,"If Mona is observing some plants in her greenhouse and she determines the turgor pressure of the guard cells in her basil plant has lowered, what happens to the rate of transpiration of that basil plant?",The increase in turgor pressure of the guard cells results in the opening up of the stomat,"['increases', 'decreases']",decreases
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:53:56.379126,it will increase,[[ 3.7503905 -1.7949435]],QRQA-10120-1,quartz,What will happen to the acidity of the ocean if more greenhouse gas gets produced?,An increase in greenhouse gases will increase the changes that are already being seen incl,"['it will increase', 'it will decrease']",it will increase
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:53:57.659709,smaller,[[-1.0290183 -0.922551 ]],QRQA-10336-1,quartz,"When Dean went to the top of the mountain and reached the peak, he noticed that the top of the mountain, compared to the bottom, had snow in amounts that were",Glaciers often form in the mountains because higher altitudes are colder and more likely t,"['larger', 'smaller']",larger
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:53:58.748062,increase,[[-0.5900815   0.28795132]],QRQA-10004-4,quartz,"Milo loved to make things out of clay. If he made a clay ball, what would happen to the ball's gravitational force if he added extra clay to it?",The gravitational force increases with mass and decreases with the distance between the bo,"['decrease', 'increase']",increase
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:53:59.679120,less,[[-0.92701966 -0.99453604]],QRQA-10181-3-flip,quartz,We can find a worse mechanical advantage if the inclined plane has a _____ gradual slope.,"The more gradual the slope of the inclined plane, the less input force is needed and the g","['less', 'more']",less
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:54:00.743133,Slower,[[-1.2508366   0.36122012]],QRQA-10306-3-flip,quartz,John was looking at the climate data on the computer. He found that a higher specific heat means the land heats up,The land heats up and cools off faster than the water because it has lower specific heat.,"['Faster', 'Slower']",Slower
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:54:01.403731,weak,[[-0.650006  -1.1867411]],QRQA-10376-3-flip,quartz,"If you find an acid that has few hydrogen ions, it is probably",A stronger acid produces more hydrogen ions than a weaker acid.,"['weak', 'strong']",weak
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:54:02.379795,increases,[[ 1.6404328 -1.4649072]],QRQA-10257-1-flip,quartz,"If Milo is growing some plants in his garden and he accidentally coats them with something that decreases their sheen, what happens to their reflectivity?",Increases the sheen on leaves to make them more reflective.,"['increases', 'decreases']",decreases
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:54:03.195965,Billy,[[2.4774709 2.6873832]],QRQA-10360-1,quartz,Billy is wearing sunscreen with a higher SPF than Lucy. Who will be protected from the sun for longer?,A sunscreen with a higher SPF protects the skin longer.,"['Lucy', 'Billy']",Billy
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:54:04.114830,increase,[[ 3.5973935  -0.07077278]],QRQA-10371-2,quartz,"If the people in Mary's country start to produce more greenhouse gases from driving cars, what will happen to the greenhouse effect in their country?",An increase in greenhouse gases leads to greater greenhouse effect.,"['increase', 'decrease']",increase
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:54:05.362874,baseball,[[-1.1629745 -1.1446813]],QRQA-10306-5,quartz,"If Milo is studying the specific heat of two objects and he finds that a basketball has a lower specific heat compared to a baseball, which item will cool off faster after being heated up?",The land heats up and cools off faster than the water because it has lower specific heat.,"['basketball', 'baseball']",basketball
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:54:06.577513,faster moving water,[[ 2.6184988 -0.843697 ]],QRQA-10357-2,quartz,"Mary loves to build and race paper boats. Compared to a small boat, would she be able to build and float a larger boat on faster moving water or slower moving water?","In erosion, the more energy the water has, the larger the particle it can carry.","['faster moving water', 'slower moving water']",faster moving water
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:54:07.349863,gains acidity,[[3.4858809  0.08329742]],QRQA-10120-2,quartz,When the ocean absorbs greenhouse gases what happens to it?,An increase in greenhouse gases will increase the changes that are already being seen incl,"['gains acidity', 'loses acidity']",gains acidity
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:54:08.294941,they increase,[[ 0.78872967 -0.94351244]],QRQA-10130-3,quartz,"If Mona is exploring and aquifer and she dives deeper down into it, what happens to the levels of fossil water she encounters?",Deeper aquifers typically contain older 'fossil water.',"['they increase', 'they decrease']",they increase
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:54:09.181211,increased,[[-2.2356906 -2.0105171]],QRQA-10094-1-flip,quartz,"If Jim's blood contains more water, the darkness of his blood will be","If the kidneys remove less water from the blood, the blood will look darker, because there","['decreased', 'increased']",decreased
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:54:10.225054,colder,[[-1.4248111 -1.0987458]],QRQA-10336-3,quartz,People usually go snow skiing in the mountains because higher altitudes are _____ and are more likely to have snow.,Glaciers often form in the mountains because higher altitudes are colder and more likely t,"['warmer', 'colder']",colder
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:54:11.014983,Lucy,[[-1.921134 -2.009406]],QRQA-10360-1-flip,quartz,Billy is wearing sunscreen with a lower SPF than Lucy. Who will be protected from the sun for longer?,A sunscreen with a higher SPF protects the skin longer.,"['Lucy', 'Billy']",Lucy
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:54:12.120481,rocky hill,[[1.3771219 1.5742421]],QRQA-10239-2,quartz,Jimbo was playing on his sled one day. He slid down a snowy hill and then slid down a rocky hill. Which hill created more heat energy?,"Friction causes the molecules on rubbing surfaces to move faster, so they have more heat e","['snowy hill', 'rocky hill']",rocky hill
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:54:13.236131,more,[[-0.55566597  0.51587677]],QRQA-10296-3,quartz,"The Nile's flooding used to cover the Egyptian bottomlands, ultimately resulting in _____ crops.","As more water covered the land, sand and silt were washed in and covered the dead vegetati","['less', 'more']",more
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:54:14.050530,more,[[ 3.0727668 -0.8821006]],QRQA-10239-4,quartz,If you rub your hands together very fast you get _____ heat,"Friction causes the molecules on rubbing surfaces to move faster, so they have more heat e","['more', 'less']",more
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:54:14.714580,Mercury,[[2.4379265 2.4319618]],QRQA-10106-5,quartz,Which planet has the most gravity exerted on it from the Sun?,Objects that are closer together have a stronger force of gravity.,"['Mercury', 'Mars']",Mercury
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:54:15.824105,higher,[[-0.3525779 -0.5018318]],QRQA-10336-5,quartz,Ruth climbed up a mountain and noticed that it was considerably colder suddenly. The cold is due to Ruth being at an altitude that is,Glaciers often form in the mountains because higher altitudes are colder and more likely t,"['higher', 'lower']",higher
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:54:16.802802,higher temperature,[[ 2.8399682  -0.29981872]],QRQA-10007-2,quartz,"Scientists discovered a region where there was a much larger amount of greenhouse gases getting caught in the atmosphere. Compared to other regions, this region's atmosphere will have a",More greenhouse gases trap more heat and warm the atmosphere.,"['higher temperature', 'lower temperature']",higher temperature
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:54:17.586181,slower,[[-1.0143185 -2.151941 ]],QRQA-10372-4-flip,quartz,When two magnets get farther away from each other they are attracted,"When particles of matter are closer together, they can more quickly pass the energy of vib","['slower', 'faster']",slower
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:54:18.754537,faster moving water,[[-0.6849687 -1.191596 ]],QRQA-10357-2-flip,quartz,"Mary loves to build and race paper boats. Compared to a large boat, would she be able to build and float a smaller boat on faster moving water or slower moving water?","In erosion, the more energy the water has, the larger the particle it can carry.","['faster moving water', 'slower moving water']",slower moving water
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:54:19.459121,small,[[-0.882217  -1.8752096]],QRQA-10357-3-flip,quartz,When someone has no energy they can move something,"In erosion, the more energy the water has, the larger the particle it can carry.","['small', 'big']",small
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:54:20.093964,more,[[4.1479654  0.82215726]],QRQA-10108-3,quartz,When something has high resistance it transfers,"The higher the resistance of the resistor, the more energy is transferred within the resis","['more', 'less']",more
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:54:21.563783,more sheen,[[ 0.3584156  -0.37806842]],QRQA-10257-2-flip,quartz,Billy was taking care of his plants and noticed that the leaves on them were different. On one he could actually see his own image reflected back on the leaves while the other he couldn't see himself at all. He concluded that the one he couldn't see his image on had,Increases the sheen on leaves to make them more reflective.,"['more sheen', 'less sheen']",less sheen
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:54:22.465926,farther,[[-0.6846535  2.1580496]],QRQA-10241-1,quartz,"Compared to a ripple in a mud puddle, will a tidal wave move water particles _____ as far?","The more energy the wave has, the farther the particles of the medium move.","['not', 'farther']",farther
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:54:23.425904,more mitochondria,[[2.0415895 1.9088848]],QRQA-10322-2,quartz,Bonnie is studying cells. She notices that certain cells are active. The cells that are active have,Cells that are very active would typically have more mitochondria than cells that are less,"['more mitochondria', 'less mitochondria.']",more mitochondria
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:54:24.091218,dull,[[ 0.11035696 -0.08448201]],QRQA-10257-3-flip,quartz,When there is no sheen on a piece of glass it is:,Increases the sheen on leaves to make them more reflective.,"['dull', 'reflective']",dull
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:54:25.123706,increases,[[ 1.2403684 -1.3298743]],QRQA-10390-2,quartz,"If James is taking pictures with his camera and he decides to leave his shutter open longer, what happens to the amount of light the lens lets in?",A camera shutter stays open longer in dim light to let more light in.,"['increases', 'decreases']",increases
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:54:25.691349,decrease,[[-1.4237037 -2.8452902]],QRQA-10371-5-flip,quartz,Carbon dioxide levels decreasing cause the temperature to,An increase in greenhouse gases leads to greater greenhouse effect.,"['decrease', 'increase']",decrease
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:54:27.130400,slower,[[-1.9369333  -0.93768156]],QRQA-10099-1-flip,quartz,"Silvia was running an experiment in the science lab. However, the building's old A/C unit ran too cold in the middle of it. As as result she should expect her experiments's reactants to work","When the temperature of reactants is higher, the rate of the reaction is faster.","['faster', 'slower']",slower
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:54:27.862994,smaller,[[-1.3961896   0.29912388]],QRQA-10087-1,quartz,Sarah puts two pieces of candy into water. The piece that will break down the fastest is the one that is,Smaller pieces dissolve more easily.,"['larger', 'smaller']",smaller
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:54:29.104480,more,[[-0.59306777  0.74485147]],QRQA-10072-3,quartz,Joe is carrying a bowling ball with a diameter of 8.5 inches and 16 pounds and Larry is holding a basketball that is 30 inches and 22 ounces. The basketball contains _____ matter than the bowling ball.,"The greater the mass of an object, the more matter it contains.","['less', 'more']",less
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:54:30.011800,when the asteroid is far away,[[-1.0946833 -1.702105 ]],QRQA-10106-2-flip,quartz,An asteroid hurtled toward the planet Mars. The gravitational pull between the asteroid and Mars will be weaker,Objects that are closer together have a stronger force of gravity.,"['when the asteroid is far away', 'when the asteroid gets closer.']",when the asteroid is far away
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:54:31.214148,decreased,[[-2.0649312 -1.163868 ]],QRQA-10115-4-flip,quartz,"Dana decreases turgor pressure of the guard cells, forcing the stomata open, which will cause transpiration to be",The increase in turgor pressure of the guard cells results in the opening up of the stomat,"['increased', 'decreased']",decreased
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:54:32.249958,lighter,[[0.94920564 1.5348332 ]],QRQA-10094-2,quartz,Yolanda's kidneys were not working as well and removed less water from her blood. Her blood now looks,"If the kidneys remove less water from the blood, the blood will look darker, because there","['darker', 'lighter']",darker
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:54:33.286166,a five pound block of aluminum heated to 200 degrees,[[-0.45071313 -0.27410606]],QRQA-10306-1,quartz,"Considering that water has a much higher specific heat than aluminum, which would cool faster",The land heats up and cools off faster than the water because it has lower specific heat.,"['five pounds of water heated to 200 degrees?', 'a five pound block of aluminum heated to 200 degrees']",a five pound block of aluminum heated to 200 degrees
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:54:34.447140,Woody,[[-0.12718362  0.15386769]],QRQA-10130-4,quartz,Woody is diving at a depth of 100 feet while Gertrude is diving at a depth of 10 feet. Who is more likely to encounter 'fossil water'?,Deeper aquifers typically contain older 'fossil water.',"['Gertrude', 'Woody']",Woody
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:54:35.343305,higher resolution,[[4.0493464  0.07466498]],QRQA-10228-5,quartz,A sensor on a camera that is larger will have,"The larger the light collecting area, the more light a telescope gathers and the higher re","['higher resolution', 'lower resolution']",higher resolution
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:54:36.301685,more light,[[ 2.7633948 -0.7556673]],QRQA-10228-1-flip,quartz,"Compared to a 100 meter wide telescope, would a 1 inch telescope collect","The larger the light collecting area, the more light a telescope gathers and the higher re","['more light', 'less light?']",less light?
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:54:37.331894,less,[[-1.2772534 -1.7968192]],QRQA-10271-2-flip,quartz,"As less time passes since a species diverged, there will be _____ differences in their DNA.","The longer the amount of time since species diverged, the more differences there will be i","['less', 'more']",less
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:54:38.440923,faster,[[2.675375   0.10797858]],QRQA-10239-5,quartz,Fred had a bundle of sticks and rubbed them together to build a fire. The molecules in the wood became _____ due to Fred's motion.,"Friction causes the molecules on rubbing surfaces to move faster, so they have more heat e","['faster', 'slower']",faster
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:54:39.469912,increased,[[ 3.2798073 -1.5015013]],QRQA-10120-5,quartz,"Micah sees that there are many new changes going on to the ocean acidity, and can know that the greenhouse gases have",An increase in greenhouse gases will increase the changes that are already being seen incl,"['increased', 'decreased']",increased
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:54:40.204083,more,[[4.28173   1.0857849]],QRQA-10108-5-flip,quartz,A resistor with strengthening resistance will transfer _____ energy.,"The higher the resistance of the resistor, the more energy is transferred within the resis","['more', 'less']",more
multiple-choice,roberta-base,quartz,onnx,2023-01-26 18:54:41.144506,move faster,[[ 3.6763735 -1.3264617]],QRQA-10241-3,quartz,"If Jim increases the amount of energy in the sound wave he is producing, the particles inside the water he is screaming into","The more energy the wave has, the farther the particles of the medium move.","['move faster', 'move slower']",move faster
