skill,reader,adapter,modelname,timestamp,answer,logits_answer,data_id,dataset,question,context,choices,answer_dataset
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:47:40.214026,Online,[[1.6381291 1.5930067 1.4842615 1.4242604]],f141_12,quail,Where did Larry buy his car?,Candy watched the bearded man drive his silver BMW into the convenience store parking lot ,"['Online', 'On a Craigslist', 'not enough information', 'From a friend.']",not enough information
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:47:48.042017,Candy,[[1.1247737 1.8207328 1.5478609 1.5551944]],f141_13,quail,Who shivered,Candy watched the bearded man drive his silver BMW into the convenience store parking lot ,"['not enough information', 'Candy', 'Larry Luzor', 'Bearded man']",Candy
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:47:55.870671,A few minutes,[[1.5677346 1.8590376 1.5425215 2.508432 ]],f141_14,quail,How long was Larry probably talking to Candy?,Candy watched the bearded man drive his silver BMW into the convenience store parking lot ,"['A whole day', 'An hour', 'not enough information', 'A few minutes']",A few minutes
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:48:04.252307,"""I'm Candy. You got a sweet tooth tonight?""",[[2.5907211 2.5514884 2.8595371 1.9524183]],f141_15,quail,What did candy say when Larry stepped out of the car.,Candy watched the bearded man drive his silver BMW into the convenience store parking lot ,"['""Nice car, Honey.""', '""Uh,Thanks.""', '""I\'m Candy. You got a sweet tooth tonight?""', 'not enough information']","""Nice car, Honey."""
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:48:12.598150,let's Candy check out his car,[[1.1200361  0.35713547 0.7146826  0.91239905]],f141_16,quail,"After the end of the story, Larry probably:",Candy watched the bearded man drive his silver BMW into the convenience store parking lot ,"[""let's Candy check out his car"", 'buys Candy a soda', 'not enough information', 'sleeps with Candy']",sleeps with Candy
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:48:21.078590,While he was still in the car,[[2.2718444 1.9084792 2.144523  2.1164978]],f141_17,quail,When Candy approached Larry:,Candy watched the bearded man drive his silver BMW into the convenience store parking lot ,"['While he was still in the car', 'not enough information', 'As he got out of the car', 'While he was inside the store']",As he got out of the car
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:48:29.480904,After he finished his fiction story.,[[-0.06516183 -1.0280757  -0.58681166 -0.6106577 ]],f142_0,quail,"When Larry klicked ""Publish""?",Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"['After he finished his fiction story.', 'not enough information', 'While he was communicating with some of the readers', 'Before he made changes to the original plot']",After he finished his fiction story.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:48:37.688306,Larry's love interest.,[[-1.0405923 -1.2270703 -1.1931703 -1.085357 ]],f142_1,quail,Who is Erin?,Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"[""Larry's love interest."", 'not enough information', ""Larry's girlfriend"", ""Larry's wife.""]",not enough information
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:48:46.716919,The previous submition was accidentally deleted.,[[-0.9744965 -1.0285602 -1.2641065 -1.3945926]],f142_2,quail,Why Larry hits 'Publish'?,Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"['The previous submition was accidentally deleted.', 'To share his novel with his readers', 'To send a draft to his parents.', 'not enough information']",To share his novel with his readers
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:48:55.637596,Erin,[[ 0.18013027 -1.1906166  -0.68437207 -0.5097696 ]],f142_3,quail,"Who wrote ""Illusion of Luck""?",Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"['Erin', 'not enough information', 'Larry', 'Barry']",Larry
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:49:04.372359,Erin,[[-1.0706205 -0.6530676  0.6368593 -0.6334056]],f142_4,quail,Who was incinerated?,Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"['not enough information', 'Barry', 'Erin', 'Larry']",Larry
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:49:12.979236,Barry murdered her.,[[-0.8186541  -0.84507966 -1.001112   -0.8801816 ]],f142_5,quail,What probably happened to Erin?,Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"['Barry murdered her.', 'She was involved in an affair.', 'not enough information', 'Larry murdered her.']",Larry murdered her.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:49:21.020242,Incinerating Erin.,[[-0.9281026  -1.2565833  -0.39259067 -1.0017081 ]],f142_6,quail,What was Barry working on?,Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"['Sketching out a plot.', 'not enough information', 'Incinerating Erin.', 'A chapter in his serial novel.']",A chapter in his serial novel.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:49:29.284126,Articulating the scene.,[[-0.81068623 -0.6369626  -0.7684472  -1.4064974 ]],f142_7,quail,What does Larry think is so easy?,Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"['Coming up with character names.', 'Articulating the scene.', 'Writing the title.', 'not enough information']",Articulating the scene.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:49:37.452724,Excited,[[-0.7924278  -0.9308589  -0.6886579  -0.32100376]],f142_8,quail,How does Larry feel after hitting 'Publish'?,Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"['Scared', 'not enough information', 'Annoyed', 'Excited']",Excited
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:49:45.163922,Writer,[[-1.2768354 -1.4478036 -1.2506707 -0.8482528]],f142_9,quail,What does Larry most likely do for a living?,Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"['Painter', 'not enough information', 'Calligraphy Artist', 'Writer']",Writer
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:49:53.012645,500 pages,[[-1.6622502 -1.4686933 -1.4523807 -1.4140005]],f142_10,quail,How long is Larry's book?,Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"['not enough information', '100 pages', '250 pages', '500 pages']",not enough information
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:50:00.857382,He had incinerated Erin.,[[-0.9138151  -0.22964717 -0.79188395 -1.2797744 ]],f142_11,quail,Why did he change his plot?,Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"['He wanted to take a different approach.', 'He had incinerated Erin.', 'He had a better real world experience.', 'not enough information']",He had a better real world experience.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:50:08.694171,In a shallow grave.,[[ 0.20900749 -0.4057254   0.17578025  0.4435729 ]],f142_12,quail,Where would Erin's burned corpse end up being stored?,Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"['In a locker.', 'not enough information', 'In a 55-gallon drum.', 'In a shallow grave.']",In a 55-gallon drum.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:50:16.501124,It is very easy to write a novel,[[-1.1460176  -0.7861934  -0.45195368 -1.0705336 ]],f142_13,quail,What Larry Belives?,Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"['not enough information', 'Original plot has made to the novel', 'It is very easy to write a novel', 'He should learn to type faster']",It is very easy to write a novel
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:50:24.270267,He was excited,[[-0.10193353 -0.08901593 -0.5587172   0.3523348 ]],f142_14,quail,What happened to Larry after he wrote the murder scene?,Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"['not enough information', 'He was bored', 'He was hungry', 'He was excited']",He was excited
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:50:32.311273,A few minutes.,[[-0.6457282  -0.7320167  -1.3372457  -0.38671446]],f142_15,quail,How long did it take for Barry to finish his chapter?,Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"['Multiple days.', 'The whole day.', 'not enough information', 'A few minutes.']",The whole day.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:50:40.451226,a couple hours,[[-0.5065089  -0.75434715 -1.1094102  -1.406043  ]],f142_16,quail,How much time it probably took Larry to finish writing the novel?,Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"['a couple hours', 'a couple seconds', 'a week', 'not enough information']",a couple hours
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:50:48.129693,Waiting for a feedback,[[-1.3299098 -1.0149614 -1.1093323 -1.6901298]],f142_17,quail,"After the end of the story, Larry:",Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"['not enough information', 'Waiting for a feedback', 'Calling Erin', 'Starts writing a new movie']",Waiting for a feedback
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:50:56.788905,Jim took the kids out of school to go fishing.,[[-0.06108451 -0.11849867  0.04052442 -0.33632094]],f143_0,quail,Why was the principal upset?,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['Because it was warm for February.', 'He wanted to go fishing.', 'Jim took the kids out of school to go fishing.', 'not enough information']",Jim took the kids out of school to go fishing.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:51:05.163318,Near Lake Texoma.,[[-0.02948321 -0.13122335 -0.039264   -0.27035686]],f143_1,quail,Where is this scene taking place?,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['Near Lake Texoma.', ""At Jim's home."", 'At the school.', 'not enough information']",Near Lake Texoma.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:51:13.608868,He puts a lot of value on education.,[[ 0.18162332 -0.22057113  0.17927286  0.26097882]],f143_2,quail,What is probably true about Jim?,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['He disagrees with Barb a lot.', 'not enough information', 'He thinks there is more to life than school.', 'He puts a lot of value on education.']",He thinks there is more to life than school.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:51:22.054390,After Jim came to talk to him.,[[ 0.0148591  -0.11077596 -0.38145658 -0.04941384]],f143_3,quail,When Larry and Jim met?,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['After Jim came to talk to him.', 'While Larry was doing his BBQ.', 'not enough information', 'Before they went fishing.']",After Jim came to talk to him.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:51:30.586059,Will return home.,[[-0.6814689  -0.27518263 -0.5125928  -0.5974201 ]],f143_4,quail,"Immediately after this story ends, Larry","It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['Will stop fishing', 'Will return home.', 'not enough information', 'Will continue fishing']",Will continue fishing
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:51:38.994687,Larry,[[0.4585911  0.5936741  0.26547706 0.7592484 ]],f143_5,quail,Who says there needs to be balance in life?,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['Jim', 'Barb', 'not enough information', 'Larry']",Jim
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:51:47.195527,not enough information,[[-1.127471   -0.9690298  -0.49662033 -2.3627803 ]],f143_6,quail,What was Larry cooking?,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['Fish', 'Squirrel', 'not enough information', 'Deer']",not enough information
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:51:55.705900,Larry.,[[0.49274722 0.5430511  0.09934829 0.5241648 ]],f143_7,quail,Who said that something smells good?,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['Barb.', 'Larry.', 'not enough information', 'Jim.']",Jim.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:52:04.351330,Because Jim is a large man.,[[-0.08883879  0.01415685 -0.20217915  0.08462127]],f143_8,quail,Why did Larry jump?,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['Because he caught a fish.', 'Because he heard a loud voice in the darkness.', 'not enough information', 'Because Jim is a large man.']",Because he heard a loud voice in the darkness.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:52:12.779661,He is not hungry,[[-0.52971554 -0.20413642 -2.2626908  -0.5181223 ]],f143_9,quail,What is Larry having for dinner?,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['not enough information', 'He is not hungry', 'Pizza', 'BBQ']",BBQ
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:52:21.326501,One day.,[[0.5899681  0.32204005 0.05732016 0.0857113 ]],f143_10,quail,How long is Jim's fishing trip likely to be?,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['One day.', 'not enough information', 'Three days.', 'Five days.']",Three days.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:52:29.637729,Before the fishing trip.,[[ 0.1118689  -0.2920038   0.07765428  0.00574043]],f143_11,quail,When did Jim talk with the principal?,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['Before the fishing trip.', 'not enough information', 'During the fishing trip.', 'After the fishing trip.']",Before the fishing trip.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:52:37.988147,Sixteen.,[[-0.37012967 -0.45773345 -0.51212823 -0.41430694]],f143_12,quail,How old is Jim's oldest son?,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['Sixteen.', 'Fourteen.', 'Fifteen.', 'not enough information']",not enough information
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:52:46.505316,An 8 pound largemouth bass.,[[1.1133674 0.5897719 0.752876  0.6279215]],f143_13,quail,What did Jim catch earlier in the day?,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['An 8 pound largemouth bass.', 'not enough information', 'A 4 pound trout.', 'A 16 pound salmon.']",An 8 pound largemouth bass.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:52:56.662807,One day,[[0.8375329 0.8991192 1.2009103 1.2923634]],f143_14,quail,The boys probably missed this many days of school to go fishing:,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['Seven days', 'not enough information', 'Thirty days', 'One day']",One day
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:53:09.573928,He will invite Jim and his family to eat with him.,[[-0.51231474 -0.5286184  -0.51465106 -0.8907745 ]],f143_15,quail,What will Larry do next?,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['He will invite Jim and his family to eat with him.', 'He will tell Jim that his wife is pretty.', 'He will tell Jim to stop talking.', 'not enough information']",He will invite Jim and his family to eat with him.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:53:19.161676,Jim's.,[[0.8629102  0.89093393 0.50952506 0.89115787]],f143_16,quail,Who's eyes had adjusted to the lamp?,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","[""Larry's."", ""The principal's."", 'not enough information', ""Jim's.""]",Larry's.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:53:28.000042,Larry,[[1.3052135 1.1263891 1.5105565 1.3708003]],f143_17,quail,Who caught an 8 pound bass?,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['Jim', 'not enough information', 'Larry', 'The principal']",Jim
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:53:36.364073,earlier that day.,[[0.7056962  0.8297814  0.80633616 0.4652959 ]],f143_18,quail,When Jim went fishing:,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['a week prior.', 'earlier that day.', 'after he met Larry.', 'not enough information']",earlier that day.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:53:43.938140,While travelling from Plano to the cabin.,[[-0.37518975 -0.12326167 -0.05287679 -0.17305878]],f144_0,quail,When Erin looked at Larry's laptop:,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"['not enough information', 'When she arrived at the cabin.', 'While travelling from Plano to the cabin.', 'Before she left her home in Plano.']",When she arrived at the cabin.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:53:51.547891,she is still attracted to him,[[ 0.54339373  0.2575645   0.4239397  -0.04192905]],f144_1,quail,how does Erin probably feel about Larry?,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"['she is still attracted to him', 'like he will eventually get published', 'she is frustrated with him', 'not enough information']",she is frustrated with him
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:53:59.029332,Working on her newest book,[[-0.08657099  0.2572533  -0.11737364  0.24958591]],f144_2,quail,What did Erin enjoy doing most nights?,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"['Fishing at the lake', 'Working on her newest book', 'not enough information', 'Partying with her friends']",Partying with her friends
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:54:06.352922,She is a supportive girlfriend.,[[0.6093988  0.49305063 0.626209   0.02484798]],f144_3,quail,What is probably true about Erin?,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"['She will be a great author someday.', 'She lives in an expencive house.', 'She is a supportive girlfriend.', 'not enough information']",She lives in an expencive house.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:54:13.798853,He does his best writing there,[[0.36956206 0.36568317 0.4321158  0.05653597]],f144_4,quail,Why is Larry at the fish camp?,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"['He wanted to surprise his girlfriend', 'He was invited to the party', 'He does his best writing there', 'not enough information']",He does his best writing there
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:54:21.313819,Because it was far from Plano.,[[1.0019953 1.2031283 1.0093992 0.4929138]],f144_5,quail,Why did Erin hate the cabin?,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"['Because it smelled like dead fish.', 'Because it was far from Plano.', 'Because Larry did his writing there.', 'not enough information']",Because it smelled like dead fish.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:54:29.030109,the girls boyfriend,[[0.0615589  0.15918879 0.19097595 0.05176203]],f144_6,quail,Who is the guy at the fish camp?,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"[""Larry's school friend"", 'a publishing agent', 'the girls boyfriend', 'not enough information']",not enough information
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:54:36.953512,Driving at night is dangerous.,[[ 0.4306713  -0.3359392   0.18206403  0.31236327]],f144_7,quail,Erin belives that:,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"['Driving at night is dangerous.', 'not enough information', ""Larry's pipe smoking is making him ill."", 'Larry is not a good writer']",Larry is not a good writer
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:54:44.863582,How he plans to clean up the cabin.,[[ 0.02695282  0.5670521   0.12407431 -0.31508306]],f144_8,quail,Larry plans to explain to Erin:,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"['Why he was looking up a girl from high school on his lap top.', 'How he plans to clean up the cabin.', 'When he expects to get a viable book contract.', 'not enough information']",Why he was looking up a girl from high school on his lap top.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:54:52.322323,when Erin got out of the car,[[0.16065122 0.5537358  0.46754676 0.51931596]],f144_9,quail,When did the door slam?,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"['not enough information', 'when Erin got out of the car', 'when Erin got to the fish camp', 'when Erin left the party']",when Erin got to the fish camp
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:55:00.124524,Near the lake Tahoma,[[-0.34257895 -0.60186046 -0.14981985 -0.46714157]],f144_10,quail,Where is the camp located?,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"['Near the Plato', 'not enough information', 'Near the lake Tahoma', 'Near his old school']",Near the lake Tahoma
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:55:07.917082,will get his book published,[[ 0.01429707  0.08588301  0.11214612 -0.3699715 ]],f144_11,quail,When the text is done Larry,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"['will get married', 'will have an argument with Erin', 'will get his book published', 'not enough information']",will have an argument with Erin
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:55:15.685381,Since he arrived at the fish camp.,[[-0.23684254  0.00280651 -0.41641206 -0.07783704]],f144_12,quail,How long had Larry been probably trying to publish a book?,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"['A week.', 'Since he arrived at the fish camp.', 'not enough information', 'Several years.']",Several years.
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:55:23.352419,Her friends',[[1.4910848  1.141916   1.354112   0.85136706]],f144_13,quail,Whose smoking did Erin hate?,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"[""Her friends'"", ""The owner of the fish camp's"", ""Larry's"", 'not enough information']",Larry's
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:55:30.954377,that Erin is very beautiful,[[ 0.08845934  0.12521134  0.1662208  -0.31533435]],f144_14,quail,Larry think,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"['that Erin can be a writer', 'that he can get a contract', 'that Erin is very beautiful', 'not enough information']",that Erin is very beautiful
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:55:38.700447,A boy he went to school with,[[-0.16791841  0.31578055 -0.04238045  0.02102718]],f144_15,quail,Who was Erin's boyfriend?,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"['not enough information', 'A boy he went to school with', 'Larry', 'Honey']",Larry
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:55:46.667931,Tell her he was planning to move the fish camp permanently.,[[-0.50487196 -0.34697956 -0.27810305 -0.3260708 ]],f144_16,quail,Larry had Erin come up to the cabin to:,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"['not enough information', 'Tell her he had finally received a publishing contract for his latest book.', 'Tell her he was planning to move the fish camp permanently.', 'Tell her he was breaking up with her for the girl from his high school.']",not enough information
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:55:54.533964,for many years,[[-0.45330983 -0.15265861 -0.0412074   0.09479511]],f144_17,quail,how long has Larry been writing?,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"['not enough information', 'since last month', 'for about a year', 'for many years']",for many years
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:56:03.960662,Marry was not a good guest,[[0.804645   0.4069466  0.6029922  0.34717214]],f145_0,quail,Kate believes that:,Greg Tenorly was the luckiest man in the world. The woman of his wildest dreams was standi,"['Marry was not a good guest', 'Marry was his friend', 'Marry was married', 'not enough information']",Marry was not a good guest
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:56:16.269696,After they got married,[[1.0955036 0.6958288 1.1348765 1.6089059]],f145_1,quail,When Troy's love become nothing,Greg Tenorly was the luckiest man in the world. The woman of his wildest dreams was standi,"['After he started hitting her', 'not enough information', 'After he started his new job', 'After they got married']",After he started hitting her
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:56:25.555476,Marry,[[0.28885037 0.17028046 0.10306045 0.10959989]],f145_2,quail,Who drink the juice?,Greg Tenorly was the luckiest man in the world. The woman of his wildest dreams was standi,"['Marry', 'Kate', ""Kate's wife"", 'not enough information']",Kate
multiple-choice,bert-base-uncased,quail,onnx,2023-01-26 00:56:34.401713,she doesn't really know her mother very well,[[0.5629177  0.78293186 0.8986519  0.48805162]],f145_3,quail,Cynthia believes that:,Greg Tenorly was the luckiest man in the world. The woman of his wildest dreams was standi,"['her mother is fun to hang out with', 'her mother is a pain to be around', ""she doesn't really know her mother very well"", 'not enough information']",her mother is fun to hang out with
