skill,reader,adapter,modelname,timestamp,answer,logits_answer,data_id,dataset,question,context,choices,answer_dataset
multiple-choice,roberta-base,quail,base,2023-01-24 16:56:37.029650,"""Nice car, Honey.""","tensor([[ 2.7904,  2.2651,  1.9340, -1.0380]])",f141_15,quail,What did candy say when Larry stepped out of the car.,Candy watched the bearded man drive his silver BMW into the convenience store parking lot ,"['""Nice car, Honey.""', '""Uh,Thanks.""', '""I\'m Candy. You got a sweet tooth tonight?""', 'not enough information']","""Nice car, Honey."""
multiple-choice,roberta-base,quail,base,2023-01-24 16:56:40.680341,let's Candy check out his car,"tensor([[ 3.1576,  1.1125, -2.8092,  2.7194]])",f141_16,quail,"After the end of the story, Larry probably:",Candy watched the bearded man drive his silver BMW into the convenience store parking lot ,"[""let's Candy check out his car"", 'buys Candy a soda', 'not enough information', 'sleeps with Candy']",sleeps with Candy
multiple-choice,roberta-base,quail,base,2023-01-24 16:56:44.008339,As he got out of the car,"tensor([[ 2.0086, -3.0732,  2.8580,  2.0822]])",f141_17,quail,When Candy approached Larry:,Candy watched the bearded man drive his silver BMW into the convenience store parking lot ,"['While he was still in the car', 'not enough information', 'As he got out of the car', 'While he was inside the store']",As he got out of the car
multiple-choice,roberta-base,quail,base,2023-01-24 16:56:47.494918,After he finished his fiction story.,"tensor([[ 5.9073, -5.1130,  2.7927,  1.5541]])",f142_0,quail,"When Larry klicked ""Publish""?",Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"['After he finished his fiction story.', 'not enough information', 'While he was communicating with some of the readers', 'Before he made changes to the original plot']",After he finished his fiction story.
multiple-choice,roberta-base,quail,base,2023-01-24 16:56:51.188036,not enough information,"tensor([[-0.8238,  3.0178,  1.4429,  2.3275]])",f142_1,quail,Who is Erin?,Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"[""Larry's love interest."", 'not enough information', ""Larry's girlfriend"", ""Larry's wife.""]",not enough information
multiple-choice,roberta-base,quail,base,2023-01-24 16:56:55.011739,To share his novel with his readers,"tensor([[ 3.2063,  4.5763,  0.7386, -5.1150]])",f142_2,quail,Why Larry hits 'Publish'?,Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"['The previous submition was accidentally deleted.', 'To share his novel with his readers', 'To send a draft to his parents.', 'not enough information']",To share his novel with his readers
multiple-choice,roberta-base,quail,base,2023-01-24 16:56:58.306048,Barry,"tensor([[-2.7250, -1.7922,  2.9163,  3.5348]])",f142_3,quail,"Who wrote ""Illusion of Luck""?",Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"['Erin', 'not enough information', 'Larry', 'Barry']",Larry
multiple-choice,roberta-base,quail,base,2023-01-24 16:57:01.514118,Barry,"tensor([[-1.5475,  3.0360,  2.1254,  2.9978]])",f142_4,quail,Who was incinerated?,Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"['not enough information', 'Barry', 'Erin', 'Larry']",Larry
multiple-choice,roberta-base,quail,base,2023-01-24 16:57:04.755344,Larry murdered her.,"tensor([[ 2.8463,  2.8438, -2.2362,  2.8883]])",f142_5,quail,What probably happened to Erin?,Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"['Barry murdered her.', 'She was involved in an affair.', 'not enough information', 'Larry murdered her.']",Larry murdered her.
multiple-choice,roberta-base,quail,base,2023-01-24 16:57:08.835163,A chapter in his serial novel.,"tensor([[ 3.4126, -0.9462,  2.1549,  3.7907]])",f142_6,quail,What was Barry working on?,Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"['Sketching out a plot.', 'not enough information', 'Incinerating Erin.', 'A chapter in his serial novel.']",A chapter in his serial novel.
multiple-choice,roberta-base,quail,base,2023-01-24 16:57:13.534941,Articulating the scene.,"tensor([[ 2.2260,  3.3033,  3.1013, -3.8637]])",f142_7,quail,What does Larry think is so easy?,Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"['Coming up with character names.', 'Articulating the scene.', 'Writing the title.', 'not enough information']",Articulating the scene.
multiple-choice,roberta-base,quail,base,2023-01-24 16:57:16.907020,Excited,"tensor([[ 0.7455, -2.2817,  2.8615,  4.1401]])",f142_8,quail,How does Larry feel after hitting 'Publish'?,Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"['Scared', 'not enough information', 'Annoyed', 'Excited']",Excited
multiple-choice,roberta-base,quail,base,2023-01-24 16:57:20.340738,Calligraphy Artist,"tensor([[0.9674, 1.1179, 2.6279, 2.3424]])",f142_9,quail,What does Larry most likely do for a living?,Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"['Painter', 'not enough information', 'Calligraphy Artist', 'Writer']",Writer
multiple-choice,roberta-base,quail,base,2023-01-24 16:57:23.610830,100 pages,"tensor([[-1.7469,  2.5074,  2.0974,  1.2592]])",f142_10,quail,How long is Larry's book?,Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"['not enough information', '100 pages', '250 pages', '500 pages']",not enough information
multiple-choice,roberta-base,quail,base,2023-01-24 16:57:26.956617,He had incinerated Erin.,"tensor([[ 2.9587,  3.6381,  3.1200, -5.1629]])",f142_11,quail,Why did he change his plot?,Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"['He wanted to take a different approach.', 'He had incinerated Erin.', 'He had a better real world experience.', 'not enough information']",He had a better real world experience.
multiple-choice,roberta-base,quail,base,2023-01-24 16:57:30.240619,In a locker.,"tensor([[ 3.0094, -0.4694,  2.9459,  2.8738]])",f142_12,quail,Where would Erin's burned corpse end up being stored?,Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"['In a locker.', 'not enough information', 'In a 55-gallon drum.', 'In a shallow grave.']",In a 55-gallon drum.
multiple-choice,roberta-base,quail,base,2023-01-24 16:57:33.511829,It is very easy to write a novel,"tensor([[-0.6858,  1.5371,  3.6387,  2.8019]])",f142_13,quail,What Larry Belives?,Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"['not enough information', 'Original plot has made to the novel', 'It is very easy to write a novel', 'He should learn to type faster']",It is very easy to write a novel
multiple-choice,roberta-base,quail,base,2023-01-24 16:57:36.954865,He was excited,"tensor([[-2.6159, -2.3015, -3.2923,  2.8177]])",f142_14,quail,What happened to Larry after he wrote the murder scene?,Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"['not enough information', 'He was bored', 'He was hungry', 'He was excited']",He was excited
multiple-choice,roberta-base,quail,base,2023-01-24 16:57:40.260947,The whole day.,"tensor([[ 1.8765,  3.4288, -4.6556,  3.1201]])",f142_15,quail,How long did it take for Barry to finish his chapter?,Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"['Multiple days.', 'The whole day.', 'not enough information', 'A few minutes.']",The whole day.
multiple-choice,roberta-base,quail,base,2023-01-24 16:57:43.512856,a couple hours,"tensor([[ 4.3618,  2.7787,  2.4551, -3.4364]])",f142_16,quail,How much time it probably took Larry to finish writing the novel?,Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"['a couple hours', 'a couple seconds', 'a week', 'not enough information']",a couple hours
multiple-choice,roberta-base,quail,base,2023-01-24 16:57:46.870725,Waiting for a feedback,"tensor([[-4.1058,  4.0738,  0.1009,  3.2844]])",f142_17,quail,"After the end of the story, Larry:",Larry sat down at his laptop and logged in as Barry Undermine to complete another chapter ,"['not enough information', 'Waiting for a feedback', 'Calling Erin', 'Starts writing a new movie']",Waiting for a feedback
multiple-choice,roberta-base,quail,base,2023-01-24 16:57:50.477320,Jim took the kids out of school to go fishing.,"tensor([[ 4.6530,  5.7841,  7.5567, -0.9773]])",f143_0,quail,Why was the principal upset?,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['Because it was warm for February.', 'He wanted to go fishing.', 'Jim took the kids out of school to go fishing.', 'not enough information']",Jim took the kids out of school to go fishing.
multiple-choice,roberta-base,quail,base,2023-01-24 16:57:53.839701,At Jim's home.,"tensor([[8.0670, 8.2362, 7.4016, 2.2280]])",f143_1,quail,Where is this scene taking place?,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['Near Lake Texoma.', ""At Jim's home."", 'At the school.', 'not enough information']",Near Lake Texoma.
multiple-choice,roberta-base,quail,base,2023-01-24 16:57:57.810410,He thinks there is more to life than school.,"tensor([[8.2241, 0.9662, 8.5892, 8.5654]])",f143_2,quail,What is probably true about Jim?,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['He disagrees with Barb a lot.', 'not enough information', 'He thinks there is more to life than school.', 'He puts a lot of value on education.']",He thinks there is more to life than school.
multiple-choice,roberta-base,quail,base,2023-01-24 16:58:01.606034,After Jim came to talk to him.,"tensor([[ 5.8660,  5.8207, -1.0207,  5.8599]])",f143_3,quail,When Larry and Jim met?,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['After Jim came to talk to him.', 'While Larry was doing his BBQ.', 'not enough information', 'Before they went fishing.']",After Jim came to talk to him.
multiple-choice,roberta-base,quail,base,2023-01-24 16:58:05.068129,Will continue fishing,"tensor([[8.2705, 8.2384, 5.8950, 8.3641]])",f143_4,quail,"Immediately after this story ends, Larry","It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['Will stop fishing', 'Will return home.', 'not enough information', 'Will continue fishing']",Will continue fishing
multiple-choice,roberta-base,quail,base,2023-01-24 16:58:09.026386,Jim,"tensor([[8.9110, 8.6120, 1.1348, 8.3254]])",f143_5,quail,Who says there needs to be balance in life?,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['Jim', 'Barb', 'not enough information', 'Larry']",Jim
multiple-choice,roberta-base,quail,base,2023-01-24 16:58:12.701579,Fish,"tensor([[8.1305, 0.6844, 2.4383, 0.7195]])",f143_6,quail,What was Larry cooking?,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['Fish', 'Squirrel', 'not enough information', 'Deer']",not enough information
multiple-choice,roberta-base,quail,base,2023-01-24 16:58:16.355464,Jim.,"tensor([[ 4.1444,  8.1502, -1.1357,  8.8171]])",f143_7,quail,Who said that something smells good?,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['Barb.', 'Larry.', 'not enough information', 'Jim.']",Jim.
multiple-choice,roberta-base,quail,base,2023-01-24 16:58:20.070154,Because he caught a fish.,"tensor([[ 8.6270,  8.2520, -0.9322,  8.4543]])",f143_8,quail,Why did Larry jump?,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['Because he caught a fish.', 'Because he heard a loud voice in the darkness.', 'not enough information', 'Because Jim is a large man.']",Because he heard a loud voice in the darkness.
multiple-choice,roberta-base,quail,base,2023-01-24 16:58:23.686230,BBQ,"tensor([[3.0107, 7.7765, 2.5941, 7.9609]])",f143_9,quail,What is Larry having for dinner?,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['not enough information', 'He is not hungry', 'Pizza', 'BBQ']",BBQ
multiple-choice,roberta-base,quail,base,2023-01-24 16:58:27.266460,Three days.,"tensor([[7.8672, 1.3215, 8.4905, 8.4162]])",f143_10,quail,How long is Jim's fishing trip likely to be?,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['One day.', 'not enough information', 'Three days.', 'Five days.']",Three days.
multiple-choice,roberta-base,quail,base,2023-01-24 16:58:30.926544,Before the fishing trip.,"tensor([[ 8.1087, -0.5298,  7.5975,  7.9772]])",f143_11,quail,When did Jim talk with the principal?,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['Before the fishing trip.', 'not enough information', 'During the fishing trip.', 'After the fishing trip.']",Before the fishing trip.
multiple-choice,roberta-base,quail,base,2023-01-24 16:58:34.489863,not enough information,"tensor([[5.4969, 5.7178, 3.8336, 6.0505]])",f143_12,quail,How old is Jim's oldest son?,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['Sixteen.', 'Fourteen.', 'Fifteen.', 'not enough information']",not enough information
multiple-choice,roberta-base,quail,base,2023-01-24 16:58:38.164317,An 8 pound largemouth bass.,"tensor([[8.8814, 2.3612, 8.3482, 8.3553]])",f143_13,quail,What did Jim catch earlier in the day?,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['An 8 pound largemouth bass.', 'not enough information', 'A 4 pound trout.', 'A 16 pound salmon.']",An 8 pound largemouth bass.
multiple-choice,roberta-base,quail,base,2023-01-24 16:58:41.741564,One day,"tensor([[ 6.2189, -0.2467,  4.5039,  6.3578]])",f143_14,quail,The boys probably missed this many days of school to go fishing:,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['Seven days', 'not enough information', 'Thirty days', 'One day']",One day
multiple-choice,roberta-base,quail,base,2023-01-24 16:58:45.304973,He will invite Jim and his family to eat with him.,"tensor([[8.0328, 7.2376, 7.7050, 3.2165]])",f143_15,quail,What will Larry do next?,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['He will invite Jim and his family to eat with him.', 'He will tell Jim that his wife is pretty.', 'He will tell Jim to stop talking.', 'not enough information']",He will invite Jim and his family to eat with him.
multiple-choice,roberta-base,quail,base,2023-01-24 16:58:48.820232,Jim's.,"tensor([[8.2809, 6.1172, 0.9494, 8.4366]])",f143_16,quail,Who's eyes had adjusted to the lamp?,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","[""Larry's."", ""The principal's."", 'not enough information', ""Jim's.""]",Larry's.
multiple-choice,roberta-base,quail,base,2023-01-24 16:58:52.210762,Jim,"tensor([[ 8.8791,  1.1197,  8.5098, -3.9721]])",f143_17,quail,Who caught an 8 pound bass?,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['Jim', 'not enough information', 'Larry', 'The principal']",Jim
multiple-choice,roberta-base,quail,base,2023-01-24 16:58:55.635575,a week prior.,"tensor([[ 6.6776,  5.9811,  5.7796, -1.4903]])",f143_18,quail,When Jim went fishing:,"It was about 7:00 PM, and pitch black. As far as Larry could tell, there was no moonlight ","['a week prior.', 'earlier that day.', 'after he met Larry.', 'not enough information']",earlier that day.
multiple-choice,roberta-base,quail,base,2023-01-24 16:58:58.764841,While travelling from Plano to the cabin.,"tensor([[-5.6407, -2.2903,  1.4253, -2.4406]])",f144_0,quail,When Erin looked at Larry's laptop:,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"['not enough information', 'When she arrived at the cabin.', 'While travelling from Plano to the cabin.', 'Before she left her home in Plano.']",When she arrived at the cabin.
multiple-choice,roberta-base,quail,base,2023-01-24 16:59:02.073850,she is frustrated with him,"tensor([[ 4.2836, -4.4632,  4.5050, -5.2376]])",f144_1,quail,how does Erin probably feel about Larry?,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"['she is still attracted to him', 'like he will eventually get published', 'she is frustrated with him', 'not enough information']",she is frustrated with him
multiple-choice,roberta-base,quail,base,2023-01-24 16:59:05.138305,Partying with her friends,"tensor([[-1.4115, -0.5508, -1.4586,  3.0794]])",f144_2,quail,What did Erin enjoy doing most nights?,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"['Fishing at the lake', 'Working on her newest book', 'not enough information', 'Partying with her friends']",Partying with her friends
multiple-choice,roberta-base,quail,base,2023-01-24 16:59:08.314545,She will be a great author someday.,"tensor([[ 5.8706, -0.2527,  4.9998, -5.8127]])",f144_3,quail,What is probably true about Erin?,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"['She will be a great author someday.', 'She lives in an expencive house.', 'She is a supportive girlfriend.', 'not enough information']",She lives in an expencive house.
multiple-choice,roberta-base,quail,base,2023-01-24 16:59:11.492923,He does his best writing there,"tensor([[-6.5997, -5.5400,  4.2511, -4.7599]])",f144_4,quail,Why is Larry at the fish camp?,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"['He wanted to surprise his girlfriend', 'He was invited to the party', 'He does his best writing there', 'not enough information']",He does his best writing there
multiple-choice,roberta-base,quail,base,2023-01-24 16:59:14.607747,Because it smelled like dead fish.,"tensor([[ 1.9041,  1.3103, -0.7438, -4.9753]])",f144_5,quail,Why did Erin hate the cabin?,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"['Because it smelled like dead fish.', 'Because it was far from Plano.', 'Because Larry did his writing there.', 'not enough information']",Because it smelled like dead fish.
multiple-choice,roberta-base,quail,base,2023-01-24 16:59:17.860217,not enough information,"tensor([[-5.7841, -8.1162, -4.6002, -0.1516]])",f144_6,quail,Who is the guy at the fish camp?,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"[""Larry's school friend"", 'a publishing agent', 'the girls boyfriend', 'not enough information']",not enough information
multiple-choice,roberta-base,quail,base,2023-01-24 16:59:21.014588,Larry is not a good writer,"tensor([[ 2.7271, -5.3828, -1.1722,  4.1952]])",f144_7,quail,Erin belives that:,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"['Driving at night is dangerous.', 'not enough information', ""Larry's pipe smoking is making him ill."", 'Larry is not a good writer']",Larry is not a good writer
multiple-choice,roberta-base,quail,base,2023-01-24 16:59:24.191165,Why he was looking up a girl from high school on his lap top.,"tensor([[ 2.0868, -5.3558, -2.2728, -5.5022]])",f144_8,quail,Larry plans to explain to Erin:,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"['Why he was looking up a girl from high school on his lap top.', 'How he plans to clean up the cabin.', 'When he expects to get a viable book contract.', 'not enough information']",Why he was looking up a girl from high school on his lap top.
multiple-choice,roberta-base,quail,base,2023-01-24 16:59:27.321611,when Erin got out of the car,"tensor([[-6.3554,  2.0354,  1.4239, -3.3916]])",f144_9,quail,When did the door slam?,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"['not enough information', 'when Erin got out of the car', 'when Erin got to the fish camp', 'when Erin left the party']",when Erin got to the fish camp
multiple-choice,roberta-base,quail,base,2023-01-24 16:59:30.557336,Near his old school,"tensor([[ 0.2787, -0.7928,  0.9268,  2.7830]])",f144_10,quail,Where is the camp located?,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"['Near the Plato', 'not enough information', 'Near the lake Tahoma', 'Near his old school']",Near the lake Tahoma
multiple-choice,roberta-base,quail,base,2023-01-24 16:59:33.690461,will have an argument with Erin,"tensor([[-3.5609,  0.6912, -0.5496, -5.4818]])",f144_11,quail,When the text is done Larry,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"['will get married', 'will have an argument with Erin', 'will get his book published', 'not enough information']",will have an argument with Erin
multiple-choice,roberta-base,quail,base,2023-01-24 16:59:36.892098,Several years.,"tensor([[-5.1737,  2.3580, -4.9564,  4.6807]])",f144_12,quail,How long had Larry been probably trying to publish a book?,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"['A week.', 'Since he arrived at the fish camp.', 'not enough information', 'Several years.']",Several years.
multiple-choice,roberta-base,quail,base,2023-01-24 16:59:40.387376,Larry's,"tensor([[-4.1802,  1.6642,  5.7484, -3.9359]])",f144_13,quail,Whose smoking did Erin hate?,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"[""Her friends'"", ""The owner of the fish camp's"", ""Larry's"", 'not enough information']",Larry's
multiple-choice,roberta-base,quail,base,2023-01-24 16:59:43.863800,that Erin is very beautiful,"tensor([[-4.7618, -5.3281,  2.1456, -6.9260]])",f144_14,quail,Larry think,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"['that Erin can be a writer', 'that he can get a contract', 'that Erin is very beautiful', 'not enough information']",that Erin is very beautiful
multiple-choice,roberta-base,quail,base,2023-01-24 16:59:47.465329,A boy he went to school with,"tensor([[ 0.7730,  4.4403,  2.2096, -6.8172]])",f144_15,quail,Who was Erin's boyfriend?,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"['not enough information', 'A boy he went to school with', 'Larry', 'Honey']",Larry
multiple-choice,roberta-base,quail,base,2023-01-24 16:59:50.918221,Tell her he was breaking up with her for the girl from his high school.,"tensor([[-5.1607, -2.2327,  0.4593,  2.2641]])",f144_16,quail,Larry had Erin come up to the cabin to:,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"['not enough information', 'Tell her he had finally received a publishing contract for his latest book.', 'Tell her he was planning to move the fish camp permanently.', 'Tell her he was breaking up with her for the girl from his high school.']",not enough information
multiple-choice,roberta-base,quail,base,2023-01-24 16:59:54.209571,for many years,"tensor([[-3.7407, -0.1549,  1.3225,  4.7827]])",f144_17,quail,how long has Larry been writing?,It took Erin an hour and forty-five minutes to drive from their half-million dollar home i,"['not enough information', 'since last month', 'for about a year', 'for many years']",for many years
multiple-choice,roberta-base,quail,base,2023-01-24 16:59:57.527248,Marry was not a good guest,"tensor([[ 6.0569,  1.1837,  4.4645, -4.1553]])",f145_0,quail,Kate believes that:,Greg Tenorly was the luckiest man in the world. The woman of his wildest dreams was standi,"['Marry was not a good guest', 'Marry was his friend', 'Marry was married', 'not enough information']",Marry was not a good guest
multiple-choice,roberta-base,quail,base,2023-01-24 17:00:02.808517,After he started hitting her,"tensor([[ 8.0115, -2.5402,  3.4366,  7.7070]])",f145_1,quail,When Troy's love become nothing,Greg Tenorly was the luckiest man in the world. The woman of his wildest dreams was standi,"['After he started hitting her', 'not enough information', 'After he started his new job', 'After they got married']",After he started hitting her
multiple-choice,roberta-base,quail,base,2023-01-24 17:00:06.527604,Kate's wife,"tensor([[-3.8600, -2.5367, -0.4681, -0.5425]])",f145_2,quail,Who drink the juice?,Greg Tenorly was the luckiest man in the world. The woman of his wildest dreams was standi,"['Marry', 'Kate', ""Kate's wife"", 'not enough information']",Kate
multiple-choice,roberta-base,quail,base,2023-01-24 17:00:10.046019,her mother is a pain to be around,"tensor([[ 5.6617,  7.3977,  6.9101, -5.2571]])",f145_3,quail,Cynthia believes that:,Greg Tenorly was the luckiest man in the world. The woman of his wildest dreams was standi,"['her mother is fun to hang out with', 'her mother is a pain to be around', ""she doesn't really know her mother very well"", 'not enough information']",her mother is fun to hang out with
multiple-choice,roberta-base,quail,base,2023-01-24 17:00:13.302749,got an upsetting phone call,"tensor([[ 4.7925,  7.2683, -2.1904,  7.4579]])",f145_4,quail,"After the end of the story, Cynthia's and Greg:",Greg Tenorly was the luckiest man in the world. The woman of his wildest dreams was standi,"['went out to eat', 'heard some happy news', 'not enough information', 'got an upsetting phone call']",got an upsetting phone call
