skill,reader,adapter,modelname,timestamp,answer,logits_answer,data_id,dataset,question,context,answer_dataset
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:54:47.824907,True,[-0.55820173  0.6337794 ],32,boolq,is federal income tax the same as social security,The Commonwealth government has its own tax laws and Puerto Ricans are also required to pa,False
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:54:48.290078,False,[ 0.89453703 -0.8521853 ],33,boolq,is an engine speed sensor the same as a crankshaft sensor,The crank sensor can be used in combination with a similar camshaft position sensor to mon,True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:54:48.803452,True,[-2.9874804  2.9104135],34,boolq,is indiana jones temple of doom a prequel,Indiana Jones and the Temple of Doom is a 1984 American action-adventure film directed by ,True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:54:49.439107,True,[-1.8342052  1.7143772],35,boolq,is there any next part of avengers infinity war,"The untitled Avengers film, colloquially referred to as Avengers 4, is an upcoming America",True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:54:50.047617,True,[-0.14218864  0.19801766],36,boolq,is the toyota highlander on a truck frame,Announced in April 2000 at the New York Auto Show and arriving in late 2000 in Japan and J,False
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:54:50.857580,True,[-1.1818084  1.2134705],37,boolq,is it legal to do a cover of a song,"Since the Copyright Act of 1909, United States musicians have had the right to record a ve",True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:54:51.957264,False,[ 1.0615896  -0.99204624],38,boolq,can carbon form polar covalent bonds with hydrogen,The carbon-hydrogen bond (C--H bond) is a bond between carbon and hydrogen atoms that can ,False
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:54:52.435070,False,[ 4.9776487 -4.682299 ],39,boolq,is there a sequel to the movie the golden compass,"In 2011, Philip Pullman remarked at the British Humanist Association annual conference tha",False
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:54:54.043580,True,[-1.5087566  1.5810535],40,boolq,is columbus day a national holiday in the united states,Columbus Day is a national holiday in many countries of the Americas and elsewhere which o,True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:54:54.791496,False,[ 2.3148825 -2.2123525],41,boolq,are new balance and nike the same company,"New Balance maintains a manufacturing presence in the United States, as well as in the Uni",False
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:54:55.482230,True,[-2.489622   2.3059099],42,boolq,is there an interstate that goes coast to coast,U.S. Highway 20 (US 20) is an east--west United States highway that stretches from the Pac,True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:54:55.741090,False,[ 3.2434204 -3.0822246],43,boolq,is pureed tomatoes the same as tomato sauce,Tomato purée is a thick liquid made by cooking and straining tomatoes. The difference betw,False
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:54:56.155045,True,[-2.9588675  2.7987437],44,boolq,can there be a word without a vowel,English orthography typically represents vowel sounds with the five conventional vowel let,True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:54:56.610311,False,[ 0.36678833 -0.18796326],45,boolq,does only the winner get money on tipping point,"Tipping Point is a British television game show which began airing on ITV on 2 July 2012, ",True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:54:57.230013,True,[-3.4446414  3.2546215],46,boolq,is there such a thing as a turkey vulture,"The turkey vulture (Cathartes aura), also known in some North American regions as the turk",True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:54:58.046594,True,[-2.6510527  2.3879344],47,boolq,has anyone hit a hole in one on a par 5,"As of October 2008, a condor (four under par) hole-in-one on a par 5 hole had been recorde",True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:54:58.986705,True,[-1.7512367  1.7545657],48,boolq,do the jets and giants share a stadium,"MetLife Stadium is an American sports stadium located in East Rutherford, New Jersey, 8 mi",True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:54:59.499099,True,[-0.4041015   0.36391336],49,boolq,is the us womens soccer team in the world cup,"After the defeat in the 2016 Olympics, the USWNT underwent a year of experimentation which",True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:54:59.805878,True,[-1.3428825  1.3196267],50,boolq,can an african team win the world cup,"Association football is the most popular sport in nearly every African country, and 13 mem",True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:00.409226,True,[-2.5847633  2.5720487],51,boolq,can a hammer be used as a weapon,Many martial arts employ the use of common objects as weapons; Filipino martial arts such ,True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:01.326203,True,[-1.5297574  1.5889678],52,boolq,do they still have fox hunts in england,"Fox hunting with hounds, as a formalised activity, originated in England in the sixteenth ",False
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:02.135300,True,[-1.1880252  1.2576852],53,boolq,can you wear short sleeve shirt with asu jacket,The ASU includes a midnight blue coat and low waist trousers for male soldiers; and a midn,True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:02.531366,False,[ 2.4651704 -2.1906788],54,boolq,has wisconsin ever been in the little league world series,This is the list of U.S. states that have participated in the Little League World Series. ,False
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:05.577865,True,[-1.8174765  1.7654612],55,boolq,does damon and elena get together in season 3,"In the third season, Damon helps Elena in bringing his brother, Stefan, back to Mystic Fal",False
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:06.232051,True,[-2.8691926  2.7299714],56,boolq,is there a player in the nfl missing a hand,"Shaquem Alphonso Griffin /ʃəˈkiːm/ (born July 20, 1995) is an American football linebacker",True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:06.546809,True,[-0.5625201  0.6512153],57,boolq,is the other boleyn girl part of a series,"The novel was followed by a sequel called The Queen's Fool, set during the reign of Henry'",True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:07.025631,False,[ 1.4017072 -1.3611706],58,boolq,is there a group called the five heartbeats,"To promote the film prior to its release, Townsend, along with the other actors who portra",False
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:07.539063,True,[-2.9088485  2.7724102],59,boolq,is mount everest a part of the himalayas,"The Himalayan range has many of the Earth's highest peaks, including the highest, Mount Ev",True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:08.350025,True,[-1.0347791  1.0593442],60,boolq,can an emt-basic start an iv,EMT-I/85 is a level of EMT-I training formulated by the National Registry of Emergency Med,False
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:08.627380,False,[ 0.2644713  -0.30336067],61,boolq,has no 1 court at wimbledon got a roof,"In April 2013, the All England Club confirmed its intention to build a retractable roof ov",False
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:09.380272,True,[-2.7161822  2.56911  ],62,boolq,has anyone come back from 3-0 in the nba finals,The following is the list of teams to overcome 3--1 series deficits by winning three strai,False
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:09.969369,True,[-0.58069986  0.7109629 ],63,boolq,do radio waves travel at the speed of light,Radio waves are a type of electromagnetic radiation with wavelengths in the electromagneti,True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:10.291269,True,[-1.8714209  1.8042778],64,boolq,did anyone from the 1980 us hockey team play in the nhl,"Of the 20 players on Team USA, 13 eventually played in the NHL. Five of them went on to pl",True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:10.737994,False,[ 2.3368626 -2.1656706],65,boolq,do all triangles have at least two acute angles,An acute triangle is a triangle with all three angles acute (less than 90°). An obtuse tri,True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:11.318957,True,[-1.1951128  1.2016737],66,boolq,is baylor and mary hardin baylor the same school,The University of Mary Hardin--Baylor (UMHB) is a Christian co-educational institution of ,True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:11.538563,False,[ 3.0927453 -2.7707393],67,boolq,can you get the death penalty as a minor,"Capital punishment for juveniles in the United States existed until March 1, 2005, when th",False
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:12.091450,False,[ 1.5431236 -1.3782226],68,boolq,did indian football team qualified for fifa 2018,"India has never participated in the FIFA World Cup, although the team did qualify by defau",False
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:12.885797,True,[-0.9340191  0.8999358],69,boolq,are t rex and tyrannosaurus rex the same,Tyrannosaurus is a genus of coelurosaurian theropod dinosaur. The species Tyrannosaurus re,True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:13.260854,True,[-1.4602298  1.5444015],70,boolq,is the old panama canal still in use,"The new locks opened for commercial traffic on 26 June 2016, and the first ship to cross t",True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:13.961417,False,[ 0.4317787  -0.37350988],71,boolq,do you need a pal to possess ammunition,A possession and acquisition licence is a licence that allows individuals in Canada to pos,True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:14.613477,False,[ 0.5635527  -0.49414495],72,boolq,do blue and pink cotton candy taste the same,"Typically, once spun, cotton candy is only marketed by color. Absent a clear name other th",False
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:14.920217,True,[-1.5606921  1.5421062],73,boolq,did to kill a mockingbird win an academy award,The film received overwhelmingly positive reviews from critics and was a box-office succes,True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:15.338769,True,[-2.9979866  2.795014 ],74,boolq,is there such a thing as a floating island,"A floating island is a mass of floating aquatic plants, mud, and peat ranging in thickness",True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:15.939826,True,[-2.7553008  2.6346478],75,boolq,do female ferrets die if they don't mate,"Males, if not neutered, are extremely musky. It is considered preferable to delay neuterin",True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:16.480770,True,[-1.9924736  1.9086535],76,boolq,will all xbox 360 games work on xbox one,The Xbox One gaming console has received updates from Microsoft since its launch in 2013 t,False
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:16.797029,False,[ 2.910757  -2.8516006],77,boolq,is there a right and left brachiocephalic artery,"There is no brachiocephalic artery for the left side of the body. The left common carotid,",False
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:17.668971,True,[-2.0879045  2.1923168],78,boolq,do the runners up on survivor win money,"The Sole Survivor receives a cash prize of $1,000,000 prior to taxes and sometimes also re",True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:18.040699,True,[-2.53961    2.5199199],79,boolq,is there a sequel to love finds a home,"Love Finds a Home is a Christian drama film, the eighth and final installment based on a s",False
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:18.326589,False,[ 0.88733387 -0.63570774],80,boolq,will there be a second season of 11.22.63,"When asked about developing a sequel series, King stated ``I'd love to revisit Jake and Sa",False
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:18.765521,True,[-3.1954699  3.0187612],81,boolq,are there nuclear power plants in the us,Nuclear power in the United States is provided by 99 commercial reactors with a net capaci,True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:19.655637,False,[ 0.69529074 -0.51969415],82,boolq,is there a tiebreaker in final set at wimbledon,The tiebreak is sometimes not employed for the final set of a match and an advantage set i,False
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:20.394331,True,[-1.1029862  1.1340957],83,boolq,were the twin towers the world trade center,"The original World Trade Center was a large complex of seven buildings in Lower Manhattan,",True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:21.029385,True,[-2.2081778  2.163404 ],84,boolq,did deion sanders ever win a world series,"Sanders played football primarily at cornerback, but also as a kick returner, punt returne",False
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:22.012797,True,[-1.350183   1.1988955],85,boolq,is a german shepard the same as an alsatian,"The German Shepherd (German: Deutscher Schäferhund, German pronunciation: (ˈʃɛːfɐˌhʊnt)) i",True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:22.335705,False,[ 1.8763171 -1.8243793],86,boolq,does a frog jump out of boiling water,While some 19th-century experiments suggested that the underlying premise is true if the h,True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:22.689238,True,[-2.299032   2.1541271],87,boolq,is it possible to create mass from energy,"In high-energy particle colliders, matter creation events have yielded a wide variety of e",True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:22.940870,True,[-2.8680582  2.7005723],88,boolq,is there a movie with 0 on rotten tomatoes,"On the film review aggregation website Rotten Tomatoes, films that all surveyed critics co",True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:23.495222,True,[-1.4814537  1.477953 ],89,boolq,is the jaguar s type rear wheel drive,"From model years 1999 to 2002, the rear-wheel-drive S-Type was equipped with either a five",True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:24.142203,False,[ 0.4748826  -0.41886893],90,boolq,is a tablespoon bigger than a dessert spoon,"As a unit of culinary measure, a level dessertspoon (dstspn.) equals two teaspoons, or 10 ",True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:24.696237,False,[ 2.1497235 -2.0522184],91,boolq,is this the last season of bunk'd,"The series was renewed for a third season by Disney Channel on August 31, 2017. On June 1,",True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:25.050005,True,[-2.02807    2.0667334],92,boolq,does the president live in the white house,The White House is the official residence and workplace of the President of the United Sta,True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:25.436023,True,[-2.4973037  2.434336 ],93,boolq,does the dorsal root ganglion carry sensory input,"A dorsal root ganglion (or spinal ganglion) (also known as a posterior root ganglion), is ",True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:25.629417,False,[ 0.9638331 -0.8418571],94,boolq,is anne with an e filmed on pei,The series is filmed partially in Prince Edward Island as well as locations in Southern On,True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:25.914786,False,[ 0.6921146 -0.6515341],95,boolq,is angular frequency and angular velocity the same,Angular frequency (or angular speed) is the magnitude of the vector quantity angular veloc,False
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:26.402037,True,[-3.5762153  3.4470925],96,boolq,can someone die from a bullet shot in the air,Bullets fired into the air usually fall back with terminal velocities much lower than thei,True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:27.175081,True,[-1.2755921  1.266748 ],97,boolq,is salt lake city the biggest city in utah,Salt Lake City (often shortened to Salt Lake and abbreviated as SLC) is the capital and th,True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:27.630450,False,[ 0.21996862 -0.0497829 ],98,boolq,was chasing cars written for grey's anatomy,``Chasing Cars'' is a song by Northern Irish alternative rock band Snow Patrol. It was rel,False
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:28.677892,False,[ 1.9127629 -1.7250893],99,boolq,did the girl in the lost world die,"On Isla Sorna, an island off the Pacific coast of Costa Rica, a young girl named Cathy Bow",False
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:29.485068,True,[-2.4112296  2.378876 ],100,boolq,can you have too much oxygen in your body,"The result of breathing increased partial pressures of oxygen is hyperoxia, an excess of o",True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:29.943010,True,[-2.2550168  2.2181115],101,boolq,is northern ireland part of the great britain,The island is dominated by a maritime climate with quite narrow temperature differences be,False
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:31.326073,True,[-3.2240868  3.040072 ],102,boolq,has tampa ever been hit by a hurricane,"The storm brought strong winds to the Swan Islands, including hurricane-force winds on the",True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:32.085031,False,[ 0.7662283 -0.5938597],103,boolq,can anyone give last rites in an emergency,The Catholic Church sees the effects of the sacrament as follows: As the sacrament of Marr,False
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:33.180208,True,[-2.3439555  2.277865 ],104,boolq,was there a draft in the revolutionary war,"Conscription in the United States, commonly known as the draft, has been employed by the f",True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:33.472212,True,[-1.2165745  1.4200624],105,boolq,can you wear your letterman after high school,"While it is commonly done, removing one's letter from the letter jacket upon graduation is",True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:33.672819,False,[ 3.7462094 -3.6048937],106,boolq,do you pay tax on gambling winnings in australia,Gamblers' winnings in Australia are not taxed . There are 3 main reasons for that:,False
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:34.366374,False,[ 1.28453   -1.2816164],107,boolq,will there be a new spartacus season 5,"After the completion of the first season titled Spartacus: Blood and Sand, production for ",False
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:34.827320,True,[-2.5232193  2.4090831],108,boolq,is scar alive in the lion king 2,"Scar makes a brief cameo appearance in the film in Simba's nightmare. In the nightmare, Si",False
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:35.668492,True,[-1.2447407  1.3926091],109,boolq,is the dog from little rascals still alive,"Pete the Pup (original, 1924 -- June 1930; second Pete, September 9, 1929 -- January 28, 1",False
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:36.640205,True,[-2.753739   2.6549134],110,boolq,is journey 2 the mysterious island a sequel,Journey 2: The Mysterious Island is a 2012 American science fiction comedy adventure film ,True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:37.318338,True,[-0.51261026  0.58259845],111,boolq,can you cut the stock off a shotgun,The bank robber Clyde Barrow modified his Browning A-5 shotgun by cutting the barrel down ,True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:37.734192,False,[ 0.16427654 -0.04945794],112,boolq,is all of new zealand in the same time zone,"Time in New Zealand, by law, is divided into two standard time zones. The main islands use",False
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:38.385036,False,[0.07324872 0.01424117],113,boolq,is powdered milk the same as milk powder,Powdered milk or dried milk is a manufactured dairy product made by evaporating milk to dr,True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:38.965570,True,[-2.7065744  2.745729 ],114,boolq,does the united states have a federal system of government,The Federal Government of the United States (U.S. Federal Government) is the national gove,True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:39.524139,True,[-0.4742541   0.44788295],115,boolq,is a father in law considered a relative,A parent-in-law is a person who has a legal affinity with another by being the parent of t,True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:39.887054,True,[-3.2123346  3.135416 ],116,boolq,is david from love it or list it a real realtor,David Visentin (born 1965) is a Canadian actor and realtor. He is best known as one of the,True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:40.679520,True,[-2.5198784  2.5009048],117,boolq,have the capitals ever win the stanley cup,"The Capitals were founded in 1974 as an expansion franchise, alongside the Kansas City Sco",True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:41.136824,True,[-1.8368201  1.8034182],118,boolq,is the united states a part of the european union,Relations between the United States of America (US) and the European Union (EU) are the bi,False
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:42.227380,False,[ 2.4239595 -2.3633633],119,boolq,is a title and registration the same thing,"In the United Kingdom, there is not an equivalent of a vehicle title. Instead, there is a ",True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:43.288052,True,[-0.9501225   0.97362244],120,boolq,are st bernards and bernese mountain dogs related,"The breed is strikingly similar to the English Mastiff, with which it shares a common ance",True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:44.130382,True,[-3.733471  3.588035],121,boolq,is there any train between india and pakistan,"The Samjhauta Express (Hindi: समझौता एक्सप्रेस, Punjabi language: ਸਮਝੌਤਾ ਐਕਸਪ੍ਰੈਸ, Urdu: س",True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:44.703681,True,[-1.8522967  1.8917652],122,boolq,are public limited companies in the private sector,A public limited company (legally abbreviated to plc) is a type of public company under th,False
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:45.141397,False,[ 0.83273494 -0.7621406 ],123,boolq,is health care free in the united states,"In 2013, 64% of health spending was paid for by the government, and funded via programs su",False
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:45.623757,True,[-3.2767425  2.97334  ],124,boolq,were there any survivors in the pompeii eruption,"Temples, houses, bridges, and roads were destroyed. It is believed that almost all buildin",True
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:46.021760,False,[ 0.7834227 -0.7472507],125,boolq,can one travel faster than the speed of light,"According to the current scientific theories, matter is required to travel at slower-than-",False
categorical,roberta-base,boolq,onnx_opt,2023-01-25 01:55:46.261418,False,[ 4.420088 -4.157426],126,boolq,is there going to be another golden compass movie,"In 2011, Philip Pullman remarked at the British Humanist Association annual conference tha",False
