skill,reader,adapter,modelname,timestamp,answer,logits_answer,data_id,dataset,question,context,answer_dataset
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:34.084338,False,[ 0.98939544 -1.0039195 ],12,boolq,is it bad to wash your hair with shower gel,"Shower gels for men may contain the ingredient menthol, which gives a cooling and stimulat",True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:34.473580,True,[-1.3791316  1.4410911],13,boolq,is the liver part of the excretory system,"The liver detoxifies and breaks down chemicals, poisons and other toxins that enter the bo",True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:35.054475,True,[-1.573753  1.633992],14,boolq,is fantastic beasts and where to find them a prequel,Fantastic Beasts and Where to Find Them is a 2016 fantasy film directed by David Yates. A ,True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:35.339400,True,[-1.8184056  1.7916068],15,boolq,will there be a season 8 of vampire diaries,"The Vampire Diaries, an American supernatural drama, was renewed for an eighth season by T",True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:35.818645,False,[ 0.5440771  -0.41538996],16,boolq,was the movie strangers based on a true story,The Strangers is a 2008 American slasher film written and directed by Bryan Bertino. Krist,True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:36.026055,True,[-1.0526397  1.1083888],17,boolq,is durham university part of the russell group,"In March 2012 it was announced that four universities -- Durham, Exeter, Queen Mary Univer",True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:36.630768,True,[-0.51188844  0.46317276],18,boolq,is the tv show the resident over for the season,The Resident is an American medical drama television series aired by Fox Broadcasting Comp,True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:36.919384,True,[-2.1817167  2.2153716],19,boolq,does magnesium citrate have citric acid in it,Magnesium citrate is a magnesium preparation in salt form with citric acid in a 1:1 ratio ,True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:37.564358,False,[ 0.5236567  -0.44582835],20,boolq,does p o box come before street address,"Street Addressing will have the same street address of the post office, plus a ``unit numb",False
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:38.294829,True,[-1.5045599  1.6067318],21,boolq,does a spark plug keep an engine running,"A spark plug (sometimes, in British English, a sparking plug, and, colloquially, a plug) i",True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:38.537603,True,[-0.80981046  0.8377733 ],22,boolq,is a cape and a cloak the same,"Ladies may wear a long (over the shoulders or to ankles) cloak usually called a cape, or a",True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:38.818200,True,[-1.1635163  1.220144 ],23,boolq,does it cost money to renounce us citizenship,"Renunciation of U.S. citizenship was free until July 2010, at which time a fee of $450 was",True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:39.281530,True,[-0.21719275  0.11613205],24,boolq,is a fire 7 the same as a kindle,"The Fire Tablet, formerly called the Kindle Fire, is a tablet computer developed by Amazon",True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:39.612410,True,[-1.5266334  1.5934762],25,boolq,can you drink alcohol with your parents in wisconsin,"The drinking age in Wisconsin is 21. Those under the legal drinking age may be served, pos",True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:40.104625,True,[-0.10499102  0.18708332],26,boolq,do penguins have feathers arising from the epidermis,Contour feathers are not uniformly distributed on the skin of the bird except in some grou,True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:40.941736,True,[-0.42840824  0.493471  ],27,boolq,do you need to break in a car,A new engine is broken in by following specific driving guidelines during the first few ho,False
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:41.202529,True,[-1.9008247  1.9494843],28,boolq,is the enchanted forest in oregon still open,"The Enchanted Forest is an amusement park located in Turner in the U.S. state of Oregon, n",True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:41.576981,True,[-1.7315639  1.6947255],29,boolq,is there a golf course at the indy 500,"On the grounds of the speedway is the Indianapolis Motor Speedway Museum, which opened in ",True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:41.974931,True,[-2.4084032  2.2969654],30,boolq,does deadpool have a kid in the comics,"As part of Marvel's Marvel NOW! initiative a new Deadpool ongoing series was launched, wri",True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:42.215881,True,[-2.2302082  2.2703032],31,boolq,do they still make benson & hedges cigarettes,Benson & Hedges is a British brand of cigarettes owned by either Philip Morris Internation,True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:42.523758,True,[-0.41481444  0.4576358 ],32,boolq,is federal income tax the same as social security,The Commonwealth government has its own tax laws and Puerto Ricans are also required to pa,False
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:42.833212,False,[ 0.45469388 -0.41519547],33,boolq,is an engine speed sensor the same as a crankshaft sensor,The crank sensor can be used in combination with a similar camshaft position sensor to mon,True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:43.189022,True,[-2.684909   2.6719923],34,boolq,is indiana jones temple of doom a prequel,Indiana Jones and the Temple of Doom is a 1984 American action-adventure film directed by ,True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:43.655170,True,[-1.4927591  1.4780719],35,boolq,is there any next part of avengers infinity war,"The untitled Avengers film, colloquially referred to as Avengers 4, is an upcoming America",True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:44.033204,True,[-0.3146735   0.32622492],36,boolq,is the toyota highlander on a truck frame,Announced in April 2000 at the New York Auto Show and arriving in late 2000 in Japan and J,False
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:44.659457,True,[-1.234034   1.2745516],37,boolq,is it legal to do a cover of a song,"Since the Copyright Act of 1909, United States musicians have had the right to record a ve",True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:45.436621,True,[-0.94767034  0.9827332 ],38,boolq,can carbon form polar covalent bonds with hydrogen,The carbon-hydrogen bond (C--H bond) is a bond between carbon and hydrogen atoms that can ,False
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:45.631499,False,[ 4.291738 -4.065264],39,boolq,is there a sequel to the movie the golden compass,"In 2011, Philip Pullman remarked at the British Humanist Association annual conference tha",False
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:46.581428,True,[-0.9729593  1.040392 ],40,boolq,is columbus day a national holiday in the united states,Columbus Day is a national holiday in many countries of the Americas and elsewhere which o,True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:47.034898,False,[ 1.8827668 -1.8239088],41,boolq,are new balance and nike the same company,"New Balance maintains a manufacturing presence in the United States, as well as in the Uni",False
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:47.567073,True,[-1.955781   1.9065197],42,boolq,is there an interstate that goes coast to coast,U.S. Highway 20 (US 20) is an east--west United States highway that stretches from the Pac,True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:47.736650,False,[ 2.7542303 -2.6328168],43,boolq,is pureed tomatoes the same as tomato sauce,Tomato purée is a thick liquid made by cooking and straining tomatoes. The difference betw,False
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:48.054164,True,[-3.0943565  3.0062594],44,boolq,can there be a word without a vowel,English orthography typically represents vowel sounds with the five conventional vowel let,True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:48.349633,False,[ 0.6510397 -0.574696 ],45,boolq,does only the winner get money on tipping point,"Tipping Point is a British television game show which began airing on ITV on 2 July 2012, ",True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:48.783008,True,[-3.0939538  2.8621945],46,boolq,is there such a thing as a turkey vulture,"The turkey vulture (Cathartes aura), also known in some North American regions as the turk",True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:49.386881,True,[-1.6061018  1.4700992],47,boolq,has anyone hit a hole in one on a par 5,"As of October 2008, a condor (four under par) hole-in-one on a par 5 hole had been recorde",True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:50.056993,True,[-0.87007695  0.86982393],48,boolq,do the jets and giants share a stadium,"MetLife Stadium is an American sports stadium located in East Rutherford, New Jersey, 8 mi",True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:50.425508,False,[ 0.2362966 -0.2178279],49,boolq,is the us womens soccer team in the world cup,"After the defeat in the 2016 Olympics, the USWNT underwent a year of experimentation which",True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:50.625381,True,[-1.1651866  1.2201344],50,boolq,can an african team win the world cup,"Association football is the most popular sport in nearly every African country, and 13 mem",True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:51.023847,True,[-2.5361726  2.514917 ],51,boolq,can a hammer be used as a weapon,Many martial arts employ the use of common objects as weapons; Filipino martial arts such ,True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:51.687394,True,[-1.7222189  1.7149048],52,boolq,do they still have fox hunts in england,"Fox hunting with hounds, as a formalised activity, originated in England in the sixteenth ",False
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:52.594334,True,[-1.0697722  1.1410389],53,boolq,can you wear short sleeve shirt with asu jacket,The ASU includes a midnight blue coat and low waist trousers for male soldiers; and a midn,True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:52.914930,False,[ 2.463146 -2.12941 ],54,boolq,has wisconsin ever been in the little league world series,This is the list of U.S. states that have participated in the Little League World Series. ,False
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:55.106258,True,[-1.6355703  1.5832487],55,boolq,does damon and elena get together in season 3,"In the third season, Damon helps Elena in bringing his brother, Stefan, back to Mystic Fal",False
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:55.594481,True,[-2.2139199  2.158919 ],56,boolq,is there a player in the nfl missing a hand,"Shaquem Alphonso Griffin /ʃəˈkiːm/ (born July 20, 1995) is an American football linebacker",True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:55.795408,True,[-0.47045144  0.5735452 ],57,boolq,is the other boleyn girl part of a series,"The novel was followed by a sequel called The Queen's Fool, set during the reign of Henry'",True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:56.093691,False,[ 0.54875183 -0.5521888 ],58,boolq,is there a group called the five heartbeats,"To promote the film prior to its release, Townsend, along with the other actors who portra",False
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:56.414758,True,[-2.4353082  2.3644536],59,boolq,is mount everest a part of the himalayas,"The Himalayan range has many of the Earth's highest peaks, including the highest, Mount Ev",True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:57.058490,True,[-1.041272   1.0883632],60,boolq,can an emt-basic start an iv,EMT-I/85 is a level of EMT-I training formulated by the National Registry of Emergency Med,False
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:57.232045,False,[ 0.06284124 -0.10853259],61,boolq,has no 1 court at wimbledon got a roof,"In April 2013, the All England Club confirmed its intention to build a retractable roof ov",False
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:57.712906,True,[-2.2729971  2.14695  ],62,boolq,has anyone come back from 3-0 in the nba finals,The following is the list of teams to overcome 3--1 series deficits by winning three strai,False
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:58.119422,True,[-0.20497483  0.32793748],63,boolq,do radio waves travel at the speed of light,Radio waves are a type of electromagnetic radiation with wavelengths in the electromagneti,True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:58.332101,True,[-1.08717    1.1440991],64,boolq,did anyone from the 1980 us hockey team play in the nhl,"Of the 20 players on Team USA, 13 eventually played in the NHL. Five of them went on to pl",True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:58.652940,False,[ 2.203722  -2.0124962],65,boolq,do all triangles have at least two acute angles,An acute triangle is a triangle with all three angles acute (less than 90°). An obtuse tri,True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:59.076169,True,[-1.483459   1.4608057],66,boolq,is baylor and mary hardin baylor the same school,The University of Mary Hardin--Baylor (UMHB) is a Christian co-educational institution of ,True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:59.240434,False,[ 1.5602596 -1.4131215],67,boolq,can you get the death penalty as a minor,"Capital punishment for juveniles in the United States existed until March 1, 2005, when th",False
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:54:59.700195,False,[ 1.1699353 -1.0521909],68,boolq,did indian football team qualified for fifa 2018,"India has never participated in the FIFA World Cup, although the team did qualify by defau",False
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:00.380527,True,[-0.63472533  0.66584736],69,boolq,are t rex and tyrannosaurus rex the same,Tyrannosaurus is a genus of coelurosaurian theropod dinosaur. The species Tyrannosaurus re,True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:00.674641,True,[-0.578436    0.70843035],70,boolq,is the old panama canal still in use,"The new locks opened for commercial traffic on 26 June 2016, and the first ship to cross t",True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:01.205239,False,[ 0.17846464 -0.10172608],71,boolq,do you need a pal to possess ammunition,A possession and acquisition licence is a licence that allows individuals in Canada to pos,True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:01.690538,False,[ 0.04217424 -0.00333005],72,boolq,do blue and pink cotton candy taste the same,"Typically, once spun, cotton candy is only marketed by color. Absent a clear name other th",False
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:01.890046,True,[-1.4156883  1.4028151],73,boolq,did to kill a mockingbird win an academy award,The film received overwhelmingly positive reviews from critics and was a box-office succes,True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:02.209824,True,[-2.994761   2.8421605],74,boolq,is there such a thing as a floating island,"A floating island is a mass of floating aquatic plants, mud, and peat ranging in thickness",True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:02.773724,True,[-2.7991476  2.653662 ],75,boolq,do female ferrets die if they don't mate,"Males, if not neutered, are extremely musky. It is considered preferable to delay neuterin",True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:03.312154,True,[-1.5161214  1.4984171],76,boolq,will all xbox 360 games work on xbox one,The Xbox One gaming console has received updates from Microsoft since its launch in 2013 t,False
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:03.605522,False,[ 2.6000214 -2.4826427],77,boolq,is there a right and left brachiocephalic artery,"There is no brachiocephalic artery for the left side of the body. The left common carotid,",False
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:04.293428,True,[-1.6760304  1.7350506],78,boolq,do the runners up on survivor win money,"The Sole Survivor receives a cash prize of $1,000,000 prior to taxes and sometimes also re",True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:04.609486,True,[-2.548391   2.4389062],79,boolq,is there a sequel to love finds a home,"Love Finds a Home is a Christian drama film, the eighth and final installment based on a s",False
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:04.825832,False,[ 0.597476  -0.4801854],80,boolq,will there be a second season of 11.22.63,"When asked about developing a sequel series, King stated ``I'd love to revisit Jake and Sa",False
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:05.260329,True,[-3.0408995  2.9378357],81,boolq,are there nuclear power plants in the us,Nuclear power in the United States is provided by 99 commercial reactors with a net capaci,True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:06.018753,False,[ 0.44157445 -0.3471026 ],82,boolq,is there a tiebreaker in final set at wimbledon,The tiebreak is sometimes not employed for the final set of a match and an advantage set i,False
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:06.624713,True,[-0.89450324  0.93352956],83,boolq,were the twin towers the world trade center,"The original World Trade Center was a large complex of seven buildings in Lower Manhattan,",True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:07.145086,False,[ 0.10379124 -0.04962586],84,boolq,did deion sanders ever win a world series,"Sanders played football primarily at cornerback, but also as a kick returner, punt returne",False
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:07.920100,True,[-1.4098972  1.2764928],85,boolq,is a german shepard the same as an alsatian,"The German Shepherd (German: Deutscher Schäferhund, German pronunciation: (ˈʃɛːfɐˌhʊnt)) i",True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:08.169627,False,[ 1.3052413 -1.1875324],86,boolq,does a frog jump out of boiling water,While some 19th-century experiments suggested that the underlying premise is true if the h,True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:08.469234,True,[-2.5238066  2.356938 ],87,boolq,is it possible to create mass from energy,"In high-energy particle colliders, matter creation events have yielded a wide variety of e",True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:08.664808,True,[-2.6472836  2.4948606],88,boolq,is there a movie with 0 on rotten tomatoes,"On the film review aggregation website Rotten Tomatoes, films that all surveyed critics co",True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:09.134356,True,[-1.6272306  1.5480517],89,boolq,is the jaguar s type rear wheel drive,"From model years 1999 to 2002, the rear-wheel-drive S-Type was equipped with either a five",True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:09.548935,False,[ 0.41183713 -0.3542663 ],90,boolq,is a tablespoon bigger than a dessert spoon,"As a unit of culinary measure, a level dessertspoon (dstspn.) equals two teaspoons, or 10 ",True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:09.978968,False,[ 2.0605998 -1.9897665],91,boolq,is this the last season of bunk'd,"The series was renewed for a third season by Disney Channel on August 31, 2017. On June 1,",True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:10.289294,True,[-2.0303752  1.9850379],92,boolq,does the president live in the white house,The White House is the official residence and workplace of the President of the United Sta,True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:10.657210,True,[-2.4392164  2.37842  ],93,boolq,does the dorsal root ganglion carry sensory input,"A dorsal root ganglion (or spinal ganglion) (also known as a posterior root ganglion), is ",True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:10.792600,False,[ 1.172124  -1.0338254],94,boolq,is anne with an e filmed on pei,The series is filmed partially in Prince Edward Island as well as locations in Southern On,True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:11.017149,False,[ 0.6421738 -0.5842314],95,boolq,is angular frequency and angular velocity the same,Angular frequency (or angular speed) is the magnitude of the vector quantity angular veloc,False
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:11.412862,True,[-3.3256836  3.1702738],96,boolq,can someone die from a bullet shot in the air,Bullets fired into the air usually fall back with terminal velocities much lower than thei,True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:11.980244,True,[-0.7065484   0.73873234],97,boolq,is salt lake city the biggest city in utah,Salt Lake City (often shortened to Salt Lake and abbreviated as SLC) is the capital and th,True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:12.296015,True,[-0.79073393  0.8182957 ],98,boolq,was chasing cars written for grey's anatomy,``Chasing Cars'' is a song by Northern Irish alternative rock band Snow Patrol. It was rel,False
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:13.105004,False,[ 1.6733632 -1.5881178],99,boolq,did the girl in the lost world die,"On Isla Sorna, an island off the Pacific coast of Costa Rica, a young girl named Cathy Bow",False
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:13.715180,True,[-1.844855   1.8485066],100,boolq,can you have too much oxygen in your body,"The result of breathing increased partial pressures of oxygen is hyperoxia, an excess of o",True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:14.061703,True,[-2.213217   2.2636895],101,boolq,is northern ireland part of the great britain,The island is dominated by a maritime climate with quite narrow temperature differences be,False
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:15.164974,True,[-2.8162436  2.7136953],102,boolq,has tampa ever been hit by a hurricane,"The storm brought strong winds to the Swan Islands, including hurricane-force winds on the",True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:15.635174,False,[0.10748032 0.02031946],103,boolq,can anyone give last rites in an emergency,The Catholic Church sees the effects of the sacrament as follows: As the sacrament of Marr,False
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:16.440491,True,[-2.303598  2.26285 ],104,boolq,was there a draft in the revolutionary war,"Conscription in the United States, commonly known as the draft, has been employed by the f",True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:16.645364,True,[-1.2565299  1.4629918],105,boolq,can you wear your letterman after high school,"While it is commonly done, removing one's letter from the letter jacket upon graduation is",True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:16.767976,False,[ 3.9416544 -3.7296903],106,boolq,do you pay tax on gambling winnings in australia,Gamblers' winnings in Australia are not taxed . There are 3 main reasons for that:,False
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:17.221524,False,[ 1.0793835 -1.0353388],107,boolq,will there be a new spartacus season 5,"After the completion of the first season titled Spartacus: Blood and Sand, production for ",False
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:17.591769,True,[-1.9935579  1.8860927],108,boolq,is scar alive in the lion king 2,"Scar makes a brief cameo appearance in the film in Simba's nightmare. In the nightmare, Si",False
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:18.129441,True,[-1.2238272  1.2338305],109,boolq,is the dog from little rascals still alive,"Pete the Pup (original, 1924 -- June 1930; second Pete, September 9, 1929 -- January 28, 1",False
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:18.829750,True,[-2.3568976  2.2436168],110,boolq,is journey 2 the mysterious island a sequel,Journey 2: The Mysterious Island is a 2012 American science fiction comedy adventure film ,True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:19.322647,True,[-0.5023082  0.5962272],111,boolq,can you cut the stock off a shotgun,The bank robber Clyde Barrow modified his Browning A-5 shotgun by cutting the barrel down ,True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:19.645025,True,[-0.3582933  0.4702775],112,boolq,is all of new zealand in the same time zone,"Time in New Zealand, by law, is divided into two standard time zones. The main islands use",False
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:20.126292,True,[-0.46668008  0.50648725],113,boolq,is powdered milk the same as milk powder,Powdered milk or dried milk is a manufactured dairy product made by evaporating milk to dr,True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:20.540190,True,[-2.0784454  2.1488097],114,boolq,does the united states have a federal system of government,The Federal Government of the United States (U.S. Federal Government) is the national gove,True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:20.942545,True,[-0.67756385  0.65891784],115,boolq,is a father in law considered a relative,A parent-in-law is a person who has a legal affinity with another by being the parent of t,True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:21.174982,True,[-2.109322   2.1272016],116,boolq,is david from love it or list it a real realtor,David Visentin (born 1965) is a Canadian actor and realtor. He is best known as one of the,True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:21.665871,True,[-2.0130014  1.987722 ],117,boolq,have the capitals ever win the stanley cup,"The Capitals were founded in 1974 as an expansion franchise, alongside the Kansas City Sco",True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:21.981797,True,[-1.0586138  1.0672637],118,boolq,is the united states a part of the european union,Relations between the United States of America (US) and the European Union (EU) are the bi,False
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:22.486077,False,[ 2.0935247 -2.0516002],119,boolq,is a title and registration the same thing,"In the United Kingdom, there is not an equivalent of a vehicle title. Instead, there is a ",True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:23.193628,True,[-0.30117863  0.37707394],120,boolq,are st bernards and bernese mountain dogs related,"The breed is strikingly similar to the English Mastiff, with which it shares a common ance",True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:23.906966,True,[-3.305729   3.2297544],121,boolq,is there any train between india and pakistan,"The Samjhauta Express (Hindi: समझौता एक्सप्रेस, Punjabi language: ਸਮਝੌਤਾ ਐਕਸਪ੍ਰੈਸ, Urdu: س",True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:24.343877,True,[-1.7527779  1.7525065],122,boolq,are public limited companies in the private sector,A public limited company (legally abbreviated to plc) is a type of public company under th,False
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:24.673016,False,[ 1.021651   -0.95151615],123,boolq,is health care free in the united states,"In 2013, 64% of health spending was paid for by the government, and funded via programs su",False
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:25.068435,True,[-2.4585326  2.3201182],124,boolq,were there any survivors in the pompeii eruption,"Temples, houses, bridges, and roads were destroyed. It is believed that almost all buildin",True
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:25.388810,False,[ 0.24359842 -0.25034323],125,boolq,can one travel faster than the speed of light,"According to the current scientific theories, matter is required to travel at slower-than-",False
categorical,roberta-base,boolq,quant_onnx,2023-01-25 01:55:25.544938,False,[ 3.6832702 -3.4729419],126,boolq,is there going to be another golden compass movie,"In 2011, Philip Pullman remarked at the British Humanist Association annual conference tha",False
