skill,reader,adapter,modelname,timestamp,answer,logits_answer,data_id,dataset,question,context,answer_dataset
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:13.529357,False,[0.23027793 0.03371584],10,boolq,can minors drink with parents in new york,"In response to the National Minimum Drinking Age Act in 1984, which reduced by up to 10% t",True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:14.030688,True,[-0.29037225  0.5152647 ],11,boolq,is the show bloodline based on a true story,Bloodline was announced in October 2014 as part of a partnership between Netflix and Sony ,False
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:14.666628,False,[ 0.27497596 -0.23122376],12,boolq,is it bad to wash your hair with shower gel,"Shower gels for men may contain the ingredient menthol, which gives a cooling and stimulat",True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:15.197301,True,[-0.48760983  0.6005377 ],13,boolq,is the liver part of the excretory system,"The liver detoxifies and breaks down chemicals, poisons and other toxins that enter the bo",True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:15.814360,True,[-0.23305486  0.55278283],14,boolq,is fantastic beasts and where to find them a prequel,Fantastic Beasts and Where to Find Them is a 2016 fantasy film directed by David Yates. A ,True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:16.129691,True,[-0.38382807  0.57552785],15,boolq,will there be a season 8 of vampire diaries,"The Vampire Diaries, an American supernatural drama, was renewed for an eighth season by T",True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:16.780158,False,[ 0.7377474 -0.6509925],16,boolq,was the movie strangers based on a true story,The Strangers is a 2008 American slasher film written and directed by Bryan Bertino. Krist,True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:17.010759,True,[-0.14655225  0.40581587],17,boolq,is durham university part of the russell group,"In March 2012 it was announced that four universities -- Durham, Exeter, Queen Mary Univer",True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:17.690513,False,[ 0.75646853 -0.59728736],18,boolq,is the tv show the resident over for the season,The Resident is an American medical drama television series aired by Fox Broadcasting Comp,True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:18.052308,False,[ 0.18236284 -0.09043154],19,boolq,does magnesium citrate have citric acid in it,Magnesium citrate is a magnesium preparation in salt form with citric acid in a 1:1 ratio ,True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:18.828779,False,[ 1.2212573 -1.0892037],20,boolq,does p o box come before street address,"Street Addressing will have the same street address of the post office, plus a ``unit numb",False
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:19.768565,True,[-0.41049185  0.67288125],21,boolq,does a spark plug keep an engine running,"A spark plug (sometimes, in British English, a sparking plug, and, colloquially, a plug) i",True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:20.063760,False,[ 0.4205889  -0.25464678],22,boolq,is a cape and a cloak the same,"Ladies may wear a long (over the shoulders or to ankles) cloak usually called a cape, or a",True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:20.363660,False,[0.1883042 0.0070481],23,boolq,does it cost money to renounce us citizenship,"Renunciation of U.S. citizenship was free until July 2010, at which time a fee of $450 was",True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:20.949751,False,[ 0.4393286  -0.18983942],24,boolq,is a fire 7 the same as a kindle,"The Fire Tablet, formerly called the Kindle Fire, is a tablet computer developed by Amazon",True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:21.312526,True,[-0.22796196  0.34920967],25,boolq,can you drink alcohol with your parents in wisconsin,"The drinking age in Wisconsin is 21. Those under the legal drinking age may be served, pos",True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:21.861180,False,[ 0.4241863 -0.2577623],26,boolq,do penguins have feathers arising from the epidermis,Contour feathers are not uniformly distributed on the skin of the bird except in some grou,True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:22.920011,True,[-0.09861152  0.4027508 ],27,boolq,do you need to break in a car,A new engine is broken in by following specific driving guidelines during the first few ho,False
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:23.240060,True,[0.10788821 0.17474176],28,boolq,is the enchanted forest in oregon still open,"The Enchanted Forest is an amusement park located in Turner in the U.S. state of Oregon, n",True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:23.709375,False,[ 0.47392416 -0.236021  ],29,boolq,is there a golf course at the indy 500,"On the grounds of the speedway is the Indianapolis Motor Speedway Museum, which opened in ",True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:24.202833,True,[-0.4109969  0.4266073],30,boolq,does deadpool have a kid in the comics,"As part of Marvel's Marvel NOW! initiative a new Deadpool ongoing series was launched, wri",True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:24.479653,False,[ 0.6321228  -0.44580275],31,boolq,do they still make benson & hedges cigarettes,Benson & Hedges is a British brand of cigarettes owned by either Philip Morris Internation,True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:24.808707,False,[ 0.66058844 -0.59039646],32,boolq,is federal income tax the same as social security,The Commonwealth government has its own tax laws and Puerto Ricans are also required to pa,False
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:25.188926,True,[-0.20542327  0.29317293],33,boolq,is an engine speed sensor the same as a crankshaft sensor,The crank sensor can be used in combination with a similar camshaft position sensor to mon,True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:25.567196,False,[ 0.5251525  -0.35148028],34,boolq,is indiana jones temple of doom a prequel,Indiana Jones and the Temple of Doom is a 1984 American action-adventure film directed by ,True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:26.080899,False,[ 0.20595859 -0.06338862],35,boolq,is there any next part of avengers infinity war,"The untitled Avengers film, colloquially referred to as Avengers 4, is an upcoming America",True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:26.533944,False,[ 0.21451908 -0.10956021],36,boolq,is the toyota highlander on a truck frame,Announced in April 2000 at the New York Auto Show and arriving in late 2000 in Japan and J,False
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:27.179616,True,[0.10430737 0.17822632],37,boolq,is it legal to do a cover of a song,"Since the Copyright Act of 1909, United States musicians have had the right to record a ve",True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:28.027871,False,[ 0.45517096 -0.18264441],38,boolq,can carbon form polar covalent bonds with hydrogen,The carbon-hydrogen bond (C--H bond) is a bond between carbon and hydrogen atoms that can ,False
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:28.209425,False,[ 1.0130621  -0.88705903],39,boolq,is there a sequel to the movie the golden compass,"In 2011, Philip Pullman remarked at the British Humanist Association annual conference tha",False
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:29.249778,True,[0.1119797  0.12867533],40,boolq,is columbus day a national holiday in the united states,Columbus Day is a national holiday in many countries of the Americas and elsewhere which o,True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:29.826212,False,[0.23320179 0.02868538],41,boolq,are new balance and nike the same company,"New Balance maintains a manufacturing presence in the United States, as well as in the Uni",False
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:30.380315,False,[ 0.67197114 -0.4517048 ],42,boolq,is there an interstate that goes coast to coast,U.S. Highway 20 (US 20) is an east--west United States highway that stretches from the Pac,True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:30.571928,False,[ 0.58816904 -0.49457815],43,boolq,is pureed tomatoes the same as tomato sauce,Tomato purée is a thick liquid made by cooking and straining tomatoes. The difference betw,False
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:30.896559,False,[ 1.1269617  -0.99842876],44,boolq,can there be a word without a vowel,English orthography typically represents vowel sounds with the five conventional vowel let,True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:31.205253,False,[ 0.65166247 -0.40776944],45,boolq,does only the winner get money on tipping point,"Tipping Point is a British television game show which began airing on ITV on 2 July 2012, ",True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:31.613115,False,[ 0.63865507 -0.43716875],46,boolq,is there such a thing as a turkey vulture,"The turkey vulture (Cathartes aura), also known in some North American regions as the turk",True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:32.220777,True,[-0.28336832  0.25839666],47,boolq,has anyone hit a hole in one on a par 5,"As of October 2008, a condor (four under par) hole-in-one on a par 5 hole had been recorde",True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:32.917851,True,[0.03917815 0.0889942 ],48,boolq,do the jets and giants share a stadium,"MetLife Stadium is an American sports stadium located in East Rutherford, New Jersey, 8 mi",True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:33.276089,False,[ 0.39225358 -0.3430381 ],49,boolq,is the us womens soccer team in the world cup,"After the defeat in the 2016 Olympics, the USWNT underwent a year of experimentation which",True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:33.493574,False,[ 0.53379405 -0.44695732],50,boolq,can an african team win the world cup,"Association football is the most popular sport in nearly every African country, and 13 mem",True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:33.975554,False,[ 0.32875884 -0.25157264],51,boolq,can a hammer be used as a weapon,Many martial arts employ the use of common objects as weapons; Filipino martial arts such ,True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:34.675185,False,[ 0.34204528 -0.09879762],52,boolq,do they still have fox hunts in england,"Fox hunting with hounds, as a formalised activity, originated in England in the sixteenth ",False
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:35.342098,False,[ 0.29127577 -0.04171924],53,boolq,can you wear short sleeve shirt with asu jacket,The ASU includes a midnight blue coat and low waist trousers for male soldiers; and a midn,True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:35.625931,False,[ 1.013679   -0.82690465],54,boolq,has wisconsin ever been in the little league world series,This is the list of U.S. states that have participated in the Little League World Series. ,False
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:37.678567,True,[-0.6606421   0.73982763],55,boolq,does damon and elena get together in season 3,"In the third season, Damon helps Elena in bringing his brother, Stefan, back to Mystic Fal",False
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:38.978783,False,[ 0.7849602 -0.81705  ],56,boolq,is there a player in the nfl missing a hand,"Shaquem Alphonso Griffin /ʃəˈkiːm/ (born July 20, 1995) is an American football linebacker",True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:39.614834,False,[ 0.4404559 -0.4289351],57,boolq,is the other boleyn girl part of a series,"The novel was followed by a sequel called The Queen's Fool, set during the reign of Henry'",True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:40.217560,False,[ 0.21469435 -0.07016725],58,boolq,is there a group called the five heartbeats,"To promote the film prior to its release, Townsend, along with the other actors who portra",False
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:40.660474,False,[ 0.17730038 -0.06510722],59,boolq,is mount everest a part of the himalayas,"The Himalayan range has many of the Earth's highest peaks, including the highest, Mount Ev",True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:41.576905,True,[-0.12048869  0.24457712],60,boolq,can an emt-basic start an iv,EMT-I/85 is a level of EMT-I training formulated by the National Registry of Emergency Med,False
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:41.920646,True,[-0.07759862  0.27642858],61,boolq,has no 1 court at wimbledon got a roof,"In April 2013, the All England Club confirmed its intention to build a retractable roof ov",False
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:42.556777,False,[ 0.10604095 -0.04956362],62,boolq,has anyone come back from 3-0 in the nba finals,The following is the list of teams to overcome 3--1 series deficits by winning three strai,False
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:43.001156,True,[-0.13912162  0.37698555],63,boolq,do radio waves travel at the speed of light,Radio waves are a type of electromagnetic radiation with wavelengths in the electromagneti,True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:43.252004,True,[-0.34682283  0.3364358 ],64,boolq,did anyone from the 1980 us hockey team play in the nhl,"Of the 20 players on Team USA, 13 eventually played in the NHL. Five of them went on to pl",True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:43.595081,False,[ 0.59222937 -0.5361384 ],65,boolq,do all triangles have at least two acute angles,An acute triangle is a triangle with all three angles acute (less than 90°). An obtuse tri,True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:44.084051,False,[ 0.27039114 -0.11401527],66,boolq,is baylor and mary hardin baylor the same school,The University of Mary Hardin--Baylor (UMHB) is a Christian co-educational institution of ,True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:44.274747,False,[ 0.41890967 -0.3479323 ],67,boolq,can you get the death penalty as a minor,"Capital punishment for juveniles in the United States existed until March 1, 2005, when th",False
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:44.780998,False,[ 0.72379935 -0.4911226 ],68,boolq,did indian football team qualified for fifa 2018,"India has never participated in the FIFA World Cup, although the team did qualify by defau",False
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:45.466892,True,[-0.20213518  0.4265316 ],69,boolq,are t rex and tyrannosaurus rex the same,Tyrannosaurus is a genus of coelurosaurian theropod dinosaur. The species Tyrannosaurus re,True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:45.804173,False,[ 0.3571732  -0.23411703],70,boolq,is the old panama canal still in use,"The new locks opened for commercial traffic on 26 June 2016, and the first ship to cross t",True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:46.393261,False,[ 0.62885207 -0.38982216],71,boolq,do you need a pal to possess ammunition,A possession and acquisition licence is a licence that allows individuals in Canada to pos,True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:46.938571,False,[ 0.9234384 -0.7946953],72,boolq,do blue and pink cotton candy taste the same,"Typically, once spun, cotton candy is only marketed by color. Absent a clear name other th",False
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:47.266110,False,[ 0.25216272 -0.08398031],73,boolq,did to kill a mockingbird win an academy award,The film received overwhelmingly positive reviews from critics and was a box-office succes,True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:47.673280,True,[-0.34569138  0.6480429 ],74,boolq,is there such a thing as a floating island,"A floating island is a mass of floating aquatic plants, mud, and peat ranging in thickness",True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:48.251748,False,[ 0.16952682 -0.06987225],75,boolq,do female ferrets die if they don't mate,"Males, if not neutered, are extremely musky. It is considered preferable to delay neuterin",True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:48.810846,True,[-0.5381704  0.7607024],76,boolq,will all xbox 360 games work on xbox one,The Xbox One gaming console has received updates from Microsoft since its launch in 2013 t,False
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:49.060344,False,[ 0.42244786 -0.36502883],77,boolq,is there a right and left brachiocephalic artery,"There is no brachiocephalic artery for the left side of the body. The left common carotid,",False
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:49.720118,False,[ 0.6345014 -0.5057509],78,boolq,do the runners up on survivor win money,"The Sole Survivor receives a cash prize of $1,000,000 prior to taxes and sometimes also re",True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:50.004992,False,[ 0.86834  -0.743979],79,boolq,is there a sequel to love finds a home,"Love Finds a Home is a Christian drama film, the eighth and final installment based on a s",False
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:50.285339,False,[ 0.3453625 -0.2221471],80,boolq,will there be a second season of 11.22.63,"When asked about developing a sequel series, King stated ``I'd love to revisit Jake and Sa",False
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:50.674628,True,[-0.02073958  0.16195294],81,boolq,are there nuclear power plants in the us,Nuclear power in the United States is provided by 99 commercial reactors with a net capaci,True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:51.379097,False,[ 0.41473806 -0.2642259 ],82,boolq,is there a tiebreaker in final set at wimbledon,The tiebreak is sometimes not employed for the final set of a match and an advantage set i,False
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:51.981061,True,[-0.29792315  0.41062388],83,boolq,were the twin towers the world trade center,"The original World Trade Center was a large complex of seven buildings in Lower Manhattan,",True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:52.448608,True,[-0.2921369   0.43161452],84,boolq,did deion sanders ever win a world series,"Sanders played football primarily at cornerback, but also as a kick returner, punt returne",False
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:53.127046,False,[ 0.46138546 -0.27132568],85,boolq,is a german shepard the same as an alsatian,"The German Shepherd (German: Deutscher Schäferhund, German pronunciation: (ˈʃɛːfɐˌhʊnt)) i",True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:53.400196,False,[ 0.12847713 -0.1433278 ],86,boolq,does a frog jump out of boiling water,While some 19th-century experiments suggested that the underlying premise is true if the h,True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:53.706381,True,[-0.5468778   0.59644496],87,boolq,is it possible to create mass from energy,"In high-energy particle colliders, matter creation events have yielded a wide variety of e",True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:53.901648,False,[ 0.6992999  -0.42665786],88,boolq,is there a movie with 0 on rotten tomatoes,"On the film review aggregation website Rotten Tomatoes, films that all surveyed critics co",True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:54.321889,False,[ 0.67762715 -0.65359086],89,boolq,is the jaguar s type rear wheel drive,"From model years 1999 to 2002, the rear-wheel-drive S-Type was equipped with either a five",True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:54.744144,False,[ 0.88824177 -0.90179783],90,boolq,is a tablespoon bigger than a dessert spoon,"As a unit of culinary measure, a level dessertspoon (dstspn.) equals two teaspoons, or 10 ",True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:55.156998,False,[ 0.6347156  -0.17980142],91,boolq,is this the last season of bunk'd,"The series was renewed for a third season by Disney Channel on August 31, 2017. On June 1,",True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:55.424900,False,[ 0.5411252  -0.28912467],92,boolq,does the president live in the white house,The White House is the official residence and workplace of the President of the United Sta,True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:55.677205,True,[-0.27331477  0.4581599 ],93,boolq,does the dorsal root ganglion carry sensory input,"A dorsal root ganglion (or spinal ganglion) (also known as a posterior root ganglion), is ",True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:55.839465,False,[ 0.4188245  -0.27766094],94,boolq,is anne with an e filmed on pei,The series is filmed partially in Prince Edward Island as well as locations in Southern On,True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:56.044850,False,[ 0.31922415 -0.14437388],95,boolq,is angular frequency and angular velocity the same,Angular frequency (or angular speed) is the magnitude of the vector quantity angular veloc,False
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:56.405258,False,[ 0.06309801 -0.05244861],96,boolq,can someone die from a bullet shot in the air,Bullets fired into the air usually fall back with terminal velocities much lower than thei,True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:56.999215,False,[ 0.68913877 -0.50633526],97,boolq,is salt lake city the biggest city in utah,Salt Lake City (often shortened to Salt Lake and abbreviated as SLC) is the capital and th,True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:57.316510,False,[ 1.1646254 -1.0193206],98,boolq,was chasing cars written for grey's anatomy,``Chasing Cars'' is a song by Northern Irish alternative rock band Snow Patrol. It was rel,False
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:58.154835,True,[-0.05661667  0.17632668],99,boolq,did the girl in the lost world die,"On Isla Sorna, an island off the Pacific coast of Costa Rica, a young girl named Cathy Bow",False
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:58.760185,True,[-0.94943535  1.022655  ],100,boolq,can you have too much oxygen in your body,"The result of breathing increased partial pressures of oxygen is hyperoxia, an excess of o",True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:29:59.155706,False,[ 0.25753632 -0.06755184],101,boolq,is northern ireland part of the great britain,The island is dominated by a maritime climate with quite narrow temperature differences be,False
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:30:00.373537,True,[-0.26860693  0.38023788],102,boolq,has tampa ever been hit by a hurricane,"The storm brought strong winds to the Swan Islands, including hurricane-force winds on the",True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:30:00.930257,False,[ 0.774615  -0.6676605],103,boolq,can anyone give last rites in an emergency,The Catholic Church sees the effects of the sacrament as follows: As the sacrament of Marr,False
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:30:01.802796,True,[-0.13759185  0.27858078],104,boolq,was there a draft in the revolutionary war,"Conscription in the United States, commonly known as the draft, has been employed by the f",True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:30:02.030608,False,[ 0.60802394 -0.44459528],105,boolq,can you wear your letterman after high school,"While it is commonly done, removing one's letter from the letter jacket upon graduation is",True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:30:02.144967,False,[ 0.11239541 -0.04540955],106,boolq,do you pay tax on gambling winnings in australia,Gamblers' winnings in Australia are not taxed . There are 3 main reasons for that:,False
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:30:02.630622,False,[ 0.43313962 -0.29060218],107,boolq,will there be a new spartacus season 5,"After the completion of the first season titled Spartacus: Blood and Sand, production for ",False
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:30:02.969191,True,[-0.8615034  0.7585377],108,boolq,is scar alive in the lion king 2,"Scar makes a brief cameo appearance in the film in Simba's nightmare. In the nightmare, Si",False
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:30:03.595197,False,[ 0.42493647 -0.23310953],109,boolq,is the dog from little rascals still alive,"Pete the Pup (original, 1924 -- June 1930; second Pete, September 9, 1929 -- January 28, 1",False
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:30:04.307751,True,[0.00169198 0.34839463],110,boolq,is journey 2 the mysterious island a sequel,Journey 2: The Mysterious Island is a 2012 American science fiction comedy adventure film ,True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:30:04.819209,False,[ 0.24491784 -0.14431596],111,boolq,can you cut the stock off a shotgun,The bank robber Clyde Barrow modified his Browning A-5 shotgun by cutting the barrel down ,True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:30:05.115746,False,[ 0.37664837 -0.13972478],112,boolq,is all of new zealand in the same time zone,"Time in New Zealand, by law, is divided into two standard time zones. The main islands use",False
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:30:05.575784,True,[0.0452091  0.17510521],113,boolq,is powdered milk the same as milk powder,Powdered milk or dried milk is a manufactured dairy product made by evaporating milk to dr,True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:30:06.007679,False,[ 0.660937   -0.18831217],114,boolq,does the united states have a federal system of government,The Federal Government of the United States (U.S. Federal Government) is the national gove,True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:30:06.469671,False,[0.15722737 0.09587801],115,boolq,is a father in law considered a relative,A parent-in-law is a person who has a legal affinity with another by being the parent of t,True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:30:06.736921,True,[-0.09615518  0.10766025],116,boolq,is david from love it or list it a real realtor,David Visentin (born 1965) is a Canadian actor and realtor. He is best known as one of the,True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:30:07.292587,True,[-0.14276354  0.35488752],117,boolq,have the capitals ever win the stanley cup,"The Capitals were founded in 1974 as an expansion franchise, alongside the Kansas City Sco",True
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:30:07.662786,False,[ 0.53164047 -0.40827698],118,boolq,is the united states a part of the european union,Relations between the United States of America (US) and the European Union (EU) are the bi,False
categorical,bert-base-uncased,boolq,quant_onnx_opt,2023-01-25 00:30:08.321596,False,[ 1.0363972 -0.7962411],119,boolq,is a title and registration the same thing,"In the United Kingdom, there is not an equivalent of a vehicle title. Instead, there is a ",True
