skill,reader,adapter,modelname,timestamp,answer,logits_answer,data_id,dataset,question,context,choices,answer_dataset
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:38:50.672386,Chinese people can count more easily on their fingers than Americans.,[[0.61202085 0.97187126 0.5482831  0.35978508]],middle4690.txt,race,What is the main idea of the passage?,How quickly can you count from one to ten?Do you use ten different words to do it?Can you ,"['People from different cultures have different ideas about numbers and math.', 'Chinese people can count more easily on their fingers than Americans.', ""In some aboriginal cultures,people don't even know how to count."", ""Some languages don't have number words because people don't need numbers.""]",People from different cultures have different ideas about numbers and math.
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:38:53.835945,the best way of reading,[[1.2214069 1.0574713 1.2666703 0.9253105]],middle163.txt,race,This passage is about  _  .,"When you are reading something in English, you may often meet with a new word. What's the ","['new words in writing', 'different dictionaries', 'the best way of reading', 'using an English-Chinese dictionary']",using an English-Chinese dictionary
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:38:57.371959,how to use the word,[[0.8520894 0.8351482 0.9250524 1.1408792]],middle163.txt,race,In the dictionary you may not find  _  .,"When you are reading something in English, you may often meet with a new word. What's the ","['how to pronounce the word', 'the spelling of the word', 'who used the word first', 'how to use the word']",who used the word first
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:39:00.847406,begins with Z,[[1.2335293  0.95614874 1.0172027  0.5331166 ]],middle163.txt,race,"In an English-Chinese dictionary, the last word  _  .","When you are reading something in English, you may often meet with a new word. What's the ","['begins with Z', 'begins with A', 'is a short one', 'is not often used']",begins with Z
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:39:04.394106,"century, center, business",[[0.6640074 0.639797  0.7875844 0.504282 ]],middle163.txt,race,Which group of words is in the right order in an English-Chinese dictionary?,"When you are reading something in English, you may often meet with a new word. What's the ","['perhaps, produce, plenty', 'straight, subject, surprise', 'century, center, business', 'foreign, entrance, headache']","straight, subject, surprise"
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:39:07.896937,all English-Chinese dictionary are the same,[[0.663972   0.55312383 0.7133281  0.71741295]],middle163.txt,race,In the passage the writer tries to tell us that  _  .,"When you are reading something in English, you may often meet with a new word. What's the ","['we have to use a dictionary when we read something in English', 'an English-Chinese dictionary can tell us everything about a word', 'an English-Chinese dictionary can help us a lot in our English study', 'all English-Chinese dictionary are the same']",we have to use a dictionary when we read something in English
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:39:11.707107,The death of Cao's mother influenced Cao a lot.,[[-0.5108206  -0.773664   -0.84277606 -1.1423526 ]],middle4052.txt,race,Which of the following is true?,"An Dun is a daily newspaper reporter in Beijing. And she has a great ""Chinese dream"".
Ever","[""The death of Cao's mother influenced Cao a lot."", ""Cao's sister lives in the poor countryside now."", 'The Chinese Dream series will be written in English.', 'An dislkes to be a reporter and interview people.']",The death of Cao's mother influenced Cao a lot.
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:39:14.974892,three,[[-0.3572843  -0.36431527 -0.3557427  -0.49583292]],middle4052.txt,race,An's book will be  written in  languages.,"An Dun is a daily newspaper reporter in Beijing. And she has a great ""Chinese dream"".
Ever","['one', 'two', 'three', 'four']",two
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:39:18.441352,Arts.,[[-0.30770063  0.09747136 -0.0655756  -0.09757662]],middle4052.txt,race,In which column  can An Dun's The Chinese Dream be found?,"An Dun is a daily newspaper reporter in Beijing. And she has a great ""Chinese dream"".
Ever","['Business.', 'Arts.', 'Society.', 'Movies.']",Society.
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:39:20.872427,writer  `,[[-1.8349702 -1.3108666 -1.880085  -1.4779298]],middle1638.txt,race,Mr Jones was a   _  .,Mr Jones was a millionaire . One day he went to stay at a hotel in New York. He hoped to h,"['rich man', 'writer  `', 'worker', 'farmer']",rich man
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:39:23.427165,a larger,[[-2.218331   -1.4083362  -1.226126   -0.75579166]],middle1638.txt,race,Mr Jones wanted to have  _   room to live in.,Mr Jones was a millionaire . One day he went to stay at a hotel in New York. He hoped to h,"['a beautiful', 'a dear', 'the cheapest', 'a larger']",the cheapest
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:39:25.847245,no the cheapest,[[-1.5930288 -1.7521853 -1.7275081 -1.6225774]],middle1638.txt,race,The boss told Mr Jones that they had  _   room.,Mr Jones was a millionaire . One day he went to stay at a hotel in New York. He hoped to h,"['no the cheapest', 'the cheapest', 'no the dearest', 'no small']",the cheapest
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:39:28.162845,the smallest,[[-1.1143031 -1.3926663 -1.8501153 -1.2946479]],middle1638.txt,race,Mr Jones' son often stays at   _  room.,Mr Jones was a millionaire . One day he went to stay at a hotel in New York. He hoped to h,"['the smallest', 'a cheap', 'a small', 'the dearest']",the dearest
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:39:30.168557,big,[[-1.5783596 -1.0483842 -2.0387323 -1.5258894]],middle1638.txt,race,Mr Jones was born   in a   _  family.,Mr Jones was a millionaire . One day he went to stay at a hotel in New York. He hoped to h,"['rich', 'big', 'poor', ""a farmer's""]",poor
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:39:33.987560,singing,[[-0.3350501  -0.48562717 -1.0491076  -0.7184155 ]],middle7193.txt,race,"According to the chart, the pop star was good at   _  .",Many young people want to be pop stars. Pop stars are rich. Many people think they are lea,"['singing', 'dancing', 'making faces', 'playing the piano']",singing
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:39:38.058064,both A and B,[[-0.54417133 -0.76584053 -0.65921926 -0.40420413]],middle7193.txt,race,The pop star felt   _   after the performance.,Many young people want to be pop stars. Pop stars are rich. Many people think they are lea,"['tired', 'excited', 'sad', 'both A and B']",both A and B
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:39:42.443778,not tell us how the band did,[[-1.1441116 -1.3227501 -1.1769648 -0.9447291]],middle7193.txt,race,The band did   _   in the rehearsal   in the night's show.,Many young people want to be pop stars. Pop stars are rich. Many people think they are lea,"['better in the show than', 'worse in the show than', 'in the show as bad as', 'not tell us how the band did']",better in the show than
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:39:48.965428,pop stars don't have an easy life as they seem to have,[[-0.9655583  -1.4349945  -0.9335139  -0.52461576]],middle7193.txt,race,This passage mainly tells us that   _  .,Many young people want to be pop stars. Pop stars are rich. Many people think they are lea,"['pop stars are not rich in fact', 'young people had better not be pop stars', 'there are many young people wanting to be pop stars', ""pop stars don't have an easy life as they seem to have""]",pop stars don't have an easy life as they seem to have
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:39:54.068156,to have a holiday,[[0.02564764 0.08482003 0.19198585 0.1494515 ]],middle1734.txt,race,All the three teenagers went abroad  _  .,This month in Travelers Corner there are three teenagers' experiences in year-abroad progr,"['to study English', 'to visit friends', 'to have a holiday', 'to find a job']",to study English
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:39:58.918677,Carla.,[[-0.72380686 -0.6766815  -1.0621333  -0.8506253 ]],middle1734.txt,race,Who didn't really enjoy the stay in a foreign country very much?,This month in Travelers Corner there are three teenagers' experiences in year-abroad progr,"['Mariko.', 'Carla.', 'Alvin.', 'None of them.']",Carla.
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:40:03.365224,a travel magazine,[[-1.4462359 -1.4656594 -0.4743166 -0.4827044]],middle1734.txt,race,Travelers Corner is most probably  _  .,This month in Travelers Corner there are three teenagers' experiences in year-abroad progr,"['a sports club newsletter', 'a science documentary', 'a travel magazine', 'a news website']",a travel magazine
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:40:05.602791,9 a.m.,[[ 0.22177243  0.43970454 -0.1997621  -0.19415641]],middle635.txt,race,Schools in the UK usually start at   _  .,"Hello, my name is Peter. I study at a school in the UK. School days usually begin at 9 a.m","['8.45 a.m.', '9 a.m.', '3.30 p.m.', '8.30 a.m.']",9 a.m.
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:40:07.801933,"A, B and C",[[-0.6514795  -0.9246552  -0.60525584  0.24503374]],middle635.txt,race,"After lunch, the students can   _  .","Hello, my name is Peter. I study at a school in the UK. School days usually begin at 9 a.m","['listen to music', 'write e-mails', 'play ball games', 'A, B and C']","A, B and C"
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:40:10.171917,Peter has a wonderful time at school.,[[-0.39377236 -0.08885384 -1.0406237   0.30699205]],middle635.txt,race,Which one isn't right?,"Hello, my name is Peter. I study at a school in the UK. School days usually begin at 9 a.m","['School is over at 3.30 p.m. in the UK.', 'Peter is good at all his lessons.', 'Peter has no time to go to clubs every day.', 'Peter has a wonderful time at school.']",Peter has no time to go to clubs every day.
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:40:14.769210,Moms bring home food by having fulltime jobs and dads take care of their children at home.,[[2.743209  3.066551  2.440724  1.8948156]],middle6065.txt,race,What are the common roles of moms and dads in all cultures?,Moms take care of their children and dads bring home food and make the family rules. These,"['Moms take care of their children and dads bring home food and make the family rules.', 'Moms bring home food by having fulltime jobs and dads take care of their children at home.', 'Both parents take care of their children at home.', 'Both parents go out to work,while grandparents take care of their children at home.']",Moms take care of their children and dads bring home food and make the family rules.
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:40:19.314893,They are trying to make more money.,[[1.2907785  1.4692057  1.5796744  0.72449815]],middle6065.txt,race,What are the young dads trying to do in the show?,Moms take care of their children and dads bring home food and make the family rules. These,"['They are trying hard to find the best way to raise their children and keep a closer relationship with them.', 'They are trying to complete a set of tasks with their kids. They are also trying hard to find the best way to raise their children and keep a closer relationship with them.', 'They are trying to make more money.', 'They are trying to be cold to their kids.']",They are trying to complete a set of tasks with their kids. They are also trying hard to find the best way to raise their children and keep a closer relationship with them.
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:40:23.417765,Get into trouble and do badly in school work.,[[1.8489318 2.3937912 1.6583643 1.8814423]],middle6065.txt,race,What is a child more possible to do without a dad?,Moms take care of their children and dads bring home food and make the family rules. These,"['Stay out late.', 'Get into trouble and do badly in school work.', 'Drop out of school', 'Drop out of school and get into trouble.']",Drop out of school and get into trouble.
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:40:27.796096,It is both the father's and the mother's duty to raise a child.,[[2.6921558 2.825695  2.9468775 3.2767568]],middle6065.txt,race,Why does it take both parents to raise a child?,Moms take care of their children and dads bring home food and make the family rules. These,"['A child feels safer with both parents.', 'A child feels happier with both parents.', 'Both parents need to consider that children have different needs at different ages.', ""It is both the father's and the mother's duty to raise a child.""]",Both parents need to consider that children have different needs at different ages.
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:40:29.347075,how to dance,[[ 0.19296038 -0.55408597  0.4153825   0.6015918 ]],middle3349.txt,race,The man teaches the bird   _  .,"A man has a bird. It is very clever. Every day the man speaks to the bird. "" Hello! "" he s","['how to say something', 'how to sing songs', 'how to eat something', 'how to dance']",how to say something
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:40:30.817116,very clever,[[-1.5605705 -1.1008258 -1.9909484 -1.9104254]],middle3349.txt,race,The bird is   _  .,"A man has a bird. It is very clever. Every day the man speaks to the bird. "" Hello! "" he s","['very nice', 'very clever', 'very beautiful', 'very silly']",very clever
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:40:32.275473,every day,[[-0.69788027 -0.56980705 -0.23962307 -0.21334863]],middle3349.txt,race,The man speaks to the bird   _  .,"A man has a bird. It is very clever. Every day the man speaks to the bird. "" Hello! "" he s","['sometimes', 'once a week', 'every week', 'every day']",every day
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:40:34.013319,afraid,[[-0.8964343  -0.15198708 -1.9962456  -1.5189674 ]],middle3349.txt,race,The thief feels   _   when he hears the bird's words.,"A man has a bird. It is very clever. Every day the man speaks to the bird. "" Hello! "" he s","['sad', 'afraid', 'happy', 'excited']",afraid
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:40:35.750674,many,[[-1.3287008 -1.0842257 -1.263334  -1.2307129]],middle3349.txt,race,"At last, the thief takes   _   things from the house.","A man has a bird. It is very clever. Every day the man speaks to the bird. "" Hello! "" he s","['no', 'many', 'a lot of', 'some']",no
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:40:38.358153,only with the left eye,[[-0.7406821 -1.0484266 -1.6066158 -0.8437226]],middle6023.txt,race,The mother camel can see things   _,A mother camel is walking with her son through the desert .They are looking for water and ,"['only with the left eye', 'only with the right eye', 'with both of her eyes', 'with neither of her eyes']",only with the right eye
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:40:41.091893,neither on the left nor on the right,[[-0.63538    -0.6973574  -0.5000031  -0.62038326]],middle6023.txt,race,The young camel sees the oasis   _  .,A mother camel is walking with her son through the desert .They are looking for water and ,"['just on the left', 'just on the right', 'neither on the left nor on the right', 'not only on the left but also on the fight']",just on the left
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:40:43.756305,when they meet the water and grass for the first time,[[-0.4427023 -0.5276675 -0.6378529 -1.1320891]],middle6023.txt,race,The son does not know what water and grass look like   _  .,A mother camel is walking with her son through the desert .They are looking for water and ,"['when they meet the water and grass for the first time', 'when he finds the second oasis', 'before he meets the first oasis', 'after they meet the water and grass for the second time.']",before he meets the first oasis
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:40:46.563750,the son is too young to know what water and grass look like,[[1.4219203 1.5775801 1.4917021 1.3015467]],middle6023.txt,race,The mother camel does not believe her son because   _  .,A mother camel is walking with her son through the desert .They are looking for water and ,"['the son is a foolish child', 'the son is too young to know what water and grass look like', ""she thinks she knows more than her son and can't be wrong"", ""she doesn't like her son .""]",she thinks she knows more than her son and can't be wrong
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:40:51.164275,"$15,000 per year",[[-0.30193734  0.12390387 -0.30158782 -0.3588934 ]],middle5210.txt,race,How much will a college student spend in total every year?,College is an exciting time to learn and to make friends that will last a lifetime. Many s,"['$10,000 per year', '$15,000 per year', '$30, 000 per year', '$500 per year']","$30, 000 per year"
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:40:55.988068,rooms,[[-0.14125419 -0.61084056 -0.5456016  -0.2530694 ]],middle5210.txt,race,Students who live in university pay thousands more per year for  _  .,College is an exciting time to learn and to make friends that will last a lifetime. Many s,"['rooms', 'clothes', 'travelling', 'books']",rooms
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:41:00.557067,food,[[-0.7879584  -0.6008265  -0.6847491  -0.32060385]],middle5210.txt,race,Expenses that do not change include   _  .,College is an exciting time to learn and to make friends that will last a lifetime. Many s,"['tuition', 'clothes', 'phone', 'food']",tuition
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:41:05.584937,Borrowing money from others is very easy.,[[-0.36569118 -0.32148433 -0.32989645 -0.09450126]],middle5210.txt,race,What can we infer from the passage?,College is an exciting time to learn and to make friends that will last a lifetime. Many s,"[""College students needn't worry about money."", ""It's important to follow the advisors' advice."", 'Students can spend more than their income.', 'Borrowing money from others is very easy.']",It's important to follow the advisors' advice.
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:41:11.089055,The cost of a college education,[[-0.04045486 -0.38861847 -0.4788158  -0.6045847 ]],middle5210.txt,race,What is the passage mainly about?,College is an exciting time to learn and to make friends that will last a lifetime. Many s,"['The cost of a college education', 'How to pay for a college education', 'How to borrow money from family', 'Spending money wisely at college']",Spending money wisely at college
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:41:14.647182,She was worried about her lessons.,[[-0.2828071  -0.8480239  -0.2895584  -0.92636895]],middle487.txt,race,Why couldn't the young student go to sleep?,The story is about a young student.She worked very hard at her lessons.She worked so hard ,"['She was worried about her lessons.', ""She always couldn't finish her homework."", 'She worked too hard and became ill.', 'Her bed was too small.']",She worked too hard and became ill.
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:41:18.122361,To take some medicine.,[[-0.78820443 -1.4011271  -0.8487253  -0.5388777 ]],middle487.txt,race,What did the doctor ask the young student to do?,The story is about a young student.She worked very hard at her lessons.She worked so hard ,"['To eat more yin foods and count numbers when she was lying in bed in the evening.', 'To exercise more in the morning.', 'To do more reading.', 'To take some medicine.']",To eat more yin foods and count numbers when she was lying in bed in the evening.
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:41:21.335995,She got up to do some homework.,[[-0.5127766  -0.22063875 -0.4826944   0.21111393]],middle487.txt,race,What did the young student do after she felt sleepy?,The story is about a young student.She worked very hard at her lessons.She worked so hard ,"['She fell asleep.', 'She got up to have some coffee.', 'She listened to some music.', 'She got up to do some homework.']",She got up to have some coffee.
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:41:24.615009,The student's illness,[[-0.9602759  -0.8300898  -0.39918208 -1.1214635 ]],middle487.txt,race,What made the girl unable  be asleep during the night after she went to see the doctor?,The story is about a young student.She worked very hard at her lessons.She worked so hard ,"[""The doctor's advice"", ""The student's lesson."", ""The student's illness"", 'The coffee.']",The coffee.
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:41:28.227864,at Peter's house,[[-1.0097919 -1.440743  -1.2340045 -1.4577491]],middle2462.txt,race,The party was held   _  .,"Peter wondered why he didn't have many friends. The reason was he was always taking, never","[""at Peter's house"", 'in a large hall', ""at Peter's friend's house"", 'in a secret place']",at Peter's friend's house
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:41:31.823729,Bill played the violin well.,[[-1.3468225 -1.4526608 -1.3325827 -1.8674147]],middle2462.txt,race,Which of the following is NOT TRUE?,"Peter wondered why he didn't have many friends. The reason was he was always taking, never","['Betty made the best cake.', 'Mary Jackson sang well.', 'Bill played the violin well.', 'The Jacksons did hard work for the party.']",Mary Jackson sang well.
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:41:35.562201,Everyone,[[-1.1006017 -1.513391  -0.9505091 -1.0262485]],middle2462.txt,race,_  liked Peter.,"Peter wondered why he didn't have many friends. The reason was he was always taking, never","['Many of his friends', 'Few people', 'Everyone', 'All his friends']",Few people
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:41:39.346570,did everything,[[-1.0943422 -1.6493311 -1.828058  -1.04072  ]],middle2462.txt,race,Peter  _  to give the party.,"Peter wondered why he didn't have many friends. The reason was he was always taking, never","['tried his best', 'did nothing', 'only invited some friends', 'did everything']",only invited some friends
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:41:43.281931,a welcomed friend,[[-1.29252   -1.5628221 -2.1001718 -1.1114962]],middle2462.txt,race,"From the story, we can see Peter was  _  .","Peter wondered why he didn't have many friends. The reason was he was always taking, never","['a warm -hearted man', 'good at making friends', 'a selfish man', 'a welcomed friend']",a selfish man
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:41:46.663999,they don't have too much homework,[[-0.35925508 -0.42292857 -0.26942515 -0.5881102 ]],middle2080.txt,race,Some students help their parents on the farm because  _  .,Last Monday we asked our students about how often they do the housework in Beishan Middle ,"['they think they are old enough', 'they think their parents are too busy', ""they don't have too much homework"", 'it is fun']",they think their parents are too busy
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:41:49.683319,Once a week.,[[0.9883032  0.7631086  0.09705007 0.7936033 ]],middle2080.txt,race,How often do most students wash their clothes?  _,Last Monday we asked our students about how often they do the housework in Beishan Middle ,"['Once a week.', 'Twice a week.', 'Three to four times a week.', 'never']",Once a week.
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:41:52.778465,Liu Ying is good at housework,[[-1.1554863 -1.0768824 -1.6273417 -1.1098294]],middle2080.txt,race,From the passage we know that  _  .,Last Monday we asked our students about how often they do the housework in Beishan Middle ,"['Liu Ying is not a healthy student', 'Liu Ying is good at housework', ""Liu Ying doesn't want to do housework."", 'Liu Ying has to do much housework.']",Liu Ying has to do much housework.
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:41:56.083871,Most students don't do the housework.,[[-0.85238934 -1.3618717  -1.0060163  -1.2221806 ]],middle2080.txt,race,Which of the following is NOT true?  _,Last Monday we asked our students about how often they do the housework in Beishan Middle ,"[""Most students don't do the housework."", 'Liu Ying is a student from Class 6, Grade 8.', 'Liu Ying cooks three times a day sometimes.', 'Liu Ying washes the dishes and cleans the floor every day.']",Most students don't do the housework.
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:42:01.123430,look very easy,[[ 0.19911861  0.11251605 -0.343915    0.07887292]],middle6637.txt,race,"If we wait very late in the evening, our work will   _",Never try to work when you are very hungry. If you decided to do your homework right after,"['look very easy', 'go to so much trouble', 'become a bit hard', 'seem much harder']",seem much harder
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:42:05.099228,will have too much catching up to do,[[0.6063944  0.5136907  0.4010203  0.87052894]],middle6637.txt,race,Some students in schools won't enjoy their free time so much because they   _  .,Never try to work when you are very hungry. If you decided to do your homework right after,"['never finish their homework in time', 'want to keep up with what is happening in the school', 'have to do their homework each night', 'will have too much catching up to do']",never finish their homework in time
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:42:08.805110,Some good habits at home.,[[-0.40968227 -0.36060452 -0.4873383  -0.4740827 ]],middle6637.txt,race,What is the passage mainly about?,Never try to work when you are very hungry. If you decided to do your homework right after,"['How to spend your free time.', 'Some good habits at home.', 'How to do your homework.', ""Some don't do and do in schools.""]",How to do your homework.
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:42:11.324488,a newspaper,[[1.0401688  0.61389875 0.8587538  0.6062194 ]],middle4717.txt,race,The passage is probably from   _  .,The Red Cross Society of China(RCSC) has so far received 150 million yuan (18 million U.S.,"['a newspaper', 'an advertisement', 'an instruction   book', 'a storybook']",a newspaper
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:42:13.866056,"Thailand, Japan and Maldives.",[[-0.01674438  0.4541552   0.46308434 -0.1219039 ]],middle4717.txt,race,Which countries were hit by a tsunami  ?,The Red Cross Society of China(RCSC) has so far received 150 million yuan (18 million U.S.,"['Indonesia, China.', 'Indonesia, Sri Lanka, and Thailand.', 'Thailand, Japan and Maldives.', 'Sri Lanka, Australia.']","Indonesia, Sri Lanka, and Thailand."
multiple-choice,bert-base-uncased,race,quant_onnx_opt,2023-01-23 22:42:16.395776,Four.,[[0.42499435 0.35822976 0.57936716 0.6089585 ]],middle4717.txt,race,How many RCSC's rescue teams have arrived in the tsunami-hit countries?,The Red Cross Society of China(RCSC) has so far received 150 million yuan (18 million U.S.,"['One.', 'Two.', 'Three.', 'Four.']",Two.
